Search LSTM,Search GRU,Align LSTM,Align GRU,Insert LSTM,Insert GRU
105.980423,112.7245178,115.0013885,128.6510773,136.5658875,142.7102661
85.38140869,126.7802734,120.1699142,125.3113251,140.7695007,145.1096039
120.505127,124.0605392,122.0884857,128.3640747,128.2210693,141.6836243
116.9942322,116.0328827,117.7945099,123.0819168,137.3538361,137.1880188
112.9655914,114.7153168,118.8235855,123.594101,129.888916,136.3034058
77.52536011,130.716156,118.239418,126.8782425,139.6795502,145.6174011
113.8184662,115.3318634,100.2418365,127.3447342,141.0875092,142.048584
116.6424408,121.354866,123.8052673,126.216217,135.7281342,138.5218658
97.2103958,125.0225372,126.167717,126.3007507,140.7087097,146.3626556
110.8013458,126.4197388,118.5598831,128.4004211,134.7042236,146.2805328
110.23423,127.5836029,122.757019,123.0071945,139.0451355,134.1260071
111.1632004,119.6022949,106.9677811,122.9014435,141.1734161,140.9951782
97.8633041,108.686348,119.587944,120.6344833,139.7757721,146.8144836
127.381073,121.8427124,112.901001,124.8741837,137.585556,131.0172119
108.5905457,115.4640503,118.461998,123.4182892,126.9117126,138.024292
108.6458511,121.5163574,123.4387894,123.3303757,134.644104,138.5370483
119.0732727,118.0557938,114.70047,126.7173233,139.9526367,145.5485992
116.8291473,121.1832275,119.4098969,128.5016632,137.6282196,142.2762756
119.1693726,110.846405,116.3585205,108.1892319,136.2121582,144.2855225
121.8806458,112.8551712,120.2319412,127.691391,139.5319672,144.6837006
106.7837067,125.291214,114.5616531,123.0845642,131.1201019,144.0080109
105.4688187,-44.77607346,121.2100372,106.4205704,137.2064056,143.5492859
121.1200409,127.2842255,123.7469177,124.2514801,136.3165283,143.2051086
119.4795074,124.6111832,121.9627533,124.8937683,134.4016724,132.4923401
96.5433578,125.6397018,119.5988541,123.8296509,139.3217468,145.1604614
118.9135742,111.836441,113.2686996,119.5337143,142.0338745,135.9737549
117.1129456,120.7432404,115.2501907,127.7849731,133.0602722,145.2770996
112.4532471,117.3931046,122.1000137,124.6683578,136.0062561,136.8570862
112.1996918,112.9580154,118.676239,122.9809036,141.0278778,144.8200226
127.7778168,125.8825073,120.549263,120.6350174,143.1721954,141.592514
115.7688599,107.2969208,117.6239853,122.7709808,133.9822388,133.8362122
113.0972061,108.0773315,116.0309296,125.5116501,138.533432,132.2529144
117.3077545,113.4125519,111.7329254,124.0510864,129.0495148,143.4535217
112.2626572,112.8712997,119.7038574,123.4166565,132.8745422,132.0075684
115.3901672,116.2185211,116.2938232,122.3963547,141.1508636,146.5706177
115.7957764,115.9030685,117.8846283,128.9830475,141.5699463,137.3542633
118.9510498,116.2502823,122.5558624,121.226181,127.3245239,143.8354797
92.68060303,132.2006226,114.8492661,122.7876205,134.4737549,132.766571
112.8750305,123.2874527,109.3437042,126.13694,137.6754761,137.0130768
115.8433685,123.4108124,119.8058777,122.5145416,134.9999695,141.1763458
100.9367981,123.6593323,110.7706146,125.8910675,141.9720306,146.6568604
73.44565582,114.9904861,108.6327591,123.536705,142.7395935,141.8027496
-54.07435226,112.5113907,116.3573227,123.5123138,134.8508911,130.5056152
117.0913849,117.7202911,117.2604294,126.4795609,142.407608,143.4501801
127.7399292,119.7748032,122.5239334,125.781517,139.9495544,132.7868652
110.3727875,126.1883926,128.2114716,123.6632767,129.8826141,136.7383423
108.6277618,121.1988525,110.0191422,121.3927612,129.4483185,139.3313293
116.9528961,104.7689896,118.1548462,112.3574905,140.9445343,142.5301971
94.5827179,116.6692429,116.3313141,115.3356781,138.9592743,139.5605621
120.0671387,116.520607,124.5700531,129.5660858,142.2584229,145.0609894
100.0958939,126.5877228,118.7692642,116.5727081,138.8235016,139.0557098
98.4670029,115.9689331,118.6675034,124.3929138,143.4727631,147.4424438
95.04690552,125.828392,117.7861633,122.4585724,136.5468445,131.7983246
116.3286285,113.7127762,117.9361801,123.6880417,141.2685394,143.5318451
106.4256668,120.3577423,114.3511124,125.3570023,130.1036835,147.5335541
109.0129623,128.0345459,115.2287445,114.5947189,142.9004059,146.8249512
110.1862183,119.1358185,124.7815247,128.4800873,135.245224,145.9205475
93.2424469,112.4562378,117.1416779,114.6957169,129.6617584,141.9351807
112.4521027,112.189621,114.5201263,117.5150452,129.8351288,144.0867004
120.5834808,124.9107056,112.7096176,126.1004333,138.6246338,145.7199249
114.1497498,118.918541,111.9769135,124.769577,142.028244,142.2614136
115.9723511,109.9385223,116.2980042,117.9313126,140.8695526,141.0474396
112.9861679,117.7278824,114.6307297,131.0243683,138.780899,137.4587555
118.9747772,116.7527695,126.1435318,124.0224609,140.2932587,136.8152771
92.1961441,115.5443573,125.0652695,127.1942215,142.2195587,141.2815399
118.4476166,119.2504959,113.364769,129.7653961,133.421051,146.4761353
109.2283554,116.7616959,122.4183426,125.2021866,140.7640076,141.5300293
119.730011,128.4058838,110.2448502,121.7452164,141.2369995,141.1052399
105.999176,116.9232407,121.73349,123.923584,141.1136932,141.4556885
116.396286,116.3374634,118.0739212,124.4976807,143.8084869,144.4492798
104.9754028,125.1990967,114.9427948,122.2067719,130.4247742,140.9510651
115.9242096,122.6987305,120.4252777,118.0557632,133.4768372,132.1533356
112.7847214,109.2664337,112.3676147,124.2327957,139.6966095,134.8613586
106.6602631,120.8057709,122.0413895,117.744072,129.9920654,144.0010376
122.2081146,120.4430618,106.1109009,116.1293259,136.856308,146.2338257
120.4867554,123.6989517,111.8894958,129.5842285,139.9557648,145.6468811
87.97090912,129.5558929,115.6806107,125.5055542,140.8326111,137.0261383
114.9945831,108.5790253,120.6088715,122.2522049,137.8284302,146.1324463
-73.32088852,109.2343597,119.2120667,124.8435364,141.2779846,131.8562164
93.48709869,114.6251678,120.0461655,113.7773209,128.7736969,146.4400635
102.4719696,115.6812439,112.9828644,122.7759323,142.3482056,140.460434
109.7553101,122.2580109,119.5200348,125.9833984,135.2174377,143.1042023
109.9581375,113.3478851,121.7701416,126.53759,141.3452759,129.375061
111.952713,112.616806,119.1222305,130.0224915,139.1733856,138.306366
112.651825,124.7303619,111.8667755,129.8222198,127.7444305,144.3861237
99.0297089,129.2543182,114.4689255,124.3854523,136.819458,146.511734
107.7102737,112.2217255,122.205658,123.8776627,136.5201874,137.5699768
125.7217712,128.6010437,116.1827393,116.8037643,131.5315552,145.4475861
118.438736,126.6899261,117.6689758,122.5139389,135.5188751,132.7626495
121.6616058,117.8011246,117.8637543,124.7149734,128.7913971,145.1161652
117.6343536,115.8404846,121.9933014,120.1525421,123.3985672,132.0445251
112.3680801,134.9454803,110.9326401,121.9758453,135.3315582,139.6282501
111.8168869,132.0740509,120.763176,123.6068344,139.7404633,145.3149414
100.0009689,120.4941483,124.0127487,122.7435303,138.6641235,142.7246094
83.22982788,114.4214325,117.8130875,124.3586426,139.0012665,145.0334625
119.1546936,123.552002,119.3053284,122.6393967,131.9443512,132.87854
85.92827606,127.1865158,110.9947815,125.3987122,138.6804199,146.2285614
119.5592041,111.3744965,114.6924057,123.000412,134.2344666,138.7958527
116.5229645,85.87683105,118.3100891,124.8331375,144.2531586,140.2367859
116.9618225,113.138382,121.376236,121.7148514,144.8774261,129.9181366
101.6424637,118.8725891,111.6964569,122.0074692,134.170166,140.4134064
111.2934265,126.4141388,112.8488541,122.4184189,137.8917694,130.8735352
122.6185303,118.6505966,115.953598,119.5449524,142.8730164,135.419281
117.6157227,115.6215897,124.195076,126.6146927,138.7889709,146.2033539
105.7242279,130.0113068,115.0879517,127.2136383,140.5007782,141.7406921
107.3385162,115.2807541,114.2066956,125.4775543,133.6939392,134.1006317
79.3134613,128.1872559,120.5353394,117.3908157,135.2446136,140.9173279
113.048027,124.2458572,120.3506622,116.0187225,142.3916168,142.3752594
115.7001953,120.1211853,124.9464722,127.5516357,140.7819672,131.2974091
93.26067352,125.8388519,118.7104492,126.1597137,135.5114899,139.8390961
97.4189224,122.1876984,119.2526321,124.8820953,139.5807953,144.015686
116.2676239,102.1908722,125.0402527,121.9275513,137.5696106,140.7590179
115.1442413,127.9514084,113.783699,118.242424,142.5900269,130.385437
108.5838013,121.1310272,117.1147385,123.0588531,137.8714905,136.0020294
112.259079,114.0873108,108.1685104,119.1814041,131.4634094,139.4771271
117.2514038,127.1173248,120.514801,124.7229996,140.5814514,143.4697113
109.7324524,116.595871,119.105217,122.177597,138.7856445,130.6072235
102.5919266,128.2299805,111.8151932,128.3636627,135.7304535,143.5045929
116.3764191,120.0920105,119.8925171,112.6821899,139.3019562,144.3581848
112.9736786,116.7361298,115.852272,126.4651031,139.6471863,139.8881836
109.6268082,122.291893,123.6720734,122.464653,137.5130157,142.971283
115.8356781,116.2666702,116.6836243,123.4125519,136.3558807,146.2515259
114.9782867,125.4812164,119.301506,125.4339676,140.3376312,145.6495667
109.2771835,122.3458252,119.200119,121.0130692,128.8679657,144.0312958
113.7293701,113.2606125,123.2612381,123.8059769,141.1143188,144.0579224
123.2613525,123.8103485,120.4716034,125.5128632,135.4937897,131.0735168
117.7426605,122.4150314,114.7065964,131.8476563,135.8657837,135.759491
94.57467651,126.7032318,123.7433548,128.4381104,138.7810364,145.3371277
106.0869522,115.5426636,115.8855362,128.5085449,127.3729095,135.2390289
111.625473,124.8184967,121.9065857,122.0317535,128.3034515,138.3617554
118.1228485,120.7649384,122.8479691,114.4992523,134.3034973,131.4443054
108.239006,121.5668182,118.15905,124.8680801,140.9725342,143.3868408
116.5080109,127.9149628,112.6513596,126.0550842,129.3057098,146.8377838
113.8332138,127.674118,122.8244247,122.741478,140.6642151,144.5376282
117.8120575,126.3622284,121.8708344,115.2595367,128.7236481,145.3191223
116.4971313,109.6680984,116.993782,127.3254395,142.8243408,142.9813538
117.6931458,130.6122131,123.0636368,120.0834274,143.3403015,146.9061127
121.2746429,123.4344177,124.8252487,128.7022095,126.779892,142.4665375
120.7458954,127.5097809,112.3063049,68.97808075,142.7532196,142.6786957
110.2676849,116.7777252,119.0676498,120.9539642,138.8022766,131.1101227
122.9934845,129.8561707,114.8137665,125.0076141,130.2144775,144.0585175
112.0854645,112.8417969,120.878624,116.4645996,137.151825,141.3206635
118.8712311,114.2597504,124.5584869,122.8771362,131.6006622,142.4729462
114.6065826,118.5464096,116.1549683,127.2844467,142.0092926,138.2963715
116.8187256,114.9461365,118.8258514,125.3377075,139.8363953,145.8043518
124.3787079,115.7187805,121.5370178,121.2630157,141.5483246,138.7787476
108.0533447,122.9835052,122.1977539,122.7556152,137.5673828,140.9262695
116.8582306,113.386322,124.996521,116.5605087,131.4568176,148.2154083
120.9669495,123.2579727,124.3656693,117.6157303,141.2311859,145.4190216
88.43281555,123.9577408,119.3609848,117.8267899,143.3507385,144.1772766
115.9054871,129.7884521,116.1151505,123.5174942,141.4520874,131.0218201
97.4580688,107.7310715,123.3735733,119.9878693,140.4406891,144.9144135
115.5270538,117.4758453,118.6178818,122.4082413,129.6123505,148.0872955
109.6805878,130.2462463,117.6537323,125.2007675,140.54422,145.3180084
117.5833893,124.411911,121.8409882,122.2863007,143.1090851,132.5839386
116.4573212,123.7560196,116.0430374,126.2464371,144.7934265,145.4126282
116.1089478,120.4432526,121.4888916,121.1359711,137.4897003,139.5940552
119.6248932,127.9770203,116.0637207,124.9650955,136.2540436,142.0910492
102.7938843,128.3050842,118.0523148,123.6976547,128.7336731,133.9155121
115.7961731,124.346077,117.8596497,115.6234512,136.7345428,131.956192
115.9376526,132.2047272,110.4755249,124.408577,144.3707123,133.2532654
111.2288818,127.3673096,119.1258087,123.1084747,140.3710938,147.0459442
123.584198,125.2220306,124.7401276,124.4301147,-11.70101929,133.2834625
109.6252747,125.6815414,118.4902954,121.4996948,131.4604492,146.800705
121.539444,110.7498016,123.7675629,123.0785065,144.0801086,132.8453369
112.4858704,108.1702957,116.2376404,114.667366,137.6344299,142.6227722
111.3552017,114.4595566,120.9804688,124.1183472,129.0755768,131.294754
118.9725342,124.8810196,121.001236,109.5340195,134.944046,145.7214661
115.5302277,128.3385468,118.6119308,117.9497604,136.8699188,131.4780884
120.3714142,117.4918365,120.7423706,126.0349426,140.7098236,142.2584534
106.2242889,121.2605972,113.4508286,124.1231384,136.0477905,140.8718872
112.1873245,123.9483337,122.5033035,124.9675674,141.1124573,147.0293121
89.87193298,116.258316,122.9366837,128.4417877,137.2314758,138.8464508
114.2952423,112.7493362,121.1228714,123.9853973,129.4118805,129.8567963
112.6871414,111.4397125,122.3982925,128.7301025,141.3290558,144.0004883
120.756424,117.5558014,125.0826035,122.5722961,143.9931183,140.875351
104.3721161,120.4132614,124.6590118,127.5745316,126.8113403,131.6270599
113.2034607,117.3980331,119.6729965,126.5387268,133.7739868,144.0573425
105.1735611,125.2942047,112.0581512,127.9352341,142.9418793,137.2041473
115.5234985,108.1460648,120.8460464,124.9417114,140.4479218,144.4229736
114.2459564,114.6637802,126.1521988,124.7456512,143.7310486,139.1303711
110.6281586,118.6363525,113.9706268,124.0613861,144.3562469,138.9664459
123.0968628,133.1283112,119.4169464,128.4827118,141.9733276,143.3582153
121.2372284,129.7053833,123.5402527,123.8994293,140.244812,128.4399872
111.7594452,132.9889069,96.18009949,124.8134613,142.6405334,140.2488708
113.0532074,113.680069,126.0133743,124.2433929,141.1125488,142.7018585
106.300827,125.0352173,121.861084,121.4604492,142.8357391,145.1590576
120.2822723,131.4473572,115.9322281,125.3122635,132.9755707,130.770462
116.6577759,107.4574356,121.2393112,119.769722,138.0730591,130.536377
121.2549896,114.2271881,117.2645721,124.7556305,141.0158386,145.6358948
124.3469238,122.9501114,123.7978516,120.6658478,137.9906158,147.1351929
114.1786804,102.240242,115.4749527,123.6808167,142.7363281,131.161499
102.4070206,121.6970749,119.7973938,124.9958267,129.6663361,147.3743439
116.7015228,113.3730698,121.0271454,123.1021957,128.2213135,129.9832001
109.9021606,114.7368622,119.8146744,126.3819962,141.0936279,131.5813599
112.8076172,114.6077118,121.0448685,125.1363602,137.0657196,144.9124451
114.9432068,132.79776,124.6382141,120.9787445,142.4847565,132.5230103
104.814888,122.6005096,120.5547409,128.9454346,129.2718964,132.9174042
99.538353,126.3377838,114.4172974,116.983963,129.300415,131.2605438
111.8126755,134.6362915,115.7032471,115.5253906,140.5341339,143.2309723
101.6683197,121.5146713,123.7608566,118.4377365,136.8596802,139.7909088
102.7065277,115.6440659,117.0446472,118.319809,143.5950775,138.4342041
102.952034,96.33480835,123.2562103,124.1343765,139.6994629,145.3336029
96.9406128,120.2790604,113.4065857,125.0904846,144.3862152,133.7561646
108.0978088,117.4526749,121.7724609,126.052536,123.1875839,143.1503601
122.7919159,115.4428329,121.7907028,121.5301819,143.4545898,140.1006165
113.9257813,129.1925812,119.2677612,118.6043091,144.1571045,141.3888855
115.8248596,133.6828766,119.7138367,126.1199341,143.9253693,145.1187744
111.9953842,119.6392899,119.2492447,125.150238,144.2668304,132.6180573
115.1959229,120.4169769,120.5682678,126.6268768,142.1510773,146.908905
109.7459488,115.3267593,126.0618134,113.9296265,129.232605,137.6247864
117.6557312,124.6395035,111.0226898,124.3070755,129.8921814,146.1583862
111.4423447,128.9130707,118.4629822,126.1879807,126.2879944,146.3310242
122.7763977,124.3817215,123.0756226,127.771347,126.9646912,140.4929962
105.4839096,122.4451675,120.1393509,129.8438873,137.4985809,131.9750519
114.3443909,112.315361,117.0460358,116.2702942,139.1473999,146.4906006
122.6581726,132.628952,115.0796204,127.9249573,141.0864105,145.5987854
102.8492203,114.9220352,55.73885345,124.8187332,140.3972168,147.0762939
115.1434174,127.8261871,123.4905472,127.6305237,137.9555359,147.0382843
103.5299149,97.96057129,116.6953888,123.2030411,129.376358,131.2324219
110.6993942,119.2108231,111.4100266,123.0897141,142.318512,147.7812195
40.99840546,111.7571106,117.9298477,123.6577682,142.8647919,133.6351318
117.5618591,120.5188217,117.9249496,126.6780472,142.8204498,144.6344299
106.9415283,110.9756012,115.3080139,124.2944717,140.1730804,146.4634094
120.6829224,110.5499115,121.4682236,127.0511322,131.2289581,146.0340881
118.4711304,132.4397278,121.537796,106.9233704,140.8920288,132.1875763
111.3652725,128.9657593,122.3218765,132.0430145,143.753891,142.7534637
116.9524384,132.593811,114.2493744,125.8480148,143.1997223,137.8385315
98.1272812,125.4531784,107.9001465,125.2099609,140.6104584,131.979538
110.9160919,124.2989044,117.6817856,120.8903732,143.0148926,147.7759552
120.1402435,129.6526947,118.1656113,124.9687119,135.2901001,131.0037079
97.3803177,120.9831161,115.5355377,129.6118622,143.3800049,147.2409515
115.3935242,129.4469452,114.0705338,124.1073761,143.3504639,147.3690186
108.8627701,124.4240341,117.2606277,125.930336,144.6396637,131.8462372
110.8580856,125.3004761,119.1742554,117.0630646,130.0283203,141.3332062
118.8540649,115.6270676,123.5982208,121.2126465,130.0973053,146.1780701
-63.70606995,123.3986359,115.3125763,123.7049179,129.3677826,130.6691589
103.8196182,125.8870697,111.9937439,127.9411087,136.3837738,143.8068848
110.272934,122.4230728,108.0474396,124.8185959,128.7829895,132.9761505
123.8408203,111.781723,122.9035339,121.9457245,139.4536743,139.9534607
119.4946136,114.5834808,121.6915054,125.4067688,142.4304657,130.6686554
102.7406616,126.2383423,120.2560349,130.2519684,142.8251343,141.91745
104.6574707,119.6020126,119.6232834,124.1021881,129.452774,133.8097382
109.7429581,118.3676224,120.5340805,127.3883514,132.1428223,129.0990295
114.5151367,124.0706482,120.5232697,119.9329071,133.2400208,133.8839264
93.67345428,117.7590714,114.6226196,127.1856079,129.759201,131.2125092
113.9035187,110.5361404,123.3443375,127.3245621,129.328949,142.2525635
109.7191925,118.5203018,112.3106613,128.3926086,141.5581055,133.5737
110.2962875,128.4482422,111.5615158,117.4290848,129.0265656,140.4053192
110.7968216,115.865181,108.756012,128.1975861,144.087204,131.6785431
82.92779541,108.1613541,114.8193359,124.7797165,140.0863953,142.2813263
120.6469879,119.6894226,121.2499619,123.0479202,126.7989349,131.6473999
126.0198364,122.7971954,122.2448883,123.9846497,138.4383698,138.5401459
111.1866455,127.7539444,118.1502533,123.3209686,141.5213623,142.2051544
115.132843,118.2123337,119.796524,125.9182205,140.6821442,141.7804108
117.7518158,117.8638458,115.8986511,123.5765991,128.9990845,144.4854584
122.8655243,113.9091721,118.7615662,125.5306244,141.1699371,131.5944214
107.5972214,129.3031311,118.5020447,126.7814941,143.2600403,144.7727966
110.9737244,130.2485962,117.7632599,122.299675,132.5778656,132.4220123
117.2642059,117.3429108,117.5968857,126.0901413,139.5966187,144.5339966
102.2507019,106.8724289,123.6884155,122.2306671,140.8174286,145.4569244
105.8512115,121.6427383,112.4310532,125.7329559,142.7604828,131.6997223
104.487999,125.7895737,120.6002884,127.1988907,143.8726807,144.6215057
117.3621674,111.2170944,112.1785812,128.2137756,141.2342834,142.0984192
116.6064301,127.7058487,118.2875366,120.6681137,141.4399414,137.7342072
115.0429993,105.3968887,123.9755249,126.1788712,126.1056824,131.8936157
108.7617264,126.6725311,118.7188187,121.7288437,143.8861084,146.2138519
116.9119568,122.6274261,119.1415176,123.0249252,138.1417084,129.8611145
113.2687149,108.7897186,129.9852448,128.9847412,140.6255951,136.8035126
113.7363815,108.3925781,125.8628845,126.9241943,129.1829681,142.2371979
99.5708008,125.7589417,119.9913712,117.9723816,141.785614,146.3630981
117.928421,121.9953918,122.2657089,113.2972946,144.5357819,143.6986542
119.6308899,128.8760071,122.9939651,128.7037201,136.8310852,139.0363159
119.6671143,128.2533569,121.9035034,118.6107864,133.3602448,130.5046692
99.3301086,116.9885864,123.2298203,118.5572662,138.1506042,132.9268494
122.6374054,110.081192,117.4684143,127.1350555,140.056427,145.7558441
105.5389328,111.057785,114.4196854,123.4245911,130.8171844,145.1470184
-156.0587921,128.7843475,126.841217,121.389267,143.6491089,130.8085938
115.2218933,123.821434,118.5783539,127.8810043,142.811676,139.1681519
108.3715363,109.8285522,116.6483688,122.636467,134.5715637,143.5040894
123.1210327,116.1342316,126.8577423,129.0570068,139.2801208,144.136673
111.7394028,113.3107376,126.2060547,129.2759247,143.6002808,140.8016968
118.5153809,131.1853638,124.9251404,125.0616989,144.8166962,141.1212158
97.1793518,128.2363892,114.0784302,126.3585892,142.4588165,131.4355164
117.210022,108.5968552,114.5311966,126.6910782,141.088913,142.1730804
113.9829941,127.9816513,122.5519333,127.5975494,130.1451721,129.4982452
102.3056488,118.1664505,122.9805679,127.8069992,126.7176666,143.1711426
118.5395508,132.5591125,117.0316391,128.5363159,141.226059,144.5061188
114.2631378,112.1016617,118.7394791,128.03125,128.483429,147.0925598
121.7910919,109.7348938,111.4154663,132.2015381,129.9526062,142.5770569
111.7727432,104.570694,119.6485901,118.7022247,142.6914978,143.7635651
122.8506775,121.7184525,118.0832977,125.0290756,129.8535156,141.4706268
116.3206482,112.379364,119.3174133,127.4614334,129.7741241,131.372757
120.5197449,120.1911469,114.156395,126.0759506,130.4116058,145.9999237
112.1871948,128.9938812,124.2393417,129.1238403,128.5878143,143.6281281
111.9919968,117.8471146,119.7075195,121.3978958,143.1048737,143.7628174
100.0676422,124.1280289,121.7255707,126.8119125,138.1554565,138.6047363
104.1609421,125.0063248,119.2580643,126.3907089,127.2095337,140.0843506
110.703064,118.6137619,119.4534149,121.673378,141.5909119,129.3639832
109.9204025,109.9967651,122.6064606,126.1479797,129.3870392,146.5097504
110.5219116,111.1783218,118.6217651,124.8247986,144.5489197,140.4127502
105.413063,124.3300705,124.1713715,119.4449387,129.2420349,143.4739838
123.2136536,118.7238159,118.4076538,121.3426743,129.4542999,131.9380341
110.9184113,121.3069763,119.8743134,122.8589249,142.6695709,147.1779633
101.2630386,129.1036682,121.5754089,127.0055923,128.1890106,131.9365845
-72.32345963,113.5899734,121.4740677,126.9344101,137.0563965,139.1528015
119.8934937,114.4755096,117.897789,127.8195038,140.5735168,145.189743
109.6140137,130.3568115,117.8490982,122.986618,130.8590851,145.224823
110.3594589,107.6323776,116.9542236,122.8388901,126.5242004,142.9456635
110.4199753,123.9073105,116.6180267,120.7612076,129.6682892,144.4336395
115.6083069,124.6964645,119.2303162,123.7622681,139.1329193,140.1162415
105.1628113,118.8808365,119.8993607,123.5150757,132.0949249,145.8654938
118.7701111,122.3456116,125.4867859,126.416832,141.8221741,130.5623169
117.2337189,127.3514633,107.0116196,121.4704742,128.4411011,147.5640411
121.2351532,112.6875839,120.5006409,122.7748795,138.4346466,147.2663879
116.2975464,118.3945618,122.1957321,125.388443,142.7983093,146.100708
113.9814682,118.8338928,122.4807587,127.6736221,129.6470337,144.6515503
120.8990784,115.2427979,122.2601852,124.0725403,131.0314941,131.218338
118.0987549,117.7882538,124.3141937,121.7711105,130.3868256,141.4035797
107.4059296,113.1359711,120.1869659,129.4263916,144.526413,136.120636
122.8974762,127.8523102,123.1156998,127.4295883,141.0633545,143.5221863
111.1145248,110.0550308,103.436142,119.7541122,141.9324646,144.0767517
104.1330261,116.3839111,123.1943741,123.8170242,142.4078674,143.6478577
125.9159546,127.2385101,118.2728043,123.0070953,128.8066101,132.2833405
115.4725952,124.6870193,120.5154343,122.5383377,142.4611206,144.2224731
118.0669098,120.0390854,118.7239075,110.8259811,143.0970917,132.0323639
125.6257324,112.4588699,118.2539597,127.1138916,145.1596069,144.2874146
112.9086609,120.0884323,121.1553955,126.7792969,129.7463684,135.8166809
113.940033,128.4906464,121.8945389,118.3251114,129.4292297,147.1622314
113.719101,123.8404846,117.7999344,123.1866837,139.4225006,146.0565338
122.5778656,124.4005127,124.9436951,114.1259537,129.4113159,131.9476471
101.4694672,104.0833664,122.2882462,127.7274246,139.6764832,145.5452423
117.9221039,124.7059097,120.6387177,124.3519211,137.4601898,131.7718048
107.3274612,117.0084839,121.3064728,127.4698029,129.9365234,138.4373474
116.3747101,126.3037338,120.7453384,130.7498932,130.2832184,146.2683105
122.1838684,117.9578171,114.1914291,123.6950912,129.6435089,145.7949982
111.9196091,117.7476349,122.0915451,113.9267273,134.2137146,138.2140961
115.4829102,113.5010147,114.4990616,125.5154419,142.8052826,142.1946259
112.250206,131.3297119,101.0800858,124.4643478,140.9074554,144.1441193
101.152359,128.2844238,115.4071808,126.0225983,130.0245972,144.5982971
105.5535278,124.5801392,119.6176987,125.8930283,126.8990936,133.4155273
124.8401337,125.4883957,119.878624,120.6333847,130.6662292,132.8750916
121.4960785,125.1396484,122.8605194,121.6082993,139.4154816,131.6425018
121.4951324,124.0131302,126.564064,126.4680023,141.9183807,146.940979
107.5385437,123.7507324,115.5947037,114.5518646,141.5881958,147.8644409
123.1930237,126.2672653,126.6867905,119.682045,128.7705536,144.958786
117.3030243,128.0194397,122.0623398,128.3647766,142.5820007,140.9925385
109.1021347,123.5233383,117.9189682,124.0946579,130.7286224,134.6983948
124.453476,109.4321518,119.7896194,118.4570847,142.9936066,146.0219269
107.5682678,116.7021637,117.203804,124.3750305,138.9091187,145.2647705
115.9094238,111.6854401,124.856987,127.9690933,138.9205627,146.0036774
111.2956619,116.3816071,116.5062408,124.5421982,127.4399109,146.2187042
111.899025,127.6970139,116.6425781,126.6791992,128.8572998,132.891098
97.8617172,126.1032562,118.7383728,127.0034561,137.5410919,133.5480042
98.1736679,116.343483,120.3547745,117.2533646,130.2503662,144.2818909
103.258812,116.9841003,126.3456421,129.1367035,144.7371063,132.9004974
120.745224,128.4208832,123.5453262,125.0890961,129.2426605,137.3717194
122.6233215,124.5718002,121.3059082,118.3939819,130.3751526,133.9231567
105.1663437,122.8658371,119.2325363,121.9199142,142.3834991,133.8738098
117.7791748,122.4422607,113.918541,119.1274872,129.1722565,141.525238
112.5619736,119.017952,117.0510559,126.6225204,144.1602936,142.2865601
116.1964874,122.7342453,124.1771011,124.6927185,130.2429199,132.1274567
113.0450974,118.6078339,124.1206436,129.0466614,129.3391571,144.6427765
109.7367783,119.3618088,119.4112167,121.3126907,143.037384,132.0621033
115.4602661,127.7725372,116.9098053,124.8963089,127.2319031,140.6338501
108.6918335,133.8884277,120.3052216,123.7070465,141.2037354,136.1440887
103.5358963,128.3608398,110.4031906,124.0543823,140.9098358,130.1669312
114.2832947,124.3247223,124.2359467,123.4331818,130.0632324,144.6951294
106.4600677,123.0051575,118.0693283,128.666748,130.1871948,145.355484
108.388298,121.7443085,125.6704788,127.6108856,143.1150513,146.769043
99.9459305,120.6569443,121.896347,119.6062393,128.4845123,146.8606262
101.0330658,132.9898071,121.1818542,125.45961,120.3107529,145.7870483
119.5108643,118.6463013,120.9788437,125.8205566,144.657135,133.0895386
122.6559296,107.0996246,117.1416626,123.1752777,142.7604218,145.4354401
119.6378937,119.7780151,120.5254822,124.2646942,130.2333374,134.8860626
105.6092682,119.9990845,119.881485,125.1306839,142.1716003,134.1120453
95.67498779,118.9204559,111.3006668,119.0744019,142.489502,134.4613495
118.944458,117.8783417,125.1930008,123.4432831,127.8504639,138.7671509
117.648819,124.1637726,120.7042847,124.8344116,127.60112,141.2662659
118.9631958,128.3759308,126.0335464,124.4463348,139.419342,143.7805939
114.2778625,132.417984,118.4209595,123.248024,129.0492706,147.5940399
126.9990692,125.5198212,120.6194611,125.242691,128.9277039,147.0701752
107.5234146,131.9389801,116.7132874,129.0866699,143.6629639,140.4463959
119.7518005,114.3402786,112.3819809,129.1169434,129.575119,147.5515747
112.9340134,123.7674637,121.5961685,124.506691,143.2145691,139.7186737
121.60466,122.9172897,121.2129364,123.2714996,136.6524811,140.3447876
114.2718048,116.974205,125.2573929,128.3443909,127.4331818,145.2257538
112.521843,119.3060684,118.6890945,124.7698364,129.3259277,146.6896515
118.2488861,110.7141571,122.2264328,128.2389832,129.9258575,142.6446381
119.0732422,112.2817459,122.7494583,117.9135284,143.8801575,140.9872894
112.3337479,123.3086166,121.8603973,124.4595871,140.5565033,138.07164
117.5816803,127.7477798,120.2651215,124.1079712,130.4628143,137.6016541
104.6212921,123.8323746,118.7898102,122.7422409,138.4820404,139.2651672
108.9237823,118.8703003,117.9900208,129.9874573,143.5979156,131.1940002
