ep_r,ep_r GRU,ep_r PG,ep_r PG GRU,alpha,alpha GRU,alpha PG,alpha PG GRU,step,step GRU,step PG,step PG GRU
115.3245697,116.7596283,118.4668961,124.5442657,0.294500649,0.329854339,0.124992281,0.100978263,12,12,12,9
-77.54685211,113.2972031,120.4390182,116.3570786,0.293249696,0.327872217,0.125515714,0.100496523,15,15,12,11
-53.2084465,102.3398209,121.9844742,118.2254562,0.292059809,0.32531175,0.127338231,0.099717788,4,16,10,11
-44.88170242,118.1466217,117.8736649,123.4719849,0.291513979,0.323494941,0.127777711,0.099539287,4,11,11,10
110.590538,-50.47833633,113.2403717,125.2000427,0.290764272,0.322855532,0.129179776,0.099365845,14,4,12,8
-49.12901688,-54.51458359,116.7891769,127.1107559,0.289694846,0.322009981,0.129559755,0.099224128,4,4,11,7
108.8085861,-53.44054794,121.0699768,125.2703094,0.287215799,0.321534872,0.129875928,0.099369608,18,4,10,10
116.9257889,117.5581818,124.2319412,117.4478073,0.285396487,0.320081472,0.130363047,0.099335939,13,12,11,11
-51.79148483,-55.36884689,117.6123352,119.0208588,0.284961551,0.319387764,0.131654248,0.099328332,4,4,11,12
99.41238403,-48.07338333,121.8482132,120.1620636,0.281540513,0.318899572,0.133004814,0.099720865,17,4,10,10
108.6764069,-52.41835785,128.3198395,123.6060181,0.279217392,0.318410277,0.133752808,0.099587753,14,4,9,8
-48.34514236,-53.50856018,121.7624664,114.5000229,0.278690934,0.317378044,0.134377375,0.099167451,4,4,10,11
-52.59572983,126.6267166,120.8078537,122.2338562,0.278526098,0.316070795,0.134614214,0.099312291,4,9,10,10
-54.46010208,-55.34225082,119.0473251,125.7854309,0.275446057,0.315554738,0.137103245,0.098490655,4,4,10,9
-52.69811249,-57.23880005,120.283638,126.7081299,0.275522679,0.314814329,0.137336701,0.098490387,4,4,9,8
-57.85461044,113.9324646,118.9842834,123.3459854,0.274172395,0.313402176,0.1391958,0.098367326,4,13,11,10
124.527504,-51.7231369,119.3709488,122.8181,0.273646921,0.313078493,0.139604747,0.098616473,10,4,10,9
104.6369781,-49.30657578,122.1524963,114.4775696,0.272256583,0.312613815,0.141266733,0.098652251,13,4,10,11
-66.57598877,-54.68602371,120.2259064,125.4046555,0.272066504,0.311873049,0.142163843,0.098809198,11,4,11,9
111.2758331,-37.62477493,112.6388779,120.7036591,0.267683625,0.311747879,0.142867282,0.098798826,13,1,11,8
102.8554916,-46.49494171,117.1867752,114.1089401,0.265212059,0.311342329,0.144595817,0.098130815,12,4,11,12
108.8459167,-53.93719101,112.6610489,115.4071503,0.262566894,0.311165482,0.145946547,0.097966343,16,4,13,11
106.9628906,107.3040695,112.4642563,119.2954178,0.259891331,0.311148643,0.146355957,0.098418981,18,14,12,10
-47.05984116,-50.4101944,112.4132538,111.8708801,0.25763315,0.310385168,0.14718537,0.098462932,4,4,13,12
106.4560394,-48.85197449,110.7843552,127.6528625,0.257340938,0.3100577,0.147711292,0.098433711,18,4,13,9
105.8451309,118.1385498,124.6419525,118.8711624,0.255890518,0.308683932,0.14790079,0.098129101,18,11,9,11
113.068779,116.1412354,116.9618759,123.5177383,0.255084068,0.307784528,0.148541614,0.098394953,12,12,10,10
110.7829514,-55.70040894,121.8310165,125.0889435,0.254460156,0.307647437,0.14872618,0.098549105,13,4,9,8
-99.32680511,104.258316,114.5024414,116.28965,0.255129457,0.306804746,0.149548218,0.09853334,20,17,11,11
115.1516724,111.480751,126.2489243,113.6395035,0.25487417,0.305767238,0.150195763,0.098358646,14,11,9,11
119.0000992,112.4463272,119.680481,124.2862244,0.254919976,0.305185407,0.15174517,0.097956888,12,13,11,10
-50.80124283,117.3041687,105.4691162,126.7007751,0.254669636,0.3042638,0.151629344,0.098349564,4,12,14,8
111.6938019,-44.69705582,106.0756989,118.0686569,0.255206048,0.303684682,0.152989283,0.098234355,15,4,13,11
-53.3240242,125.5471649,121.5813141,128.6212006,0.253275573,0.303247303,0.154431641,0.098239116,4,10,11,7
-46.44795609,-52.88296509,122.87117,123.0286789,0.25359726,0.302973241,0.15511854,0.097797096,4,4,10,10
-47.59342957,-46.05467987,96.31494141,125.3289413,0.253751427,0.302584767,0.155724436,0.097039208,4,4,15,9
-47.49319458,-50.11462402,121.3385239,120.4480133,0.254112601,0.302026957,0.155842021,0.097523823,4,4,9,11
-113.5099945,107.53936,121.8464737,126.1144943,0.253048837,0.301965803,0.156381592,0.097463325,16,17,10,9
116.9486618,-48.2027626,124.732933,108.9621506,0.25364393,0.301812887,0.156949461,0.09733703,11,4,10,11
-49.71414948,104.2707596,120.5684204,123.1336288,0.254845172,0.301862746,0.157706812,0.097816512,4,19,10,7
-52.58034134,-43.03253174,116.442749,118.0612488,0.254933923,0.301594764,0.157963574,0.098225482,4,2,12,10
116.1191635,-46.27716446,123.4933243,125.747261,0.254750967,0.301352888,0.157161266,0.09813495,13,4,9,9
-112.7514725,112.9133682,117.7548294,117.4466705,0.255510807,0.301311314,0.15680851,0.098320365,16,16,10,10
118.4280624,-47.94883347,124.1412201,126.9243088,0.257468045,0.301110834,0.155953556,0.098502629,12,4,9,9
99.14920044,-47.17588043,120.4625549,120.6033325,0.257659316,0.301293254,0.155098498,0.098661393,16,4,11,11
-52.35182953,-52.69682693,123.7841415,125.9243927,0.255425274,0.301171809,0.15483731,0.098634273,4,4,10,9
-48.42739868,119.2247238,118.3787766,125.7017517,0.255308837,0.300536454,0.154496536,0.098691478,4,13,10,8
114.2796631,100.7775497,120.3931885,116.9059525,0.255093664,0.298831016,0.155300125,0.099010758,14,22,10,11
-53.57135391,111.0673981,123.7275238,117.5406342,0.255169392,0.297792345,0.155764058,0.099382535,4,13,9,11
120.8034134,114.8542557,118.7090912,121.0934143,0.254758209,0.295878142,0.155582175,0.099881366,10,14,11,10
110.0415039,116.7321091,122.56427,125.2438583,0.252135426,0.294874817,0.155556515,0.0999889,13,13,10,9
91.81147766,-47.85723495,121.0934296,124.5244293,0.251249224,0.294820279,0.155809805,0.099417761,18,4,11,10
-48.43510056,-48.82214355,122.9566269,126.7047348,0.251302868,0.294475228,0.156122744,0.098707154,4,4,10,9
110.8060913,-55.78369904,123.8831558,120.5649261,0.251122355,0.293969959,0.156112611,0.098350421,14,4,10,9
-57.71981049,-46.94723511,113.0735855,125.7883377,0.2503497,0.29350996,0.155934736,0.097973704,6,4,13,8
-48.5884285,-47.76893997,113.3474274,119.7064133,0.250250548,0.29278487,0.15621756,0.097361721,4,4,12,11
-50.60298538,121.866745,116.7146606,125.3992233,0.249900609,0.290655941,0.15599899,0.097038172,4,11,12,10
-56.33111572,-46.91514206,113.0411224,120.8432922,0.248420835,0.290043682,0.155620262,0.097206965,8,4,13,8
-108.8428879,113.1963882,117.9814301,129.0363922,0.246497661,0.287129223,0.156283766,0.097229011,16,15,11,8
-111.1755447,117.491539,120.709053,107.546257,0.246145517,0.284479558,0.156178325,0.096987501,16,13,10,12
-48.04962158,119.1522598,112.4644089,117.1078644,0.245730102,0.281835765,0.156567484,0.096965447,4,12,11,10
108.0010834,106.4216309,123.6056671,118.5540009,0.244006172,0.279606462,0.156327307,0.09646824,17,13,10,10
-49.77390671,112.1549988,122.9049377,123.1325302,0.240743503,0.278578103,0.156246871,0.096365824,4,15,9,8
112.8305969,-52.80092621,117.1762161,126.6331177,0.239664078,0.278185815,0.156642362,0.095770665,15,4,11,9
113.2014542,-53.84375763,121.321991,109.7741547,0.239905462,0.278188407,0.156736493,0.095903024,13,4,10,12
-45.74605179,-44.18272781,120.7511139,125.9713211,0.239017978,0.27809456,0.157737985,0.095669985,4,4,10,9
-46.14447021,114.6021423,117.7166443,114.960083,0.238412291,0.276434928,0.156752944,0.095121697,4,15,11,12
-46.22212982,110.1241989,123.3687592,124.5464325,0.236999542,0.276816845,0.156749308,0.094714746,4,14,10,7
-51.5333252,122.1416473,121.6430206,118.9020538,0.236563042,0.273937166,0.156661943,0.09446229,4,12,11,11
112.2116928,121.9285965,114.8079071,123.9163284,0.235365897,0.272906601,0.156949311,0.094432376,16,10,12,9
-50.11627197,123.4204941,115.4326096,110.6339188,0.232143447,0.272488296,0.159054399,0.094816908,4,10,12,14
108.4083328,122.0499344,115.9450607,129.3664093,0.230836555,0.27297017,0.158399031,0.095107161,17,11,12,7
-50.03619766,112.8344955,118.75737,121.9714813,0.230679214,0.273947507,0.158695713,0.095848873,4,15,10,9
-51.31260681,-55.76728821,108.4988174,124.5644455,0.227932677,0.274311364,0.159180671,0.094753526,4,4,12,8
-52.17572403,-50.24067307,118.9189529,114.7086182,0.225599855,0.275128961,0.159287259,0.094066963,5,4,11,11
111.5931702,-48.79757309,118.6267242,117.4421005,0.22436139,0.275854468,0.159929976,0.094231643,15,4,10,10
-42.52926254,-53.1916008,123.2080078,125.3887634,0.224221975,0.276108325,0.159860581,0.093852535,4,4,11,8
-48.2232132,-36.84109116,118.3634872,126.1894226,0.224564016,0.276038677,0.159560397,0.093878463,4,1,10,7
-41.63028336,120.9595337,119.8025742,122.0089188,0.224419132,0.276597321,0.158931956,0.0936606,4,11,10,10
118.6567917,-53.61235428,118.4469376,126.0096741,0.225183532,0.276667178,0.158575386,0.093284376,13,4,10,8
-48.95519638,-48.43725967,125.90242,122.7322922,0.224885643,0.277003378,0.158755139,0.092798166,4,4,9,10
-48.81084824,-53.12198639,126.5448227,124.6942368,0.224198714,0.277089357,0.159784213,0.092450865,4,4,9,9
-52.85291672,112.1449966,122.6750565,123.8423538,0.223864317,0.280430466,0.159733921,0.092419758,4,15,10,8
-59.79493332,111.7712936,120.1264191,119.2878876,0.2233558,0.281683356,0.159793779,0.092368975,7,11,10,9
91.23336029,-49.71747208,121.3422623,121.685051,0.222261816,0.281803697,0.15978311,0.092592582,17,4,10,10
-52.49965286,115.8019638,120.5338211,110.9519348,0.221912488,0.282321781,0.159443796,0.092432424,4,12,10,13
110.1203995,-51.27054214,121.1536942,124.1110229,0.222041994,0.282921702,0.159369171,0.092134468,14,4,11,9
117.5977173,-53.27149582,128.1114197,123.680954,0.222251698,0.283732414,0.159583494,0.092000626,13,4,9,9
-54.12768555,-50.04766846,120.7197266,125.6127014,0.222308323,0.28410235,0.157840282,0.092257142,4,4,10,9
-51.78007889,-47.40840912,120.729248,125.5771179,0.222229332,0.285087317,0.157246709,0.092048675,4,4,11,9
-61.90435791,117.6544876,124.1500015,117.3939896,0.223501369,0.286512285,0.159024522,0.092433281,7,12,9,11
-48.87532806,-41.18577957,116.0840988,120.2666092,0.22382006,0.286762357,0.15888609,0.092595182,3,4,12,8
-49.40804291,125.6354752,120.5717468,120.7800598,0.223919749,0.287829876,0.159078091,0.092373364,4,9,11,8
112.0075684,-53.3585701,117.7653351,119.2165833,0.223941416,0.288888007,0.159923673,0.092362121,16,4,10,10
108.4830627,-46.07872772,116.4737473,129.7939148,0.224400312,0.289723098,0.160217494,0.092295147,17,4,9,9
-65.09426117,-52.20302582,117.3082275,126.4858932,0.224768415,0.290184289,0.160441294,0.091832943,8,4,11,9
-55.16519547,112.9329987,119.8031616,126.9181747,0.224986508,0.291357487,0.160889521,0.091708899,4,14,9,9
99.49312592,-53.62716293,121.6368561,127.9955826,0.225362599,0.291685492,0.16131562,0.091349736,16,4,10,8
111.2406921,-54.0113945,119.6397934,128.9373627,0.22628291,0.291596085,0.16120185,0.091402732,16,4,10,7
-50.40989685,114.7665024,121.802063,123.2710266,0.226090804,0.29303807,0.160612449,0.091233514,4,12,10,9
112.4932785,121.1716995,118.3414536,115.1832962,0.224532142,0.294492871,0.161077142,0.09113016,15,11,11,11
-49.42296982,100.413414,110.0204926,121.4340439,0.224156484,0.295644611,0.161160558,0.090902105,4,20,13,11
109.4854736,113.9178162,111.0524826,123.9328384,0.224279121,0.295902371,0.160767794,0.0908086,17,15,13,9
107.2416763,108.9508972,122.2960434,119.5237427,0.223569542,0.296989411,0.16040276,0.090888515,18,18,10,9
115.4922714,108.5433578,118.8666382,119.9537277,0.223741233,0.297746807,0.160544708,0.090964504,14,18,10,8
106.4300766,-48.60023499,122.2308578,112.2358627,0.223693669,0.298119396,0.160448506,0.090999067,14,4,10,11
103.9423752,127.1313782,117.4038925,117.8070602,0.224142611,0.298506379,0.16018644,0.090912469,15,8,11,9
108.4012222,-49.36932755,121.6680145,119.0705795,0.225278482,0.298932284,0.159787521,0.09097369,15,4,9,11
-126.9738541,115.1234741,123.2116928,122.7904282,0.225923881,0.298741519,0.159494042,0.091178015,14,10,9,10
-53.63095474,-45.31473923,124.4391479,123.4862823,0.226279005,0.29843986,0.15961197,0.09145543,4,4,8,9
-49.37258911,114.341629,115.3483734,124.698143,0.226485461,0.298537195,0.158783123,0.091744505,4,13,12,8
-111.9336853,-55.55925751,113.9966354,122.2596893,0.227989346,0.299113542,0.158035502,0.092215337,16,4,12,11
105.6875839,-53.98892212,120.7968445,116.7273102,0.22840406,0.298888564,0.157893553,0.092346512,15,4,11,11
-44.8516655,-51.90633011,119.4365158,127.3850174,0.228712231,0.298668683,0.156925723,0.092108712,4,6,11,8
125.2579041,117.9390411,115.7591248,124.733078,0.228380561,0.297206819,0.156573996,0.092039429,9,13,11,9
111.2809067,-49.99520874,121.5561676,128.9800873,0.226818711,0.296748012,0.157176927,0.092011131,13,4,9,8
105.2406998,108.1777649,126.5209198,122.8219833,0.22637029,0.297917247,0.157871157,0.092214294,19,15,9,10
-36.73777771,110.240387,116.3347015,128.9659576,0.226262987,0.29754281,0.157661378,0.092327319,1,16,12,8
119.4589844,127.3762054,115.8485794,120.5217209,0.227451786,0.297298998,0.157619908,0.092606261,11,8,10,10
-49.19968414,105.4873962,118.6991425,121.5676422,0.227336124,0.297640532,0.157640576,0.092550337,4,17,11,8
115.6109924,-54.38011932,119.0193939,125.9815292,0.227782771,0.298135489,0.157937557,0.092309915,10,4,11,10
108.1921768,-53.06407547,113.4695129,124.0609894,0.22864528,0.298062354,0.156749621,0.091698661,16,4,11,9
-53.9033165,-50.36478424,112.6677322,127.0046997,0.228440329,0.298436612,0.158074901,0.091624208,4,4,12,9
-53.12686539,-55.06771469,109.6706696,121.826622,0.228386402,0.29930988,0.159006521,0.091505632,5,4,14,9
-46.83111572,-54.88488388,120.1605988,120.7588425,0.228503764,0.300853282,0.159545183,0.091159523,4,4,9,10
104.8897934,-108.3538818,121.3495483,120.2893066,0.228232861,0.303143024,0.159755543,0.091058753,18,16,9,10
-48.6805954,125.6502075,113.2779922,124.4573822,0.227878809,0.303835005,0.159400612,0.09084896,4,10,11,9
106.9288254,-53.3674202,119.2794113,117.8172379,0.227939412,0.303861201,0.159063131,0.091177568,16,4,9,10
116.5168076,113.2078171,119.1298065,124.3595428,0.228456557,0.307242692,0.159097999,0.091325492,13,16,10,9
-83.69508362,123.4385376,118.6097488,124.8612823,0.22802189,0.308074206,0.158621728,0.091408737,10,9,11,9
-50.11356735,118.601532,122.8889618,121.3525696,0.227688178,0.308600932,0.158651292,0.091019139,5,13,10,9
-51.64638519,111.2598724,119.5775604,115.6856689,0.228104442,0.310522377,0.158518746,0.091062091,4,14,11,11
-53.23350143,-56.5402832,118.3023453,122.0242996,0.22862117,0.311244041,0.158232212,0.09145309,4,5,10,10
105.1261063,-48.19120789,122.158844,123.6235809,0.228595302,0.311316341,0.158416495,0.091295294,16,4,10,9
102.0848312,116.9336548,118.2228851,123.8895798,0.227870196,0.310703397,0.158299938,0.090953387,19,14,10,9
-51.23433685,119.424263,115.7067642,117.9469681,0.227551579,0.310768783,0.158920363,0.09099441,4,13,12,10
-52.123806,114.9099655,120.5853958,115.0347748,0.226931334,0.309940815,0.160202578,0.0920102,4,14,10,12
126.9253769,-112.1581192,119.6619034,113.5898361,0.226878613,0.308475465,0.159888104,0.092493124,8,16,10,10
107.1948547,126.579071,114.7655106,123.3254852,0.226139829,0.308235139,0.160176232,0.092750072,18,9,10,9
-50.34026337,124.4651337,125.1549988,123.8184738,0.2267313,0.307588637,0.16039741,0.0928514,4,10,8,7
-50.12539291,125.8001938,117.8884964,123.2629013,0.22714971,0.306408465,0.160713851,0.092904918,4,9,11,9
-47.38338089,121.3396454,114.7777786,127.6606369,0.227146253,0.306005001,0.160618573,0.092945889,4,11,12,9
-49.01345444,-55.37849426,119.857872,127.8705673,0.227295771,0.305533916,0.160269886,0.092676155,4,4,11,7
110.0703125,118.1349258,120.8439636,117.8083496,0.228116244,0.305021495,0.160140842,0.091889657,17,10,10,10
97.18877411,117.0887146,122.4855499,122.97258,0.227270246,0.304163098,0.159819365,0.092047423,22,13,10,9
115.9290619,-48.65900803,114.7171097,119.4666367,0.227237001,0.303705931,0.159359887,0.092142478,10,4,12,9
-52.12031937,-48.4805069,118.8141327,128.6510773,0.227300078,0.303513795,0.158071131,0.09174566,4,4,10,8
113.5407715,108.9050522,118.9908752,125.3113251,0.228732616,0.302283138,0.15719533,0.09210597,14,12,11,9
-55.65164185,124.4467773,114.6710052,128.3640747,0.228557467,0.301909298,0.156461909,0.092133619,4,10,11,8
119.5492401,126.3354645,120.2642517,123.0819168,0.228243202,0.30115816,0.156152681,0.092033982,10,9,11,9
-67.08883667,112.9032211,109.2635803,123.594101,0.228510275,0.300363809,0.156881616,0.091751404,6,12,14,8
112.2216644,-51.24746323,-36.23443985,126.8782425,0.229649335,0.299987674,0.15688239,0.091576248,16,4,1,8
114.9596329,112.0429382,119.7643356,127.3447342,0.230438024,0.298391193,0.156366095,0.090962507,12,15,11,7
107.352684,-49.51794434,117.4444656,126.216217,0.228726193,0.297956079,0.154576614,0.090694338,14,4,12,9
-54.13442612,122.5014725,125.911705,126.3007507,0.228196993,0.297174662,0.154272795,0.090378009,5,10,9,9
-52.55520248,-52.43545532,122.0937347,128.4004211,0.228005007,0.29700917,0.153393328,0.090532959,4,4,11,8
-57.75524902,-53.85322189,121.9006042,123.0071945,0.227898121,0.296507895,0.153193071,0.09026368,6,4,10,10
101.2174835,122.6474609,117.0438843,122.9014435,0.227536619,0.297255844,0.153344408,0.090412162,18,10,12,9
125.0558777,116.2808533,115.6777725,120.6344833,0.227548167,0.297306061,0.153521672,0.091003172,10,14,12,10
121.6556168,-48.54912186,115.7196121,124.8741837,0.226241082,0.297128171,0.153720245,0.091236092,9,4,11,9
-47.57302856,-52.41181564,114.7767487,123.4182892,0.224746272,0.296971142,0.154925436,0.091822401,4,4,11,7
-54.9914856,-52.16159821,120.640274,123.3303757,0.224564761,0.297533214,0.155178607,0.092411891,4,4,11,11
109.6437149,115.199791,120.4116516,126.7173233,0.223582596,0.297288448,0.154819787,0.092528462,14,12,11,8
108.5943909,121.4776077,120.3139343,128.5016632,0.222323745,0.297597438,0.154651821,0.092146747,15,11,11,8
-52.98003769,-47.79988098,117.0394745,108.1892319,0.222527564,0.297857076,0.154654011,0.092068814,4,4,12,13
103.241127,118.5853424,115.7975616,127.691391,0.221459195,0.298703432,0.154097497,0.090877905,14,13,12,8
-58.96363831,107.2764587,112.5535736,123.0845642,0.222412258,0.298726737,0.15494886,0.090171807,5,16,13,10
-50.25198746,111.9659576,125.2555771,106.4205704,0.222682789,0.301040351,0.155500695,0.090029284,4,14,9,12
-136.3014832,-56.78792191,126.2105255,124.2514801,0.222271085,0.301055402,0.155143127,0.089927658,14,4,9,9
-53.57621765,114.594635,120.4855118,124.8937683,0.221775264,0.301645041,0.154003397,0.089807585,4,14,9,8
102.2285614,-50.23985672,117.2857895,123.8296509,0.221056536,0.301732421,0.154213354,0.08956977,16,4,10,10
114.1565781,112.6381607,114.3917694,119.5337143,0.220756724,0.302114576,0.15403989,0.089608714,14,11,12,11
-51.26711655,-45.64916992,122.3771973,127.7849731,0.220710233,0.302114576,0.153633803,0.089802675,4,4,10,8
110.267807,109.6152802,126.9568558,124.6683578,0.220683172,0.302662671,0.153601587,0.089846775,16,14,9,9
107.9298401,-55.95623398,114.9441452,122.9809036,0.221112162,0.302446872,0.153395668,0.089910366,15,4,10,8
117.3780594,118.3607864,123.5759201,120.6350174,0.220517457,0.301429302,0.15275149,0.089243554,11,12,9,11
-48.06138229,-48.21029282,119.6515732,122.7709808,0.220221326,0.301206887,0.152675226,0.089082032,4,4,10,10
-104.3229446,106.6958313,123.5917892,125.5116501,0.220838696,0.301495105,0.152941063,0.089034013,18,16,9,9
108.9047852,122.7411194,96.44156647,124.0510864,0.218942434,0.301539183,0.15299584,0.088717863,16,10,18,8
-43.65772629,-47.59886169,119.4127426,123.4166565,0.219179973,0.301919222,0.153425485,0.088888846,4,4,10,10
-55.93086624,119.2576218,121.0670624,122.3963547,0.219364986,0.302422822,0.152875349,0.089133047,5,13,10,10
-53.07365799,122.323288,117.2094116,128.9830475,0.219109297,0.303036451,0.152335539,0.088788062,4,10,11,8
-53.87570572,117.8756104,117.9244843,121.226181,0.219136223,0.303375751,0.151772097,0.088682435,4,12,11,10
97.74956512,-52.0530777,113.3684006,122.7876205,0.218993947,0.302987307,0.151815563,0.088820316,16,4,11,9
-48.38963699,-46.02385712,120.4773865,126.13694,0.218352631,0.303174287,0.152114272,0.089529522,4,4,10,8
-53.44557953,115.7281418,120.9752579,122.5145416,0.218032166,0.304653943,0.152336285,0.089663208,5,10,10,9
-46.60955811,111.5741501,122.189064,125.8910675,0.217916965,0.304308116,0.152035266,0.089591719,4,15,8,9
-48.39300537,-45.90855408,115.8079071,123.536705,0.21783632,0.304388195,0.150290594,0.08957687,4,4,12,9
115.3107529,-52.07678604,119.0596313,123.5123138,0.217610687,0.303933799,0.150537461,0.089271203,14,4,10,9
-50.94006729,-53.22373199,117.9873657,126.4795609,0.217389464,0.303469419,0.150293589,0.089306787,4,4,10,9
100.5174255,129.3886871,115.1311264,125.781517,0.216128454,0.303165376,0.149711952,0.089468464,20,8,12,9
104.4586563,116.7756805,116.9851532,123.6632767,0.216797352,0.301205456,0.149529874,0.089492217,16,14,11,8
-55.09412003,-54.32162094,126.6491241,121.3927612,0.21704182,0.30087918,0.149567828,0.089301407,4,4,9,10
-52.01708984,116.7784042,126.4068604,112.3574905,0.217142656,0.300175011,0.150056392,0.089019358,4,14,9,13
102.3974762,111.3073578,120.8811035,115.3356781,0.218534142,0.300106168,0.150250852,0.0889837,16,14,10,11
-57.7564888,-52.29793549,116.2925262,129.5660858,0.219362393,0.30023244,0.15031521,0.088512458,5,4,12,8
121.9753265,119.8451996,117.6558456,116.5727081,0.220419407,0.301342458,0.150686502,0.088373326,10,12,11,12
105.0455856,128.741684,104.3307571,124.3929138,0.221014559,0.300799578,0.150707096,0.088552281,17,8,14,9
-51.72023392,117.2456894,119.6933975,122.4585724,0.221354276,0.299733996,0.150316268,0.088877477,4,11,9,10
108.6547318,-49.2283287,126.4018402,123.6880417,0.220699772,0.299357802,0.150913,0.088884301,16,4,8,10
-48.08543015,98.85242462,122.7457581,125.3570023,0.220232785,0.297908545,0.152014375,0.089275084,4,16,11,9
123.0627975,123.8306503,117.1439743,114.5947189,0.220140532,0.297856659,0.152301133,0.089212209,9,10,11,12
117.851944,-48.14648056,114.7601013,128.4800873,0.218627617,0.297849029,0.152127251,0.089021251,12,4,11,8
-87.66728973,120.3672943,125.3288956,114.6957169,0.218242884,0.297197908,0.15173474,0.088894404,9,12,9,10
-51.00998306,104.7953949,116.9376907,117.5150452,0.218253553,0.297391057,0.151611328,0.088974908,4,14,11,9
-54.88962936,-48.77311707,119.4324417,126.1004333,0.21807228,0.297719628,0.1513533,0.088718846,6,4,9,9
115.256424,-53.12380981,118.6264038,124.769577,0.217508823,0.298006386,0.151444003,0.088675104,14,4,10,9
104.658905,-48.49663162,116.2959366,117.9313126,0.217245281,0.298032343,0.151294157,0.088695526,18,4,10,10
112.9941788,117.2404556,124.4138184,131.0243683,0.216606349,0.298381895,0.151218668,0.088145331,13,13,10,8
-45.66819382,-48.77341461,124.1419983,124.0224609,0.216025829,0.298044026,0.150721639,0.087811552,4,4,9,10
106.4625626,117.1687851,122.4074097,127.1942215,0.216841802,0.296695948,0.151879027,0.087702453,15,10,9,9
-50.17036438,121.6241684,118.6044846,129.7653961,0.216694266,0.295190543,0.152512595,0.087780803,3,11,10,8
117.5979538,107.7969894,122.3559875,125.2021866,0.215954259,0.295691162,0.152590692,0.087604754,13,11,10,9
-53.02457809,-52.9730835,115.4743118,121.7452164,0.215648532,0.296291977,0.153072208,0.087299488,4,4,12,10
109.4731369,115.3175278,118.1304398,123.923584,0.216039196,0.297026932,0.153364792,0.087121814,16,12,11,9
-48.13994217,115.5486221,115.5890503,124.4976807,0.215937853,0.297748476,0.153044015,0.087356456,4,14,12,9
-45.76082611,117.1956482,113.0636978,122.2067719,0.215870544,0.297718316,0.153130487,0.087455824,4,12,11,10
-51.92320251,-49.29608917,119.2275772,118.0557632,0.215425283,0.29791978,0.153115913,0.08741115,4,4,11,10
122.9664383,-52.88377762,115.4962463,124.2327957,0.214719072,0.297720492,0.153725252,0.087000072,9,4,12,7
-48.26178741,118.4303589,124.5138855,117.744072,0.214490101,0.29860872,0.153279588,0.087064125,4,12,9,10
115.9689484,116.3961716,125.0351334,116.1293259,0.214418873,0.300028145,0.152903721,0.087398238,13,14,9,10
106.5670547,-55.07804108,110.6234131,129.5842285,0.213542849,0.300019413,0.152751699,0.087516099,17,4,13,8
123.234642,114.828598,121.7210922,125.5055542,0.213546664,0.300746679,0.152663499,0.087666936,11,11,9,8
126.6237564,-47.9715004,122.5934143,122.2522049,0.213461801,0.301204354,0.152387246,0.087162353,9,4,10,10
97.15071106,121.4602051,82.63912201,124.8435364,0.212311432,0.302580237,0.151545584,0.086968757,19,10,22,9
-54.17042542,115.3723145,119.5104675,113.7773209,0.212302059,0.302286059,0.150830388,0.087438285,4,13,11,11
112.6048355,106.8095551,121.5170135,122.7759323,0.212093294,0.301599234,0.150333941,0.08727482,14,16,10,10
109.2645721,-55.65239716,115.1766205,125.9833984,0.210946724,0.301537305,0.149128959,0.087258577,16,4,12,8
109.0530548,117.9440842,123.6569519,126.53759,0.211376071,0.301423013,0.148757502,0.087356217,15,11,10,7
105.2572021,91.98238373,124.574501,130.0224915,0.210927218,0.301017702,0.148333356,0.087687746,17,24,10,8
111.3197327,103.1272583,121.8712387,129.8222198,0.211364552,0.299655646,0.1490715,0.088041775,14,17,10,8
105.5650864,-50.72080994,119.7429352,124.3854523,0.211669758,0.299198061,0.149487793,0.087941542,16,4,12,9
101.5027084,-44.87190247,119.8275299,123.8776627,0.210208684,0.299186796,0.150000915,0.087989762,19,4,10,9
-56.25975418,108.7838669,125.2338867,116.8037643,0.208848745,0.299159944,0.150638714,0.088088088,5,15,9,11
117.0294724,-52.46961975,122.2158813,122.5139389,0.208651081,0.299271256,0.150596067,0.087996215,13,4,10,9
-54.5978775,123.4470291,126.609375,124.7149734,0.208008721,0.299088717,0.150310174,0.087995425,4,11,8,10
-49.56897736,121.9642258,122.5411758,120.1525421,0.205990791,0.29867664,0.152795821,0.088584721,4,12,10,8
112.8627167,-56.73591614,117.0320587,121.9758453,0.203729212,0.298448563,0.153371081,0.088884771,13,4,11,9
-49.16399765,127.4823151,114.9407883,123.6068344,0.204156667,0.297132105,0.151725516,0.088649496,4,8,12,9
117.9513397,-36.82678223,120.8836517,122.7435303,0.203416616,0.297052681,0.151856184,0.088471584,12,1,10,10
-53.86276245,-52.28251648,122.1315842,124.3586426,0.203415066,0.297142804,0.152321085,0.088623948,4,4,10,8
110.4272461,-53.85934067,109.4874954,122.6393967,0.203606948,0.297147363,0.152895942,0.088333592,14,4,12,9
-55.01944733,110.5673141,117.5585785,125.3987122,0.203282863,0.296180576,0.152352795,0.088703141,5,16,12,8
-61.08450699,122.3033524,108.6739502,123.000412,0.202809498,0.295818657,0.153078213,0.088266872,5,11,13,10
-55.33820343,-49.02258301,114.3886871,124.8331375,0.20237799,0.296145618,0.153500497,0.088458642,5,4,11,7
