six fx,six fy,six fz,six tx,six ty,six tz,dual fx,dual fy,dual fz,dual tx,dual ty,dual tz
-0.505082667,0.764127731,-9.683465958,-0.304529846,-0.185645834,0.009464583,0.073792428,-0.060177796,-0.612747848,0.018348681,0.018930515,-0.010946606
0.059844341,0.533335149,-7.326282501,-0.209663466,0.094016328,0.009955038,-0.301276773,0.652705193,-11.2770195,-0.185800388,-0.114434168,0.004900902
-0.005745944,0.003840983,0.001728708,-0.000949543,-0.001217946,-2.69E-05,-0.351266086,0.80908531,-10.6876297,-0.224210992,-0.100683481,0.009508371
0.018399887,0.022392735,-0.008272737,-0.00679878,0.005261281,0.000249278,-0.272484243,2.085585117,-9.135502815,-0.579889596,-0.148493573,0.071853451
0.003608892,0.00193995,0.001807805,-0.000543192,0.00055244,1.85E-05,-0.275910944,2.075744867,-7.046378136,-0.584218085,-0.154852301,0.049980987
-1.350370884,2.468237638,-10.63826561,-0.683041811,-0.390029579,-0.005002037,-0.65604347,1.306317449,-0.572158754,-0.352357328,-0.170585871,0.014414637
-1.332229972,2.23251009,-9.964324951,-0.614567697,-0.377138585,-0.00385092,-0.493100315,1.486466408,-1.015622497,-0.400434226,-0.121021807,0.018533785
-0.600065291,2.10794425,-9.574133873,-0.571744025,-0.147022709,-0.007025337,-0.401277483,1.376078248,-0.942095041,-0.371282429,-0.097616807,0.017469086
-0.053011749,1.464544892,-9.673116684,-0.376381308,0.084161185,0.007047303,-0.278689593,-0.166220367,-18.42094231,0.042432796,-0.040905274,-0.002664231
0.34632045,1.170948863,-8.644457817,-0.30511114,0.214204162,0.009053432,-0.660400331,0.490008384,-11.15045929,-0.138860166,-0.157520711,-0.004775797
0.003719019,0.005937754,-0.001627894,-0.001123626,0.000489381,1.26E-05,-0.934579849,0.334237844,-9.587036133,-0.097924136,-0.230332255,-0.004346328
-0.000657601,0.001719515,0.001207426,-0.000341927,-0.000674258,1.91E-06,-1.075869083,0.201531738,-10.09209442,-0.059371818,-0.270578325,-0.008124054
-0.001795531,0.000312766,3.74E-05,-0.000209045,-0.000523168,-3.45E-06,-0.253548443,0.273167074,-9.997844696,-0.073400795,-0.06412854,-0.016885471
-0.101287082,1.396534801,-7.584934235,-0.328435391,-0.031262394,-0.001438715,-0.008589525,-0.048843257,-0.048487518,0.013491267,-0.002525031,-0.001113966
-0.493753165,1.354336619,-7.782310486,-0.313602746,-0.154680669,-0.007173931,-0.007098834,-0.022082089,-0.06558679,0.006256954,-0.002496543,-0.001109202
-0.670293987,0.547091544,-7.30003643,-0.064839266,-0.210507765,-0.00984914,-0.007771095,-0.041229449,-0.117319144,0.011623139,-0.002194362,-0.002132804
-0.418261886,0.322943658,-8.411875725,0.023372898,-0.132859021,-0.006225235,-0.347522348,0.026232528,-10.43627644,-0.012411196,-0.064803652,-0.004199383
0.010615352,0.001216316,-0.000787303,-0.000381523,0.002075601,-2.62E-05,-0.672013223,0.096396491,-10.73083019,-0.029933773,-0.161068186,-0.001787983
0.012320821,0.000176183,-0.001263419,-0.000250617,0.002097889,1.40E-05,-0.891456604,0.012483442,-10.64290619,-0.005165107,-0.226797312,-0.011726501
0.004188398,0.001351439,-0.001969226,-0.000280366,0.000501239,-3.20E-05,-1.432542205,0.526909232,-8.629794121,-0.166450143,-0.301667571,-0.027176663
0.594577432,1.890576601,-7.757320404,-0.478477925,0.185316399,0.008667613,-0.25544998,0.584764838,-0.354705125,-0.159190118,-0.072072327,-0.013586199
0.287136316,1.567912459,-8.842019081,-0.365796626,0.08916989,0.004129757,-0.228737652,0.385723829,-0.570906579,-0.102535397,-0.065600522,-0.010021491
0.651225626,1.456418514,-8.422544479,-0.335926682,0.205431581,0.009608751,-0.196011916,0.286022872,-0.223798513,-0.077007756,-0.056437869,-0.00365238
0.992219746,0.520277917,-8.062649727,-0.045317177,0.311915547,0.014565878,-0.176591873,-0.461108238,-11.66430187,0.126867741,-0.051643111,0.002043077
-0.00131688,-0.00110207,0.002882231,0.000172233,-0.000278789,-2.42E-05,-0.466034621,-0.118840151,-10.82839298,0.034506436,-0.139219567,0.000498194
-0.003118451,0.004057047,0.001801735,-0.000729759,-0.000883463,-1.10E-05,0.221994728,0.708175838,-10.79060078,-0.190690264,0.062233426,0.01161409
-0.000307386,0.00195966,-4.73E-05,-0.000482848,-0.000347064,-2.89E-05,0.867498696,0.61067152,-9.83539772,-0.167476833,0.247547269,0.006364625
-0.119552225,0.672580361,-9.036483765,-0.115096502,0.026633736,0.003611173,1.17104888,0.546516538,-10.11464596,-0.15087311,0.302886605,0.021665974
-0.32304576,0.911807716,-8.499622345,-0.22504878,0.005949107,0.009155009,0.378521055,-0.287149489,-10.29526329,0.078144975,0.101117738,0.010391159
-0.114871904,0.842905939,-9.064263344,-0.159774423,0.013935828,0.000925622,-0.064224161,-0.227978423,-9.173069,0.056149669,-0.042046711,0.024750663
0.675668776,1.148955941,-8.133998871,-0.247058466,0.226598799,0.010689889,0.84076941,0.352739841,-8.13216114,-0.113658592,0.167240143,0.024577023
-0.003006075,0.00132247,-0.000258766,-0.000371894,-0.000943212,-1.70E-06,1.209651232,1.214007139,-10.64003086,-0.332062334,0.29381761,0.090497114
-0.003384863,0.001299831,0.000284232,-0.00036618,-0.000985248,-1.51E-05,1.518682718,1.242628574,-9.282587051,-0.359466672,0.34366855,0.025591955
-0.00078016,-0.002230096,0.00065583,0.000370602,-0.000349595,-2.60E-05,0.331115574,1.036618114,-0.352648258,-0.279310971,0.091360562,0.012663401
-0.571647823,1.059858441,-9.71761322,-0.26200074,-0.140673772,-0.004891308,0.296043307,0.852663696,-0.597675383,-0.2296464,0.086783923,0.010780973
-0.778142333,1.071255207,-8.786491394,-0.271470815,-0.138622224,0.000404022,0.343453705,1.029336929,-0.653889775,-0.279213816,0.099938139,0.012962877
-0.132002786,1.367167115,-9.463959694,-0.363619357,0.077073872,0.016491186,0.169698566,-0.097485185,-17.27798653,0.016129479,0.008714406,0.007717086
0.209059879,0.944162905,-7.801636219,-0.238780528,0.165729806,0.012851194,-0.284966856,-0.197981253,-10.19763851,0.048301425,-0.099213593,7.14E-05
0.001711193,-0.001758737,-0.000123057,0.000191516,0.000106651,7.40E-06,-0.81898284,0.035135712,-10.68438148,-0.008488143,-0.23325251,0.009473426
-0.006686067,0.00025933,0.00135004,-0.000265657,-0.00143126,-1.17E-05,-0.916151941,-0.003212539,-11.01833344,0.002874226,-0.254454821,0.012686454
-0.002554385,0.001285903,-0.000530158,-0.000340816,-0.000571111,-2.37E-05,0.279328644,0.913722992,-9.315587044,-0.2774221,-0.013427409,0.009559864
-0.233710393,0.356598109,-11.28075695,-0.026201606,-0.010468502,-0.003238185,0.04420533,0.431833059,-0.1639653,-0.116095006,0.013821889,0.005813368
-0.349664718,1.275639296,-8.709658623,-0.340164691,-0.000277019,0.01369895,-0.062259082,0.284903675,-0.201980501,-0.077608451,-0.015149781,0.003482635
-0.350218683,1.263624787,-8.870108604,-0.330875009,0.001333701,0.013389848,-0.274078608,1.743099451,-9.383636475,-0.484608769,-0.019157635,-0.027500227
-0.290200591,0.806921661,-9.55547142,-0.187079683,0.029427787,0.008367639,-0.682233751,1.495564818,-9.704882622,-0.413548708,-0.104781531,-0.039369088
0.051610153,1.325249672,-7.892385483,-0.362608492,0.116089366,0.017524429,-0.982245743,0.995938659,-8.746652603,-0.286656022,-0.197633564,-0.036154412
-0.127309948,-0.468093187,-8.866881371,0.02112533,-0.040300682,-0.004411371,-1.067026138,0.589753628,-9.097472191,-0.177293256,-0.212580219,-0.030373132
-0.001961453,0.000708853,0.000304539,-0.00019175,-0.000867433,-9.55E-06,-0.087699577,0.246505141,-0.081199192,-0.066937298,-0.025256803,-0.003239163
-1.42576623,2.66591692,-15.92332458,-0.720958889,-0.33302024,-0.007537671,-0.054294836,0.173572227,-0.122123063,-0.046487551,-0.016384935,-0.002235362
-1.412187696,2.263648987,-15.89688301,-0.594371855,-0.356715441,0.012253088,-0.065371521,0.305695802,-0.151713029,-0.083862945,-0.01982777,-0.003855463
-0.832977116,2.033518314,-14.11856365,-0.535058022,-0.138807699,-0.006507901,-0.267496228,0.284865111,-10.77393913,-0.075657934,-0.078506187,0.000413912
-0.326623261,1.412715077,-13.05611229,-0.349092752,0.063332967,0.000524468,-0.412560076,1.078570962,-10.19375229,-0.296608686,-0.143012241,0.010955799
0.140311763,0.713215709,-6.309527874,-0.175222546,0.124519065,0.009881838,-0.390417099,0.563488483,-9.781654358,-0.158199772,-0.148367718,0.015384923
-0.058125362,0.147463247,-0.043229192,-0.046084974,-0.018561991,-0.000846515,-0.276202768,0.602339923,-9.671538353,-0.188906804,-0.16324456,0.020866917
-0.081144705,0.274083853,-0.080804996,-0.085138142,-0.026317753,-0.001200585,0.55135864,0.578960061,-8.179822922,-0.198495165,0.060221933,-0.009429128
-0.199601844,2.671459913,-8.441890717,-0.720295191,-0.06378293,-0.003046707,-0.066589274,0.329167485,-0.126496747,-0.088957541,-0.017355852,0.003981991
-0.375282973,2.524363279,-8.116398811,-0.678197324,-0.119281262,-0.005734235,-0.054448877,0.437616438,-0.303752601,-0.117529452,-0.010928587,0.005582181
-0.259022355,1.481122494,-8.247710228,-0.343925208,-0.082058907,-0.003766309,-0.076589629,0.384199977,-0.273789465,-0.104543142,-0.018459121,0.004722069
-0.615528882,0.749757767,-7.686845779,-0.122870013,-0.194032013,-0.009079333,-0.252752483,-0.116860002,-9.026499748,0.055143364,0.034099802,-0.002330019
-0.555905104,0.343402535,-8.074903488,0.010492718,-0.175343812,-0.008189349,-0.746893585,-0.261764079,-9.360033989,0.096502863,-0.099666849,-0.005573902
0.001406755,0.000555124,0.001249672,-0.000180331,0.000212031,1.87E-05,-0.483659446,-0.119357698,-9.120028496,0.063265577,-0.025480617,-0.003402711
0.007809335,-0.00139987,0.000914642,0.000180867,0.001406213,-1.89E-05,-0.521256566,0.143351659,-5.923081398,-0.016217737,-0.071612939,0.000410561
-0.000515494,-0.000302001,0.000790001,-0.000223167,-0.000115177,3.37E-05,-0.15360108,0.103711605,-3.244582653,-0.013512384,-0.002220704,0.000748264
0.404654384,1.940047741,-8.333720207,-0.487630635,0.126747578,0.005658088,-0.000510591,0.001534979,0.000851765,-0.000240717,-0.000437928,1.18E-05
0.859253645,1.855484009,-8.285734177,-0.462203711,0.268993467,0.012240941,0.003042183,-0.001650767,0.002716495,0.000398509,0.000705979,-5.57E-06
0.922426224,1.674296856,-8.694747925,-0.399942636,0.28762871,0.013317602,-0.005606737,-0.000551627,-0.000895595,0.000148484,-0.001091762,-2.14E-05
1.054308534,0.836713493,-8.329427719,-0.142043352,0.33005619,0.015275926,0.004650637,0.001498381,0.001747615,-0.000270052,0.000514005,1.09E-06
0.450870216,0.376177102,-8.511050224,0.006758659,0.142120302,0.006689637,-0.628656209,-0.161279231,-8.183857918,0.029414916,-0.105664358,-0.000176951
-0.000148665,-0.001245961,0.002028832,0.000204199,-0.000487198,3.06E-05,-0.692819297,-0.13290678,-8.785195351,0.024942536,-0.139578298,-0.004043147
-0.003881643,0.001294678,0.001484795,-0.000317671,-0.000896279,-1.95E-05,-0.720015764,0.222180009,-9.759799004,-0.072628647,-0.1638906,-0.00199517
0.005004734,0.000403951,0.000659455,-3.22E-05,0.001062431,2.57E-07,-0.823893964,0.091530658,-10.22507381,-0.031736679,-0.202378973,-0.005774565
-0.006683728,0.43331179,-7.301604271,-0.028150136,-0.001509848,-4.45E-05,-0.105467647,0.106185585,-0.06710282,-0.028522877,-0.029001758,-0.002134238
-0.064112067,0.347762108,-6.020386696,-0.020416697,-0.020533172,-0.00103679,-0.070754863,0.12228936,-0.438943237,-0.031611744,-0.019585168,-0.008402548
-0.080474459,0.527474821,-6.823058128,-0.06621141,-0.02483537,-0.00115426,-0.056226827,0.137398154,-0.32359159,-0.036532838,-0.016522121,-0.006329062
0.015345373,0.306522012,-5.060333252,-0.021851558,0.00484852,0.000257264,-0.057251133,0.133601353,-0.126680478,-0.036154628,-0.01720437,-0.002214898
-0.003745574,0.002861926,0.000202104,-0.00051518,-0.001263444,3.33E-06,-0.114609599,-0.573766947,-9.789806366,0.151599899,-0.048912767,0.007150454
0.000540479,-0.002992785,0.000114795,0.000538943,-1.13E-05,-4.64E-05,-0.692262828,-0.393418521,-10.46497154,0.09850198,-0.206346616,0.02675901
0.003126907,0.00025045,0.001331344,-0.000262152,0.000152595,6.20E-06,-0.762836754,0.241195068,-8.981119156,-0.075279534,-0.257120013,0.040768739
0.155005112,1.271222234,-8.933901787,-0.292013913,0.08581987,0.022563973,0.305980623,0.912982285,-9.163334846,-0.283543736,-0.009952671,-0.012931364
-0.782155216,1.614529371,-8.599235535,-0.420023024,-0.18365407,0.000496678,0.427096546,1.135365725,-9.65054512,-0.320979089,0.05726197,0.036571063
-0.805387318,1.723366737,-8.489575386,-0.452765644,-0.193325013,-0.003087181,0.82832706,1.375461817,-8.712493896,-0.399867326,0.157065347,0.015094825
-1.108374476,1.617368221,-9.052708626,-0.414770842,-0.28390184,-0.002785303,0.497344077,0.660211384,-0.16766423,-0.181448579,0.137275353,0.009524621
-0.885590315,0.810256898,-9.284449577,-0.141661301,-0.242274567,-0.006330359,0.212928027,0.688314915,-0.509688258,-0.184884682,0.063573144,0.008330354
-0.772354722,0.20539327,-8.873085976,0.034396306,-0.189561188,-0.00550474,0.125057846,0.634754062,-0.466254741,-0.170900986,0.038830765,0.007482212
0.031386182,0.011711064,-0.00194366,-0.002444417,0.00609415,1.12E-05,0.227436379,0.504021704,-0.413329184,-0.134672329,0.067002431,0.006350905
-0.002019341,0.003457817,0.000217398,-0.000622109,-0.000384367,-8.86E-06,-0.041444425,0.585189283,-17.47965622,-0.171422422,-0.072254986,0.01186967
-0.005994402,0.001373296,0.000991174,-0.000299631,-0.00116118,1.03E-05,0.353292346,1.110938907,-11.47003269,-0.292937189,0.103499703,0.017201276
0.040643491,2.010062695,-19.18349648,-0.502624512,0.122214623,0.009831968,0.393761247,1.857778311,-9.831342697,-0.492729545,0.106552891,0.076021224
-0.288688868,1.304383993,-20.04136467,-0.287872791,-0.036646448,0.007977687,1.010443807,2.158145189,-9.450056076,-0.598181963,0.234531119,0.047625862
-0.664294899,2.015066147,-15.77865028,-0.565797508,-0.008727578,0.018211594,1.254552245,1.451181531,-7.177702427,-0.404754221,0.297865748,0.059400745
0.010547014,1.139243245,-3.713647604,-0.377026647,0.048870675,0.006563124,0.776138783,1.068485379,-0.573183477,-0.289003044,0.215149403,0.014487004
0.277239293,1.114127636,-0.41967088,-0.342063755,0.083954453,-0.003191774,0.436959624,1.099474072,-0.880502582,-0.295401633,0.127501547,0.014050602
0.283323109,1.11372149,-0.415882736,-0.345022112,0.086436525,-0.004957219,-0.020348419,0.280753344,-0.213571504,-0.07574974,-0.003390465,0.003195768
-0.247833207,0.522897243,-7.469652176,-0.055316873,-0.077693574,-0.003571969,0.592721581,0.638435304,-10.15464401,-0.169400796,0.16830194,-0.024468523
-0.43843323,0.32736516,-8.221400261,0.016306553,-0.138303116,-0.006471917,-0.180757284,1.516518593,-9.864931107,-0.420037627,0.005741236,-0.044215553
-0.416770637,0.654574037,-7.652262211,-0.09375497,-0.130997807,-0.006111117,-1.026480198,1.504597664,-9.948181152,-0.425667733,-0.202254817,-0.037274707
0.016685817,0.009604922,0.003260362,-0.001945255,0.003176498,1.88E-06,-1.352367163,1.12738812,-6.406368732,-0.29863584,-0.335317403,-0.083567001
0.111409739,0.097636417,-2.844328403,-0.009464004,-0.001174928,-0.000427577,-0.606562734,0.024839858,-0.555598438,-0.004149522,-0.167616531,-0.014764534
-0.000598871,0.001206313,-0.00027542,-0.000395243,-0.000179292,6.54E-06,0.001619367,-0.000483963,0.000583605,9.02E-05,0.000278919,-1.14E-05
-0.001855511,0.001598845,-0.000235726,-0.000175992,-0.000414293,3.90E-05,-0.003109188,-0.000647862,0.001578006,0.000166363,-0.000933578,4.07E-06
-0.059217636,1.203191519,-9.39718914,-0.28599444,0.057960168,0.01293369,0.00203555,-0.002432998,0.001518633,0.000448719,2.56E-05,3.91E-06
-0.77850616,1.348065734,-9.351285934,-0.32759884,-0.180225745,0.00174616,0.121780448,0.07407821,-4.050106049,-0.007198714,0.008581549,5.09E-05
-1.308591604,1.214144349,-8.73914814,-0.295464098,-0.342767507,-0.008438329,0.236255094,0.103587531,-5.304169178,-0.007028553,0.004768874,-7.11E-05
-1.264080048,1.125784039,-8.986114502,-0.261123002,-0.335333288,-0.007433363,0.376942962,0.126095921,-6.782933235,-0.006312394,0.024512503,0.000119471
-0.971128404,0.399030238,-9.116026878,-0.032071467,-0.238353401,-0.006493141,0.229458436,0.121515051,-5.359792233,-0.012034187,0.012258329,-0.000428018
-1.354285955,-0.035221349,-9.586948395,0.116300799,-0.368385315,-0.014935473,0.327838242,0.13857916,-5.379191875,-0.013633104,0.025506714,-0.000166008
0.002649527,-0.003229533,0.000959285,0.000583047,0.000476739,-6.38E-06,0.002324865,-0.001345522,0.001820737,0.000290115,-0.000327904,-2.31E-05
-0.001853715,-0.001026855,0.000653573,4.10E-05,-0.000439992,4.13E-06,0.004948677,0.00176936,0.002459413,-0.000370219,0.000761226,-2.75E-06
-0.000447961,-0.000344306,0.001395211,6.31E-05,-0.000236427,-7.00E-06,-0.00225302,-0.001119126,0.002390981,0.000214621,-0.000788432,-6.77E-06
-0.683494508,0.738299787,-9.994285583,-0.12568365,-0.143281907,0.001658785,0.003576288,0.000818473,0.000346849,-0.000174327,0.000144651,-4.24E-06
-0.622232616,0.485656798,-8.916982651,-0.059560768,-0.127780735,-0.001491266,-0.06617894,0.080218792,-19.56404495,-0.025511036,-0.025976749,0.00097043
-1.018560648,0.539671123,-8.02076149,-0.074672222,-0.280271709,-0.006622593,0.369864821,-0.299099892,-10.99393654,0.08147797,0.107040137,0.001197632
-0.742143929,0.156409457,-6.671065807,0.028722854,-0.197292119,-0.008421129,0.606823087,-0.461693704,-10.21579552,0.124782994,0.160994411,0.002850984
0.00196565,0.000838695,-0.000372729,-0.000231399,0.000377893,-8.12E-06,0.960442781,0.393676251,-9.543420792,-0.111479767,0.241794646,0.01069911
-0.003705638,0.001773351,0.001401273,-0.00032923,-0.000994262,2.43E-05,0.641057551,0.531370819,-8.003250122,-0.164771616,0.106433809,0.022701208
-0.003508619,0.000879135,4.58E-05,-0.000510397,-0.000882277,-1.11E-05,-0.06335701,0.384352237,-0.151842743,-0.104355656,-0.015923344,0.004596812
-0.098441362,2.655016899,-22.64125252,-0.607361555,0.040664885,0.028617645,-0.040947728,0.413583696,-0.233993828,-0.112030424,-0.008373518,0.005047124
-0.279197574,3.479800463,-20.57671547,-0.842785418,-0.1397499,-0.030206947,-0.373057008,-0.079874605,-7.499078274,0.021525092,-0.099929512,-0.000843491
-0.090690389,2.966320753,-18.11510086,-0.705313802,-0.08924704,-0.024104029,-0.319091439,-0.324988633,-10.75126171,0.092432931,-0.067704812,-0.000830195
-0.668081641,3.529649973,-21.71319771,-0.835602701,-0.280454278,-0.027037924,-0.462742478,-0.409240603,-10.01871395,0.120239466,-0.095193744,-0.001366167
-1.105594635,2.8438797,-20.26487923,-0.630781174,-0.417275369,-0.030587254,0.041152366,-0.304823309,-10.53054428,0.087853521,0.020581594,0.0038884
-1.651304603,1.585052252,-20.71381187,-0.218093202,-0.562745154,-0.032087542,-0.078543469,-0.041870322,-7.988071918,0.009986956,-0.042270016,0.002811896
-0.74289906,0.888056993,-6.617454529,-0.180566236,-0.234488949,0.002502341,0.469875306,0.444285095,-8.38773632,-0.13419199,0.063438706,0.015500061
-0.552323103,1.276907802,-16.83513832,-0.200098246,-0.120630726,0.003434037,0.072450675,0.143763229,-0.05294719,-0.039026972,0.01977497,0.001836373
-0.63256228,0.734774411,-18.43280029,0.04266211,-0.200562477,-0.002321505,-0.002073829,0.002121488,0.000249306,-0.00038355,-0.000654912,6.78E-06
-0.593537927,0.423437476,-17.05570602,0.001088927,-0.083334118,0.005508596,0.006387928,-0.000685913,0.002949006,0.00017697,0.001072608,-1.41E-05
0.004643873,0.002964868,0.000921408,-0.00038421,0.000336873,-1.45E-05,0.004422239,0.000272396,0.001045277,1.19E-05,0.00068466,1.75E-05
0.002184996,0.003631098,0.001104656,-0.000776842,2.16E-05,4.59E-06,-0.001232843,0.001229811,0.00284806,-0.000251949,-0.000564848,2.88E-07
-7.52E-05,-0.002729087,0.001004015,0.000455275,-0.000757155,-2.24E-05,0.261758834,-0.457239866,-11.25706482,0.124325037,0.078774199,-0.010834895
-0.00197964,0.000473459,0.001664507,-0.000250882,-0.000709801,-4.15E-05,0.739499569,-1.085130572,-10.62896824,0.297802687,0.226337627,-0.03805488
-0.075798765,1.371032596,-12.13973331,-0.356810302,-0.097911403,-0.014916056,0.670374274,-1.409256816,-8.305318832,0.394652665,0.125701934,-0.056835834
-0.203427345,1.316575527,-14.60781193,-0.242368832,-0.081410408,-0.023391902,-0.152274802,-0.76982379,-3.161788225,0.213245898,-0.034866311,-0.072756954
-0.752786815,1.643527865,-15.60592651,-0.314062774,-0.291561991,-0.012000174,-0.117857292,-0.118025973,-0.12243554,0.032087702,-0.030717047,-0.001117867
-1.010025263,1.058758378,-15.35431194,-0.144332573,-0.384585887,-0.016815349,-0.043877155,-0.177798808,-0.149384201,0.048668105,-0.010725532,-0.002141236
-0.005512361,0.006853679,0.000591433,-0.001603923,-0.001550685,-2.49E-05,-0.055026319,-0.21337603,-0.191994935,0.058182936,-0.013003614,-0.002605129
-0.005530558,-0.002983242,-0.000794275,0.000435348,-0.001270767,-4.69E-06,-0.080879696,-0.225685194,-0.20073688,0.061150204,-0.019826885,-0.00262046
-0.001126605,-0.003206827,0.000251413,0.000402274,-0.000555038,-6.96E-06,-0.310638845,0.344011039,-10.10318565,-0.099762641,-0.111101314,0.001114354
-0.000906275,-0.003713157,0.001537491,0.000604192,-0.000438594,-1.61E-05,-0.461641669,0.682440162,-10.61164474,-0.197045177,-0.163202003,0.003202298
-1.280383229,1.838239551,-9.020889282,-0.508359969,-0.344321549,0.000146631,-0.791714191,0.132421955,-10.2742157,-0.039684977,-0.231687978,0.005603664
-1.422855854,1.845922828,-8.16750145,-0.52285701,-0.343205452,0.012785586,-0.601732135,-0.014117037,-9.277486801,-0.005953822,-0.208478108,0.024194147
-0.71704036,1.472587347,-8.579500198,-0.400310338,-0.121340111,0.003683818,-0.464968473,0.392228276,-0.321953177,-0.105398946,-0.126894817,0.012581345
-0.06952738,1.688051939,-8.814454079,-0.466180533,0.088243701,0.013962161,-0.382799566,0.318045825,-0.593654871,-0.083986089,-0.10065835,0.010528431
0.105180033,0.374069303,-1.195129991,-0.106176496,0.04546747,0.003492938,-0.371823728,0.313064218,-0.693230569,-0.081728593,-0.095509753,0.011578563
-0.022372816,0.126605392,-0.04849454,-0.038723454,-0.007921604,-0.000764587,0.013105523,-0.000449847,-0.001226721,7.89E-05,0.002301309,1.90E-06
-0.03613307,0.183642611,-0.086793631,-0.057121634,-0.011590998,-0.00137095,-0.816340268,-0.249119639,-9.845233917,0.060304962,-0.182785779,-0.0036957
0.326041073,3.058193445,-23.04616356,-0.676151812,0.078140669,-0.025214339,-0.83715862,0.025720799,-11.18366623,-0.007531493,-0.21077548,-0.005868085
0.64380306,3.293384552,-23.54295349,-0.744619966,0.105838865,-0.03490388,-1.092887163,0.114437737,-10.49267292,-0.034242984,-0.277074218,-0.006436077
0.844544828,2.756387711,-23.90752792,-0.595007062,0.142261058,-0.013998359,-0.296683133,0.27406317,-10.27245617,-0.081747442,-0.041486636,-0.011352153
0.100034602,1.883386612,-21.36016655,-0.328724325,-0.056217454,-0.009088389,0.034513611,-0.101900801,-0.214511633,0.028749822,0.010474979,-0.00565053
-0.52471894,2.106343746,-24.13827133,-0.359204382,-0.266629457,-0.019947678,-0.07442423,-0.084624656,-0.250579089,0.024067536,-0.021071956,-0.004841298
-0.950624645,1.055305004,-20.06585503,-0.041332491,-0.311823726,-0.022309346,-0.104975879,-0.084661737,-0.342679113,0.023799466,-0.027414743,-0.006458883
-0.006914917,-0.000628411,0.000375949,-0.000192492,-0.001239152,-1.27E-05,-0.034094363,0.001288279,-19.2438755,0.002455912,0.034657951,-0.001529687
-0.006001443,0.003897629,0.001242419,-0.000720517,-0.001307433,3.48E-06,0.734290421,-0.23329404,-11.54045773,0.06344568,0.207348019,-0.001413157
0.664577186,2.312323809,-9.021077156,-0.611787677,0.228303909,0.010576266,0.907038808,-0.120032035,-10.63856602,0.028982308,0.241719708,0.000555212
-0.353363276,2.350667715,-9.130322456,-0.643873036,-0.051168084,0.000907572,0.835153461,0.461833239,-11.05448151,-0.124101043,0.253619045,0.000887262
-0.616362214,2.279434681,-9.377034187,-0.61608088,-0.124421865,0.007402693,1.105493307,0.009629543,-9.492938995,-0.011801234,0.270706415,0.009520369
-0.920350969,1.457704186,-9.837090492,-0.356843114,-0.222805351,-0.006830098,0.023869976,-0.26674363,-11.29431248,0.076252498,0.014288997,0.008072901
-1.189308286,0.714146733,-9.862552643,-0.118558779,-0.305561572,-0.007086526,-0.444645464,-0.631185591,-5.800058365,0.186311215,-0.082703747,0.033819638
-0.619078338,0.102291226,-8.905439377,0.071951136,-0.147767261,-0.004658857,-0.285317123,-0.342014909,-0.226143196,0.093498223,-0.080312163,0.005016205
-1.70E-05,0.000793987,0.001694138,-3.94E-05,-0.000686738,-1.20E-05,-0.199388146,-0.371120185,-0.346708357,0.101136938,-0.059253305,0.004857049
-0.007451947,-0.002058152,-0.000193024,0.000464354,-0.001519952,3.92E-07,0.322196245,0.043874227,-22.46306801,-0.026249234,0.027440192,0.001150219
-0.00899429,0.002537939,0.002302577,-0.000542789,-0.001641227,-5.49E-06,-0.069499515,0.906519711,-10.81294537,-0.248026833,-0.028625455,0.010603616
1.46361506,1.165676713,-9.024805069,-0.286896348,0.43024686,0.014691295,-0.583224177,0.523609638,-11.56908607,-0.143807113,-0.165206537,0.005834674
1.67415452,1.420214534,-7.465951443,-0.389143586,0.434794664,-0.005439958,-1.2323457,0.441490829,-10.3900423,-0.124430329,-0.350990057,0.018161755
0.93216759,1.460770965,-7.875160217,-0.399833888,0.196638629,-0.01141757,-1.075583696,0.434896827,-7.878277302,-0.139221206,-0.352982223,0.031513326
0.067297079,1.335535645,-8.802723885,-0.32117191,-0.032700635,-0.009010366,-0.39219898,0.035318837,-0.438237607,-0.0079104,-0.107077084,0.009571873
-0.284032673,0.647853017,-7.501013756,-0.146802351,-0.185959786,-0.010310671,0.000884621,0.002149362,-0.003504266,-0.000384677,-0.000168593,5.27E-06
-0.000919281,0.000703856,0.000274643,-0.000294613,-0.000126522,-2.16E-05,0.003617777,-0.0001549,0.004458418,3.13E-05,-0.000124647,-3.64E-06
-0.000842892,-0.00071044,0.00136436,8.23E-05,-0.000185365,1.61E-05,0.399286062,-0.507410705,-11.03373241,0.133885115,0.141082034,-0.034807287
-0.000915731,-0.000679537,-0.000409713,4.37E-05,0.000203682,-1.11E-05,-0.0228344,-1.467483282,-10.6692934,0.398545116,0.0140048,-0.097846448
0.130181924,1.985621572,-9.660368919,-0.533926845,0.071223021,-0.015121801,-0.485749841,-1.595614195,-3.468903065,0.446380943,-0.147611141,-0.036373194
0.138733536,1.679631829,-8.61829567,-0.44066596,0.071532786,-0.010807057,-0.840480626,-1.084216595,-1.124739051,0.297384679,-0.221874133,-0.047071368
0.005316082,1.077077031,-9.834650993,-0.242768824,0.036944013,-0.002087427,-0.015795164,-0.236276507,-0.122895926,0.064590186,-0.002856067,-0.003008814
0.632902086,0.786819398,-9.576828957,-0.157510519,0.284256786,0.00816843,-0.050077211,-0.316425264,-0.238781884,0.08571925,-0.010872097,-0.00384045
