circle fx,circle fy,circle fz,circle tx,circle ty,circle tz,six fx,six fy,six fz,six tx,six ty,six tz,dual fx,dual fy,dual fz,dual tx,dual ty,dual tz
0.207808927,-0.216460884,-0.436126053,0.067166924,0.066936202,-0.001702698,-0.035669804,0.341976494,-0.510009825,-0.090706877,-0.007881216,0.000127047,0.105384149,-0.501001835,-2.46712327,0.089605153,-0.020715076,-0.083194308
0.057949271,-0.229994476,-0.344682515,0.062798366,0.013575829,0.000666625,0.142910406,0.197743565,-0.411452532,-0.058109317,0.039326157,0.002238246,-0.116634756,-0.124984965,-0.820305347,0.024573525,-0.033422936,-0.012177886
-0.781505346,-0.261462867,-0.77115351,0.067199707,-0.209713235,-0.001859914,0.066978648,0.090831921,-0.631631732,-0.037937421,0.005981094,-0.001697233,-0.070444733,0.199199021,-0.078338452,-0.055154335,-0.021076091,-0.002817196
-0.31133467,0.193301246,-0.475433856,-0.060015839,-0.081029132,0.003043403,0.370921254,-0.104358651,-0.128539339,0.029310802,0.097989395,0.004152006,-0.092055604,-0.018023901,-0.67888236,-0.00412333,-0.017669708,-0.010189492
0.231554776,-0.174541578,-1.958462596,0.071609512,0.117407404,-0.004127706,-0.103765242,-0.025061639,-0.037571326,0.007991492,-0.032420781,-0.001060501,-0.028317491,-0.262182862,-1.558324218,0.03967331,-0.002941394,-0.04038348
0.01315378,-0.013068683,-0.216866255,0.005345266,0.009118998,-0.000413314,0.615713537,0.528705418,-0.289194047,-0.143675193,0.165630072,-0.002114844,-0.005523682,0.029580826,-0.014171597,-0.008315605,-0.001826704,-0.000403909
-0.063284181,0.038211033,-0.267402858,-0.013918736,-0.016087549,0.000330123,-0.095304914,0.108666748,-0.081234492,-0.030721189,-0.033417717,-0.001885534,0.82613951,1.115950823,-0.565407276,-0.304423541,0.21864368,-0.012036749
-0.303383321,0.348014444,-0.883813739,-0.089854509,-0.081069402,0.0003978,0.184636295,0.245371118,-0.096465714,-0.067599356,0.044316497,-0.001439348,0.427396625,0.892625213,-0.779112399,-0.242710799,0.106821626,-0.014078747
-0.443715245,0.892666101,-4.985981464,-0.179070845,-0.145969257,0.026483791,-0.589886665,-0.125596896,-0.206546709,0.041225605,-0.181338772,-0.007235391,-0.405569643,0.294971347,-3.810765266,-0.148074329,-0.116247691,-0.091191538
-0.364108384,0.014295253,-1.442368507,0.005730608,-0.124028586,0.014578918,-0.337373197,0.065627873,-0.139460906,-0.020496666,-0.103825502,-0.001105273,0.390836298,-0.194203734,-0.485150248,0.049974948,0.106382757,0.003827158
0.326849818,0.687660575,-0.8739447,-0.197976574,0.111413881,0.0039929,-0.391014576,-0.15232712,-0.200603873,0.047939118,-0.120122634,-0.004194396,0.004496987,-0.017597139,-0.216472894,0.003319389,0.006563295,0.000344055
0.02591859,-0.131445423,-0.529150486,0.033016335,0.020233735,0.002671534,-0.097146906,0.001474852,-0.23069039,-0.000496358,-0.01684957,-0.000943031,0.703323781,-0.282214552,-0.700390935,0.079737805,0.186390311,0.003426416
-0.065375887,-0.001256265,-0.246665284,6.39E-05,-0.01990954,-0.00043124,-0.053818244,-0.002161701,-0.23421514,-0.000162984,-0.006424567,0.000915958,-0.092647769,-0.323027521,-0.37367627,0.092637427,-0.028827211,0.005245747
-0.387263179,-0.023269912,-0.523123085,-0.001049429,-0.10317193,-0.000762714,-0.080167405,-0.058572367,-0.237451255,0.010232287,-0.014496763,0.000209197,0.008879502,0.050098866,-0.027255137,-0.013362411,0.002414996,0.000530839
-0.370224208,-0.196841091,-0.471716702,0.05856058,-0.105312459,-0.00312338,0.008817406,-0.010929382,-0.411927968,0.002939004,0.007183515,-0.000541483,0.004937035,-0.377349526,-5.106553555,0.083850279,0.025655981,0.092236653
-0.392648101,0.109834351,-0.605430126,-0.025046695,-0.113004692,-0.002276809,0.054834601,-0.027665582,-0.304144323,0.005116498,0.01439772,-0.000103664,0.417088032,0.248010024,-4.581570148,-0.058463458,0.082341574,0.078309111
0.010748667,0.03350823,-0.365162015,-0.011247318,-0.002322943,-0.001111226,-0.057926595,-0.069526769,-0.410289764,0.012626022,-0.007876799,0.000437318,0.653878748,-0.064465851,-6.321416378,-0.006395127,0.129040301,0.101960018
-0.000123333,-0.003858467,-0.16297254,0.00477631,0.003888932,-0.00059163,0.018646002,-0.002789184,-0.245118946,-0.004337606,0.005844408,0.001105297,0.005099828,-0.006094313,-0.15175657,0.002925143,0.007731403,-0.000506295
-0.012694583,-0.385100543,-0.459373385,0.111164801,-0.001545102,0.001315686,0.517807364,-0.113740779,-0.621668518,0.028314194,0.170984641,0.007210085,-0.000912815,0.000847115,0.000802189,-3.25E-05,-0.000287609,1.07E-05
-0.089258112,-0.312910944,-0.477914006,0.087122925,-0.020076225,0.002545865,-0.285505265,-0.132772744,-0.631065428,0.027041044,-0.054832712,0.005785756,-0.066979557,0.056858636,-0.043798476,-0.0151645,-0.019382108,-0.000796317
0.083000191,-0.211958066,-0.142938718,0.064654723,0.026279055,-0.000532796,-1.133239985,-0.234298408,-1.894791007,0.010115982,-0.189270094,0.035995923,-0.096504986,-0.008379526,-0.176960006,-0.000810123,-0.024112659,-0.003825581
0.091110475,-0.285005689,-0.186252892,0.086968109,0.028808348,-0.000755466,-0.059780817,0.001753238,-0.41875428,-0.000525101,-0.002944613,-0.001013235,-0.190684378,-0.113962576,-1.598335505,0.010743256,-0.038225755,-0.028737497
-0.504695356,-0.472116202,-0.398353994,0.127328292,-0.136887118,0.002785627,-0.080091208,-0.004193613,-0.301881433,0.000312842,-0.012792882,0.000884027,0.018258605,-0.28099075,-3.257565022,0.037871011,-0.008452022,-0.066190064
-0.815155983,0.444848895,-0.498287261,-0.120604701,-0.216517493,0.004684974,-0.038041517,-0.05870036,-0.313485891,0.010968143,-0.004569551,0.000110948,0.062176079,0.069697872,-0.152340859,-0.017829621,0.014437748,-0.000714566
-1.074917078,0.944187403,-0.811224997,-0.249883652,-0.285489351,-0.000577401,-0.007759062,-0.040523659,-0.227362305,0.007318454,0.001947616,-6.80E-05,0.460441858,0.502504706,-0.298107058,-0.13727735,0.122615516,-0.005730665
0.42339018,0.287020028,-0.522852004,-0.088094123,0.130281895,0.001537192,-0.006813242,0.018721396,-0.306418151,-0.003660189,0.002435715,-0.000460173,0.355387747,0.010697219,-1.002552152,-0.016497701,0.102536172,-0.014674536
-0.044150237,0.367559165,-0.461079627,-0.108451121,-0.008981937,-0.002736317,0.08569403,0.026561964,-0.330077767,-0.004922752,0.025018141,-0.000992963,-0.03289168,0.23926118,-0.313355893,-0.067031771,-0.007190236,0.003269151
0.125882655,0.448599428,-0.614160895,-0.136092231,0.039048649,-0.001925392,-0.426984549,0.355580658,-0.567870259,-0.095749177,-0.116103739,-0.00621747,0.002773806,-0.010407222,-0.159730688,0.003875644,0.006377444,-0.000635737
0.083649255,0.443347573,-0.738265336,-0.143994659,0.034758054,0.00026751,0.05379194,0.851503909,-0.793714285,-0.226383522,0.01596131,0.005184439,0.002792212,0.004638522,-0.158089668,0.001685389,0.005197452,-0.000120093
-0.724477351,0.491252691,-0.858265519,-0.152138889,-0.20447062,-0.007502706,-0.783585191,0.665151238,-0.523012161,-0.179491952,-0.207133129,-0.006315853,-0.365239173,0.092170931,-0.235294715,-0.023438184,-0.091292769,0.001487756
0.000892055,0.539433599,-0.700393796,-0.169114247,0.010167497,0.002669914,-0.022892198,0.01776634,-0.00446566,-0.004864896,-0.005042013,-0.000125653,-0.326040387,-0.124871776,-0.098576114,0.032491982,-0.084364884,-0.002252069
0.038545508,0.263736606,-0.540252984,-0.086503841,0.026191078,0.002390263,0.359724045,-0.239049524,-0.14514479,0.073841967,0.112455763,-0.003480115,-0.323040664,-0.20260033,-0.195512712,0.053884584,-0.082285173,-0.003604035
-0.560045302,0.236996397,-1.844515562,-0.081253737,-0.115704298,-0.009009882,0.169955224,-0.219893664,-0.106822044,0.067878917,0.052162308,-0.001616718,-0.272021353,-0.306172252,-0.205365419,0.081197038,-0.068966284,-0.004581847
0.50247407,0.228820488,-0.164500728,-0.070549563,0.154860422,0.000566409,-0.130866304,0.215154275,-0.093876839,-0.057919085,-0.036091797,-0.001979333,-0.544842541,0.904160023,-0.417216718,-0.232928187,-0.144072413,-0.010135536
-1.034289241,-0.825547993,-2.719328403,0.198637858,-0.175878569,0.004610687,-0.490413874,0.594327509,-0.842295349,-0.142991722,-0.118338928,-0.017258478,-0.420376301,0.128994614,-0.452170998,-0.029928245,-0.111182898,-0.007460102
-0.025384346,-0.049120065,-0.269339591,0.012302858,-0.008327454,0.000743971,0.521149695,0.166308984,-0.479154438,-0.040775225,0.167053983,-0.003688202,-0.034094535,0.09062691,-0.10127455,-0.024010092,-0.009962561,-0.001853978
0.000101089,-0.233476609,-0.546858191,0.066391401,0.007521448,0.00078219,0.15413329,0.00738117,-0.067607336,-0.002569741,0.047684401,-0.000940442,0.067659527,-0.639216065,-5.32473135,0.112054698,-0.013696336,-0.099210657
-0.024967669,-0.213716671,-0.45191282,0.063166894,-0.01026483,0.001216467,-0.071472302,-0.020588916,-0.309191614,0.002177646,-0.010003614,-0.000153114,-0.002876259,-0.110539332,-0.449821502,0.031435434,-0.005576133,-0.004529431
-0.033168629,-0.029042177,-0.285941422,0.003641279,-0.002631768,0.001043287,-0.571230054,0.608739197,-0.685183406,-0.181012765,-0.159536749,-0.000766613,-0.142197385,-0.314953446,-0.443969518,0.088200033,-0.036796086,0.004859283
-0.775309563,-0.603862941,-3.032703161,0.186356068,-0.147639245,-0.008194362,-0.745995224,0.68087405,-0.998163223,-0.202975899,-0.213018119,-0.015211747,0.076189809,-0.111378588,-0.304868996,0.027426662,0.024303792,0.002087867
-0.06498874,-0.488903731,-0.46196267,0.148436919,-0.022535292,0.005647141,0.680217862,1.155383587,-1.133110642,-0.335694432,0.196773678,0.008391733,-0.285082817,-0.358237475,-0.271953642,0.09419021,-0.076364726,0.004411387
-1.858302832,0.944895864,-9.396597862,-0.181759715,-0.291100562,0.014639198,-0.428215981,1.082459211,-1.136620522,-0.30071947,-0.116977297,-0.007376563,-0.714170635,1.042078614,-1.002567172,-0.255318344,-0.169674814,0.023798088
-1.239825487,0.192378134,-1.677690864,-0.076067165,-0.341915667,0.007327029,0.069881901,0.13106975,-2.197486639,-0.052279174,0.095046617,-0.01432914,-0.064104706,0.100522541,-0.033498671,-0.025287511,-0.015853517,0.001135091
-1.09449017,-0.176254883,-0.902475893,0.029486906,-0.303489029,0.002024246,0.192774594,0.00446613,-0.082089469,-0.001119076,0.06062527,-0.00018297,-0.225524619,0.136943191,-0.162013397,-0.034210548,-0.05489241,0.001594363
0.016242577,0.030470075,-0.289975524,-0.015439626,-0.000159829,-0.001777896,-0.001387697,-0.00233238,0.000896938,0.000341958,-0.000671732,1.11E-05,-0.73930037,0.004267951,-0.36534515,-0.000351514,-0.18429713,-0.000774611
0.020886892,-0.073713772,-0.222307041,0.014837346,0.005737127,-0.000994804,-1.222754836,-0.699041367,-0.514375806,0.185672611,-0.333888471,0.007353466,-0.101035058,0.010962103,-0.057559337,-0.002653693,-0.026291126,-0.000215346
0.344390601,0.371507376,-0.546038806,-0.108782336,0.103699043,0.003545002,-1.368928552,0.037251133,-1.231309772,0.014678774,-0.336426973,0.002044568,-0.129367575,0.208830833,-0.12055739,-0.056395471,-0.035775997,-0.002830489
-0.18928799,0.712358892,-0.663828015,-0.210253045,-0.055829421,-0.005579803,-0.081548557,-0.66144371,-0.348201722,0.176199272,-0.019665757,-0.007277163,-0.042297348,-0.262966275,-1.531329393,0.049155161,-0.006126027,-0.031243861
-0.073794164,0.733447433,-0.758927763,-0.212330669,-0.020875847,-0.003109881,-1.086091042,0.337006271,-1.804701209,-0.102750272,-0.22983247,-0.016764304,0.713856637,0.757593393,-0.30550921,-0.207974598,0.192855731,-0.007553943
0.534704208,0.76888901,-0.882875741,-0.223419279,0.164361402,0.005808705,0.046136305,0.101811856,-0.252357185,-0.022894382,0.01625829,0.00160501,0.287138581,0.442433,-0.200183541,-0.120939761,0.07950034,1.04E-05
0.20344846,0.589051604,-0.732371926,-0.186925128,0.06293904,-0.001847451,-0.000165061,0.011029242,-0.213111922,-0.003443041,0.005391207,-0.000133578,-0.600452602,0.470658273,-0.356171578,-0.12678197,-0.169660017,-0.007805125
-0.025228849,0.302399516,-0.474038243,-0.095798567,0.001485768,-0.00067089,0.01401928,-0.012070484,-0.217198029,0.003883303,0.008596283,-0.000391905,0.010013624,-0.16338703,-0.336246878,0.042821843,0.002110723,0.002761679
0.189368352,0.042059485,-0.326528668,-0.010625322,0.062884748,0.000850073,0.219871014,0.023895141,-0.536356091,-0.011532958,0.067128628,0.002556388,-0.26975587,-0.201818109,-0.194705755,0.051231928,-0.071465634,0.002856577
0.018933337,-0.088185519,-0.501503944,0.01766598,0.007032759,-0.001061519,-0.038635373,-0.040027171,-0.224520996,0.007573928,-0.005893544,0.000755655,-0.389575154,0.629782498,-0.446877837,-0.160480574,-0.093340382,0.010131436
0.292957544,-0.247552201,-0.72012794,0.082347192,0.094729543,0.002009894,-0.207651332,-0.241222993,-0.444098234,0.081574589,-0.073331319,0.004984715,0.147196382,0.253196418,-0.035531025,-0.069001682,0.04096834,0.003401162
-0.079554625,-0.04433823,-0.234048232,0.00727969,-0.013699277,0.000479527,-0.400018454,0.272052258,-0.56048876,-0.080044895,-0.104596451,0.003463733,0.049522251,0.103567049,-0.048656989,-0.028277768,0.013989292,0.001289965
0.560536265,0.683913827,-0.88925153,-0.200842842,0.164280847,0.006177895,-0.371679485,0.064589731,-0.575158715,-0.021615768,-0.114737257,0.000741383,-0.005169943,0.002382596,0.000125088,-0.000458115,-0.001185264,2.03E-05
-0.206502214,0.594118416,-0.805533409,-0.183395699,-0.043394417,0.000843305,-0.209817246,-0.124559775,-0.391278327,0.039515071,-0.053711966,0.001855663,-0.234212294,-0.05650907,-0.139725626,0.014528671,-0.060443319,-0.001076726
0.410740346,0.41769585,-0.754506707,-0.132148921,0.112693526,1.04E-06,-0.02858776,-0.078058317,-0.322817832,0.014580468,-0.003377305,0.000888167,-0.031735245,0.382702887,-0.684352517,-0.106459193,-0.009831074,-0.010740463
-0.014039074,0.15039137,-0.049355913,-0.045801386,-0.005067774,-0.00059035,-0.038903546,-0.09365508,-0.279866755,0.026982088,-0.009536451,0.00044492,-0.095373407,-0.091283493,-0.077969097,0.023158798,-0.023598587,-0.001125307
-0.919143558,0.17456229,-0.760353625,-0.057196461,-0.238948047,-0.002428792,0.000860422,0.038149659,-0.310024321,-0.008308985,0.003883717,-0.000301536,0.001152086,-0.000629616,-0.000422083,2.71E-05,0.000146883,2.71E-06
-0.793202996,0.283865809,-0.497914255,-0.080052197,-0.210835204,0.001579471,-0.782052219,-0.091147162,-0.745589972,0.026710059,-0.214759737,-0.006179705,-1.025334597,-0.553381562,-0.631843388,0.13924326,-0.250718415,-0.005902636
-0.26840955,0.147423357,-0.520771801,-0.055513423,-0.063551858,-0.000550188,0.023770353,-0.208405733,-0.42704618,0.06260141,0.013616716,-0.002242123,-1.21611917,0.62190789,-0.621722996,-0.1591153,-0.309810102,-0.003022044
0.014400871,-0.08438877,-0.131984204,0.027394168,0.002883682,-5.85E-05,-0.015744042,0.015105411,-0.22028558,-0.007025089,-0.006663205,0.000519665,-0.453006029,-0.173995316,-1.137245417,0.036876421,-0.103663996,-0.018704925
-0.204522341,-0.14286077,-0.35354054,0.041189283,-0.05906992,0.001515522,-0.052032981,-0.07516896,-0.228105441,0.014556104,-0.00654429,0.00058429,-0.005654504,-0.249880075,-0.317383707,0.065055847,-0.004856748,0.004314179
0.048709691,-0.101589657,-0.297411948,0.030078892,0.016152987,-0.000599898,0.153528497,-0.15239282,-0.405796736,0.042947538,0.051306833,0.0003314,0.151159182,-0.314377338,-0.427250057,0.087382153,0.039042529,0.004062908
0.126079664,-0.024087483,-0.306848019,0.010343647,0.042011339,-0.000566804,0.010371005,-0.168250129,-0.287901521,0.047556344,0.005706458,0.002278166,0.212006852,-0.319681466,-0.515056849,0.086204194,0.054120429,0.0041585
-0.029748507,-0.061122365,-0.230629787,0.011260451,-0.004216534,0.000515933,-0.322325408,-0.222803503,-0.477707833,0.056543656,-0.087306723,0.001729301,0.085981123,-0.097277254,-0.073987126,0.026866537,0.022705235,0.001030556
-0.372769594,0.016701989,-0.600103796,-0.014174018,-0.10215643,0.000160012,-0.023438059,-0.063104756,-0.317254573,0.011272414,-0.001752647,0.000919488,-0.524027467,-0.37154308,-0.321015775,0.093851857,-0.136980131,0.005759064
-0.945563972,0.52303642,-1.018293977,-0.143128738,-0.255282849,0.000770276,-0.696838975,1.029377341,-1.217166901,-0.285350591,-0.166604474,0.012408473,0.158162907,0.067950152,-0.036602799,-0.018390747,0.04419997,0.001257009
-0.227844268,0.260708004,-0.532738805,-0.087004565,-0.072421111,-0.000430934,-0.320289493,-0.008327874,-0.644867778,-0.007876691,-0.084627636,-0.007071611,0.068645447,0.015914498,-0.023888297,-0.00405105,0.019237351,0.000346652
-0.109362721,0.439856946,-0.472403377,-0.123733774,-0.021798911,-9.42E-06,-0.014373127,0.066895269,-0.222371593,-0.012483728,-0.001082968,0.001035477,-1.162053823,0.081762746,-0.358846873,-0.020800071,-0.298451066,-0.003295764
-0.015008393,0.558083415,-0.791386724,-0.174408168,0.008049545,0.002164401,0.106677808,-0.019540062,-0.302162349,0.002622134,0.025046278,-0.000848641,-0.953745306,1.470827699,-1.364374757,-0.376585901,-0.250246912,-0.028114339
-0.438592017,0.714302778,-0.908433735,-0.222035572,-0.140304983,-0.007315944,-0.028261239,-0.030022345,-0.310194641,0.006477316,-0.001481848,0.000570765,-0.642162025,0.417966932,-3.059741259,-0.13175492,-0.123071112,-0.012893674
0.347530663,0.689618647,-0.868209481,-0.211689487,0.107109934,0.005844004,-0.022354271,-0.061196558,-0.217343301,0.011285931,-0.003472854,0.000481015,-0.205171436,-0.890131652,-0.826575041,0.23974216,-0.063660353,0.010326419
-0.266969144,0.782711029,-0.795962453,-0.224965185,-0.076737195,-0.001292818,-0.028832702,-0.054472223,-0.198679999,0.009357934,-0.003603538,0.000807,-0.399870932,-1.107233286,-1.123560905,0.282770872,-0.103703126,0.013160488
0.439099431,0.751657605,-0.92701292,-0.225435615,0.127503529,0.003068746,-0.003677496,0.012681552,-0.217861399,-0.003329311,0.001799286,-0.000620191,-0.097663619,-0.703175545,-0.906314909,0.195481196,-0.034350112,0.007055213
-0.116666459,0.745217144,-1.124973297,-0.227801368,-0.010527475,-0.00142925,-0.060588725,0.089766383,-0.288294971,-0.026911495,-0.013007796,0.00023546,0.011788673,-0.970164418,-0.396349341,0.268653125,-0.002655581,0.013321091
0.540226996,0.826898813,-1.03553617,-0.258981377,0.156811297,-0.005350716,0.099506646,0.049135953,-0.292635649,-0.014178923,0.024494555,-0.000954256,-0.698661089,-0.843909264,-0.52143389,0.22690317,-0.194556907,0.012810727
0.103808135,0.198123023,-0.112179041,-0.05999412,0.031072816,-0.000143494,-0.070955664,-0.042441942,-0.227315843,0.008862874,-0.011028037,-0.000511368,-0.338929325,-0.646279752,-0.467615098,0.174683586,-0.095752947,0.008711655
-0.66017741,-0.525625527,-1.825150132,0.127017826,-0.133715659,0.00152223,-0.033519015,0.008657128,-0.204278469,-0.002870274,-0.010513848,0.000264506,-0.220530003,0.162590444,-0.381324708,-0.037093941,-0.0524262,0.007479963
-0.019729683,-0.057580993,-0.271765739,0.014825237,-0.007437883,0.000880428,-0.453706682,0.226376712,-0.500890434,-0.057819173,-0.126289472,-0.001095228,-0.214845225,-0.843316615,-0.296349823,0.23074986,-0.060793195,0.005216385
0.003107329,-0.223711371,-0.446660042,0.064396165,0.007382709,0.000977557,-0.26985535,0.275466561,-0.675518036,-0.078865781,-0.084279113,-0.006281305,-0.271512508,0.082763456,-0.662791908,-0.008419201,-0.071577609,-0.014357123
0.152232945,-0.241897151,-0.59056592,0.071227439,0.043673251,0.000534742,-0.219150111,-0.026156727,-0.380788624,0.003125976,-0.066759862,-0.005017316,0.392310053,-0.850275397,-0.421235114,0.232597888,0.112705797,-0.01193757
-0.226450577,-0.250726849,-0.466923952,0.067885913,-0.059910655,0.002176485,0.043659225,0.077700391,-0.305392444,-0.017520139,0.016118694,0.000127829,-0.038094226,0.103916481,-0.770912707,-0.017524442,-0.002576358,-0.012465214
0.004630507,0.009564346,-0.15633814,0.001143443,0.003531737,0.000185334,0.009699221,0.030959159,-0.248963267,-0.005072541,0.007437831,-0.000430379,-0.507853925,0.286136746,-0.312747031,-0.071877979,-0.128538042,0.000101226
-0.402748376,0.112517305,-0.706689298,-0.039460253,-0.103739448,-0.000455352,0.018016068,-0.003635837,-0.224510297,0.001910534,0.009461912,-0.00026464,0.242093533,0.040887207,-0.762425244,-0.001823483,0.072818659,-0.010297305
-0.426554233,0.364051014,-0.786852479,-0.097268082,-0.125595272,-0.002339612,-0.212863162,0.261352867,-0.123832867,-0.069613516,-0.058164008,-0.003015179,-0.141098484,0.006149168,-0.130172178,-0.000469883,-0.036253482,-0.001126892
-0.049129471,0.690987229,-0.743946671,-0.182731479,-0.002843528,0.005767447,-0.741466284,0.830036938,-0.626296103,-0.21397908,-0.197323188,-0.016889177,0.241986275,-0.224106923,-0.139120579,0.062044449,0.068005398,-0.002495563
0.555144489,0.249906197,-0.671189547,-0.07597746,0.174427286,-0.001709516,0.294217825,0.305446178,-0.207969859,-0.078575499,0.083058856,0.00264083,-0.329840839,-0.076938845,-0.143709525,0.019865887,-0.08365903,-0.000149759
0.446914196,0.005735618,-0.177923828,-0.00101812,0.136002824,0.000303538,-0.012180207,0.016248057,-0.003714873,-0.004597162,-0.003567783,-9.45E-05,-0.274019748,-0.107813597,-0.129257724,0.027645493,-0.068317413,-0.001000062
-0.619797111,-0.386587501,-1.5889498,0.114978597,-0.125299513,0.006273479,-0.188801676,-0.017559504,-0.066331282,0.005351956,-0.051522233,-0.001726552,-0.397582591,0.003881905,-0.171980113,-0.000609141,-0.102367423,-0.001104363
-0.017219823,-0.029683726,-0.254949957,0.00621075,-0.006138311,0.000576282,-0.505763352,-0.107328899,-0.577961206,0.035696272,-0.119476467,-0.0088481,0.027541522,-0.016259193,-0.014575318,0.004556339,0.007565476,-0.000168947
0.010792416,-0.203855455,-0.438169032,0.057792589,0.009818792,0.000522721,-0.195773885,-0.383822829,-0.137126103,0.104449451,-0.051371049,-0.004528365,0.373897612,0.794178486,-1.741355419,-0.207772508,0.115491509,-0.021160644
0.184470981,-0.204123959,-0.477437556,0.059525296,0.052983444,-0.000407313,-0.062590234,-0.048718326,-0.235765606,0.010093691,-0.009853701,-0.000526299,0.07661172,0.080604009,-0.266248316,-0.021247281,0.020305868,2.57E-06
-0.252885103,-0.24491556,-0.434534609,0.078649163,-0.078775719,0.002529491,-0.392102122,-0.284192711,-0.497958094,0.087278254,-0.110048443,0.00212226,1.019717574,0.406364083,-0.534777105,-0.102760822,0.262785852,0.004650943
0.006669291,0.006968553,-0.221338212,0.00166506,0.004648873,0.000212009,-0.105831236,-0.123002946,-0.277217358,0.029591629,-0.026935859,0.001591828,0.030644814,0.107352972,-0.060558863,-0.027177071,0.00698146,-0.001395047
0.247880161,-0.115806185,-0.407666296,0.040419046,0.076925561,0.001626507,-0.069663092,0.081664398,-0.330367446,-0.018076681,-0.013236654,-0.000257977,-0.012921803,0.006097212,-0.007200399,-0.001308027,-0.004035166,-5.94E-05
-0.413217425,0.720687687,-1.187834144,-0.1931393,-0.103017211,-9.65E-05,-0.003267211,-0.03816295,-0.335142344,0.007933387,-0.002091981,-0.00128836,-0.423960388,0.178542867,-0.238448679,-0.047548175,-0.118959233,-0.003204816
0.167451128,0.161068693,-2.183590412,-0.043388665,0.113487631,-0.002601582,0.036262635,-0.031505559,-0.327605754,0.004724694,0.009781793,-0.000973758,-0.398253947,0.181456417,-0.104452252,-0.047763344,-0.108440183,-0.003058204
-0.062011562,-0.078214407,-0.333595574,0.019850265,-0.008224465,-0.000443967,-0.005195153,0.000478918,-0.25823456,-0.004790511,0.001089162,0.000321158,-0.422041237,0.225189433,-0.265747786,-0.05914107,-0.115075581,-0.003597481
-0.032058794,0.011361758,-0.159528822,-0.00357958,-0.010757065,0.000316966,0.126805693,0.437962949,-0.45889467,-0.113901377,0.036782261,0.003923718,-0.341566682,-0.006520678,-1.07652998,-0.004815183,-0.091852501,-0.0202059
-0.064925916,0.127031893,-0.261466324,-0.029031955,-0.011772734,-0.000281277,-0.059812356,0.002346638,-0.31590867,-0.000731352,-0.006455293,-0.000937349,-0.229842141,-0.016096121,-0.421029806,0.005394442,-0.065686166,-0.001916756
0.09512563,0.130301103,-0.429821253,-0.041970897,0.024638811,-0.000267126,-0.069884062,-0.00369475,-0.305936903,4.87E-05,-0.012003991,0.000872873,0.595259726,0.90816468,-0.230042368,-0.242827833,0.153661102,-0.008789822
-0.590545118,0.40995118,-1.712281346,-0.10817676,-0.155313119,-0.01052876,-0.056491464,-0.061740197,-0.229550853,0.01139259,-0.009506606,0.000211112,-0.17389378,-0.219785064,-0.696266592,0.048473477,-0.041602999,-0.011115775
-0.059785314,0.27520141,-0.628898978,-0.079090871,-0.011657956,-0.002908727,-0.01617182,-0.032113094,-0.310523927,0.005021234,0.001545912,-0.000191205,-0.996058762,-0.440382689,-0.849337339,0.103111841,-0.254122585,-0.01383805
-0.888736606,0.030064864,-3.480820656,0.039779931,-0.176170617,-0.016623313,-0.014269144,0.141018838,-0.300742626,-0.038290288,-0.001597711,-0.000513101,0.940802157,0.518642664,-0.358109444,-0.141978607,0.25367254,-0.003371585
-0.472640663,-0.289903194,-0.690992951,0.086354546,-0.148804978,0.007058806,-0.025053801,0.531081557,-0.503986955,-0.144110978,-0.006102905,-0.000430239,-0.072476812,0.358296305,-0.103376679,-0.098323189,-0.019881252,-0.001179539
-0.159481391,0.385870188,-1.1923877,-0.095184408,-0.025803724,0.000291574,0.15518418,0.33680439,-0.703425884,-0.097006917,0.039207391,-0.005411933,-0.477324456,0.48423028,-0.27089262,-0.131504312,-0.13578321,-0.007607212
0.121103331,0.029716123,-0.374368966,-0.0099107,0.048835564,-0.001647036,-0.114172108,0.246067196,-0.411059916,-0.061579049,-0.026843475,-0.003703591,-0.225469738,0.24589394,-1.36703527,-0.08630155,-0.052081779,-0.028739398
0.013278794,-0.010303277,-0.215964958,0.004833996,0.009190274,-0.000400612,1.059391499,0.012302822,-0.379341274,-0.000395706,0.285333633,0.008936085,-0.344757944,0.19888778,-0.843344092,-0.062681265,-0.070518419,0.001574758
-0.066236392,0.097663157,-0.262216389,-0.02043831,-0.016133403,0.000850248,0.005403354,0.005516444,0.000928149,-0.001344274,0.000574446,3.74E-06,0.387663484,-0.257886857,-0.502120793,0.06778948,0.106544964,0.005195767
-0.31196776,0.316710651,-0.548606157,-0.091681883,-0.086304493,-0.000108473,-0.237704396,0.221831962,-0.052248564,-0.059945501,-0.064948201,-0.003479802,0.005953873,-0.022322658,-0.148427591,0.004414399,0.005714693,0.000357205
-0.576448679,0.519879103,-2.434244633,-0.125384659,-0.137255162,-0.006319308,-0.002296563,-0.001731514,0.001325511,0.000445046,-0.001223956,-1.27E-05,0.780510545,-0.318911433,-0.761603475,0.089779928,0.204747334,0.004010784
-0.396566421,0.611077011,-2.523703814,-0.140637606,-0.140610561,0.021216895,-0.109578758,0.002159569,-0.245618522,-0.000742069,-0.019674342,-0.000983231,-0.229303956,-0.347172171,-0.133595183,0.094141796,-0.061562989,0.004844519
-0.322736174,-0.307199687,-1.142419696,0.098270692,-0.102990754,0.008173534,-0.061588109,-0.006564362,-0.226410463,0.000672036,-0.007779638,0.000847876,-0.40841943,0.1508414,-0.231852934,-0.037809927,-0.101683065,0.001079284
