ep_r,ep_r GRU,ep_r PG,ep_r PG GRU,alpha,alpha GRU,alpha PG,alpha PG GRU,step,step GRU,step PG,step PG GRU
131.6037903,146.8316345,-30.58786774,140.7013855,0.109562054,0.058550131,0.068647489,0.071695857,10,9,50,10
135.5656128,132.4856873,-29.85617638,138.5571289,0.111314058,0.058733046,0.069348842,0.071512654,13,18,50,9
134.8808899,132.3304138,120.1447983,136.1782837,0.111154608,0.058460329,0.06984695,0.071158551,10,18,39,9
140.4936523,132.9817963,139.3903809,135.5833282,0.111391567,0.058238197,0.069806911,0.071201138,10,16,23,9
125.8052826,142.4876251,126.0595398,143.3678589,0.11139112,0.058050584,0.070448212,0.071068801,17,9,32,10
138.9015503,133.8435364,124.488327,136.4692993,0.111426197,0.057872735,0.071011774,0.070874199,13,12,27,9
133.655777,143.7822571,141.2358246,138.7265625,0.111342385,0.057521038,0.070563301,0.070303313,11,9,22,10
136.2582397,144.5251312,129.5729828,143.9314575,0.111666523,0.05745922,0.069890589,0.069968425,12,9,21,9
133.7058105,146.8780518,136.5775299,145.8871613,0.112225406,0.057517882,0.068034962,0.069889396,10,9,29,10
139.9444427,133.0739746,135.0960388,142.7546539,0.112360604,0.057792597,0.067910209,0.06992165,13,18,16,9
141.0230865,133.4420319,121.8321304,143.1443787,0.112471879,0.057998475,0.067173794,0.069711976,10,14,39,10
137.995697,146.1253204,140.2146606,143.3314819,0.113051258,0.058070071,0.067010581,0.069423005,13,9,20,9
139.3596191,146.0518799,127.3451004,146.1872101,0.113075972,0.057824463,0.066509359,0.069330372,11,9,28,9
131.0101013,141.6099701,-19.43377686,135.8087616,0.111545153,0.058196552,0.066103771,0.069203988,11,9,50,10
133.0217896,145.1316833,138.580246,140.4610596,0.110801101,0.058324371,0.066260926,0.069035709,13,9,21,10
139.4451141,133.4150238,130.2926941,138.4221649,0.110499293,0.058399227,0.066602021,0.068985343,14,15,16,10
141.6354828,143.2699585,133.6174622,142.3252716,0.109961316,0.05847669,0.06685055,0.068844065,13,9,22,10
133.6780701,143.9406586,140.9920654,130.0163422,0.10682255,0.058426935,0.068633594,0.069487661,13,9,24,18
140.0100861,146.5447845,134.4624939,142.0807343,0.106133536,0.058474962,0.068315394,0.069101453,15,9,17,9
138.2858124,145.4890594,138.2551117,133.7121887,0.103171661,0.058573321,0.069267586,0.068750151,16,9,14,13
136.3989105,142.6629639,134.0830231,129.793396,0.101890698,0.058597993,0.069843665,0.068454765,15,9,18,19
132.3428802,142.4801025,126.9246902,140.6176758,0.100166082,0.058823481,0.072278269,0.068113282,15,9,25,9
133.8466034,141.5042572,110.6640778,141.9831543,0.098841719,0.05888658,0.072723307,0.067830831,12,9,50,9
133.6408997,143.5903168,135.205658,142.7809296,0.097188108,0.059090402,0.073164865,0.067487955,15,9,22,9
136.6605988,145.9225006,132.0041656,130.5707245,0.095494956,0.05912194,0.072923295,0.066898189,16,9,15,17
132.8664703,133.6727142,137.2449036,140.4431763,0.089801431,0.059448406,0.069812872,0.066026278,16,13,17,9
126.209465,145.2237549,138.7676239,144.0651245,0.089710243,0.059428111,0.069936566,0.066010669,20,9,14,10
88.79843903,140.9743958,144.7774506,139.7368469,0.091911934,0.059137855,0.069175243,0.06569434,48,9,16,9
112.844368,140.1342621,144.0136108,133.0046844,0.09214706,0.058857746,0.069148533,0.065652601,33,9,13,12
-53.74326706,133.0904846,137.8965454,144.8354034,0.091454782,0.058833808,0.068925038,0.065439515,50,12,17,9
-66.9309082,142.3334045,138.6445313,138.0912476,0.090647399,0.058714729,0.068765007,0.065208711,50,9,17,9
-67.75292969,141.1805878,139.3406219,143.7658386,0.089633167,0.058662374,0.068120345,0.064742632,50,9,17,9
-52.87187195,147.3220367,134.5439606,138.6042938,0.090051025,0.058446757,0.068052717,0.064685047,50,9,19,9
-56.23417282,132.6218414,128.4223633,143.6539001,0.087804057,0.058474004,0.067128517,0.064412639,50,10,18,9
-48.1473732,147.5812988,139.2787018,143.6210785,0.083260693,0.058316171,0.067311488,0.064261541,50,9,13,9
-51.82585907,145.6103363,139.3025055,145.1613464,0.083752431,0.058364168,0.06671121,0.064450704,50,9,16,9
-69.98268127,146.1671295,142.9962311,145.9892731,0.0836282,0.0586676,0.066877551,0.064379141,49,9,17,10
127.534996,144.026062,146.5912781,133.5285645,0.083188504,0.058570072,0.069314614,0.064846225,22,9,15,10
-31.10889626,133.5765839,-28.79203606,134.9349213,0.082584098,0.058394533,0.072463103,0.064688481,50,9,50,10
132.8779297,143.1890869,131.5547943,141.7097168,0.081424996,0.058032438,0.07493259,0.065325819,14,9,24,9
139.3300781,132.3182373,-23.8591156,141.2411499,0.080560625,0.058199514,0.074590988,0.065547176,21,18,50,9
132.1641998,147.1274719,123.8448029,146.3795776,0.080048501,0.057886079,0.074026741,0.065451816,16,9,40,9
142.1833801,137.0653992,146.3804016,131.7814941,0.080160126,0.057953037,0.073097542,0.065161832,19,9,15,15
137.9820404,147.5815735,135.6921692,139.2768555,0.080719881,0.058226034,0.075068891,0.065606192,14,9,16,9
140.6401215,143.3802338,132.0306549,142.1529083,0.080782518,0.058456309,0.075507008,0.065710388,20,9,25,9
131.5392914,145.9794922,132.2617493,130.370636,0.081822582,0.05884951,0.076110736,0.065190919,15,9,14,17
128.789093,142.1627502,132.9399414,142.6947327,0.082217015,0.058979597,0.075843669,0.065070815,25,9,14,9
130.5877228,140.6551056,134.0711823,146.4068451,0.082424894,0.059125286,0.07451383,0.064800583,17,9,14,10
138.4998779,140.7337036,143.3510132,146.4177551,0.082539961,0.059006274,0.072011776,0.06461373,16,9,13,9
135.7328644,135.2579193,132.7721405,131.0088348,0.083976373,0.058486972,0.071421504,0.065340534,15,9,20,17
129.9748383,143.821167,142.4311066,146.6874695,0.084149659,0.058184922,0.07150837,0.065250434,15,9,16,9
131.173111,142.7120361,133.9710541,139.5963287,0.084702283,0.058003534,0.071396381,0.065464154,18,9,16,10
142.1594696,144.2106628,139.9144135,132.4302979,0.085508384,0.057962056,0.071933568,0.065463848,15,9,15,11
124.5142136,143.6795654,142.7451172,137.4326782,0.086264044,0.058122363,0.072485387,0.065332025,21,9,13,10
133.7507629,144.3312988,133.6932678,145.5679779,0.08637391,0.057906616,0.07389725,0.065357357,13,9,13,9
133.8972778,145.1043549,130.3682404,130.0192566,0.085804991,0.057766248,0.074513748,0.065507211,15,9,14,17
144.460907,137.3178558,143.0580292,138.2261353,0.085209467,0.057767536,0.074561901,0.065648295,15,9,15,11
130.6149445,147.8465729,134.5804443,133.2413177,0.08472497,0.057734072,0.074684963,0.065308295,15,9,13,10
128.6971283,148.2994537,134.1560211,132.6788483,0.084529772,0.057885319,0.074794844,0.065423384,19,9,12,13
139.1736603,146.6204376,137.7597656,143.2188721,0.084360637,0.057837635,0.074830391,0.065502301,16,9,14,9
132.4507751,141.0195007,133.9617462,130.9190674,0.084542491,0.057955354,0.074721612,0.065425716,14,9,16,17
140.4104919,147.5176392,143.4321442,144.532608,0.084685072,0.057810806,0.075232349,0.065414771,15,9,14,9
131.3307495,147.2932434,130.8855133,145.6446991,0.084508575,0.057728697,0.07503856,0.065399669,15,9,16,9
134.5505219,136.0499573,143.6735992,132.6399231,0.084117174,0.057810746,0.074920475,0.065307923,15,9,14,11
133.503067,141.4802246,131.9220428,131.1862793,0.083266303,0.057942994,0.07370358,0.064665787,18,9,16,16
129.4183502,146.1066895,140.8638,144.0704498,0.083153598,0.057920579,0.073530428,0.064679712,23,9,14,10
131.845871,144.1043549,138.3278961,144.6278076,0.082887672,0.05756145,0.072866723,0.06425041,14,9,16,9
132.1016083,145.3662872,142.2479706,136.663208,0.083292522,0.057455171,0.073303141,0.063726589,12,9,15,9
132.8806458,144.3127899,133.9041443,144.2918396,0.083161525,0.057448145,0.073589593,0.063678108,14,9,13,10
131.9355011,144.4584961,144.5256958,139.0154266,0.083870582,0.057245966,0.072891563,0.062909454,14,9,18,10
134.9016571,138.3455658,140.4076538,141.939209,0.08388336,0.056827914,0.072980918,0.062696107,15,9,15,10
139.2395935,144.6443329,136.081665,131.3429565,0.083544813,0.057184272,0.072744332,0.06251882,16,9,18,10
136.4637909,140.3026428,134.7606964,146.3197632,0.083132185,0.057234161,0.072075024,0.062512368,19,9,14,10
132.6483154,133.9146576,142.6997223,131.9602661,0.08342661,0.057398476,0.07105089,0.062709659,14,8,17,13
142.2184296,133.3795319,141.0904846,144.8654175,0.084593929,0.057538502,0.069225714,0.062738769,14,13,19,10
129.3945313,144.3262939,132.7192535,132.4962463,0.084209822,0.057494521,0.069672085,0.06278944,19,9,18,8
143.7966919,144.7893829,127.8746262,138.8508759,0.083049752,0.057287481,0.069824271,0.062939122,16,9,21,9
135.0191345,140.3920288,131.8319855,144.2661743,0.084086709,0.056687523,0.069456279,0.062177002,15,9,14,11
130.8786163,141.5420074,138.7141724,141.113739,0.083656751,0.056282513,0.06887801,0.06101682,22,9,16,9
135.8385315,128.9135742,139.2983246,145.2041168,0.083795577,0.056639981,0.067888662,0.060749907,17,14,18,9
134.0092926,140.2373962,127.8310471,129.5305328,0.084193334,0.056654379,0.067272142,0.060029715,16,9,19,17
131.6488647,145.1568604,141.6999817,141.7878113,0.083576776,0.056839641,0.067269847,0.059718776,14,9,16,10
131.5793304,147.038208,144.6798401,135.2499237,0.083487771,0.056900401,0.066859074,0.059699602,15,9,21,9
140.5756378,141.7759094,128.4525909,144.3961182,0.083088279,0.056881644,0.066767752,0.059908021,19,9,23,9
141.6302338,144.0599365,128.2913666,141.9226379,0.082868494,0.056782566,0.066865444,0.060305499,15,9,25,9
137.5303345,146.6173096,125.8010406,146.5232391,0.081966057,0.056420572,0.066797681,0.060409833,13,9,22,9
143.3828583,144.9767151,139.6624603,129.9423828,0.081536211,0.056459419,0.066523977,0.06053897,14,9,20,20
131.693222,133.1046906,133.3278198,143.6687317,0.081284486,0.056593258,0.066830114,0.060862821,20,13,16,9
137.524353,144.9283142,139.9783325,144.4919128,0.081790105,0.056681283,0.067989998,0.060723692,15,9,23,9
140.9094543,146.0985107,136.5075836,141.6133728,0.081872493,0.056678388,0.069013692,0.060641166,14,9,14,10
137.2499847,146.162384,130.0680084,146.1089935,0.081905238,0.056736112,0.070066012,0.060499106,13,9,16,9
136.735321,134.6594086,131.4416504,135.7198334,0.081839845,0.056729462,0.070868261,0.060532495,16,8,14,10
144.2721405,143.858017,145.0841827,144.5722198,0.08109884,0.057419255,0.073421314,0.060002789,14,9,17,9
132.9125366,141.2613831,135.5404358,133.8361969,0.08166527,0.057277314,0.073797323,0.059908863,16,9,11,9
138.6313171,141.1984863,136.6397095,137.1257172,0.081844911,0.056842461,0.073807709,0.059686333,16,9,16,9
138.6515198,145.3729553,135.8831635,141.8466644,0.081711695,0.056571867,0.073537193,0.059569914,15,9,15,9
133.2359009,146.0974884,135.6374359,142.973877,0.081989445,0.056335114,0.073243618,0.0595163,15,9,15,9
140.4460754,139.6058502,130.4302368,139.8099365,0.082076609,0.055959322,0.072588474,0.059537634,16,9,17,10
136.5740814,145.6269531,-40.26364899,143.7179108,0.082449369,0.056057949,0.070833102,0.059640665,15,9,50,9
134.1338501,146.9344635,145.0389862,140.1353302,0.082615525,0.056151457,0.070697613,0.05976731,16,9,18,9
144.5310211,145.5621185,136.3560944,141.1950836,0.08260721,0.056344301,0.070787251,0.059685428,16,9,16,9
139.6013031,133.7014771,128.5576935,140.3359833,0.082436405,0.056611966,0.070509925,0.059429064,15,12,24,9
129.1564484,146.9899292,129.809967,144.017334,0.082633801,0.05678694,0.069888994,0.059053749,23,9,31,9
143.5202789,145.4631042,137.2783813,134.073288,0.082709774,0.056829456,0.070235521,0.058953024,14,9,12,9
131.1615295,133.4533539,138.6629944,146.8916016,0.082525782,0.056720018,0.070097536,0.058933269,15,16,13,9
140.4197388,143.2894745,135.0677032,141.6969452,0.082583122,0.056522235,0.070157111,0.05895083,17,9,17,9
145.1186371,146.6817627,136.5342255,144.5334778,0.082001366,0.056707289,0.070096634,0.058827922,14,9,13,9
138.7586365,145.8447266,146.6491394,139.4087524,0.081269301,0.056690641,0.069784395,0.058700576,17,9,19,9
134.5445404,145.2893372,132.3594055,133.5111694,0.080488615,0.05668192,0.069602735,0.058870248,15,9,12,9
140.7551727,147.4062805,136.7861633,145.3529358,0.079375334,0.056744162,0.069495015,0.05892355,18,9,17,9
135.0228577,145.9184265,139.2398834,145.8411865,0.078732088,0.056714609,0.069389641,0.058839872,15,9,12,9
135.5932465,146.25,135.0379791,134.5621185,0.078812875,0.056512315,0.069609568,0.058716241,16,9,12,9
141.1865692,146.1806335,131.800766,146.2500763,0.079666421,0.056408998,0.068903804,0.058608804,17,9,20,9
147.0126801,137.1449127,143.978241,146.1111603,0.07999178,0.056461122,0.068853006,0.058620308,14,9,16,9
138.622879,142.8376465,145.1681519,141.8497314,0.080383912,0.056567289,0.068674281,0.058656797,17,9,12,9
141.8331757,145.8418579,130.9059143,144.298172,0.080607913,0.05660652,0.06781821,0.058647167,17,9,15,9
138.5594177,145.6782227,145.7544556,130.7865143,0.08085335,0.056729786,0.068080977,0.059073146,17,9,15,14
138.8456879,133.3302155,131.5229797,145.0159912,0.081384994,0.056448832,0.067490272,0.059400517,14,13,19,10
131.600647,145.4958954,132.3669586,145.4350281,0.081444815,0.056255475,0.067779474,0.059413627,14,9,19,9
141.2397766,145.3362885,132.6269836,138.8253784,0.080719873,0.055751547,0.065719679,0.059737261,16,9,15,9
141.182663,132.6833801,133.4482422,143.6737061,0.080994509,0.055723723,0.065511949,0.059803676,16,19,11,9
136.3659363,146.7953033,136.0603333,139.3480682,0.080834627,0.055775806,0.065519772,0.059725016,16,9,14,9
-122.7708893,138.166748,144.7611237,136.7313385,0.078014269,0.055502854,0.065171719,0.059680331,45,9,14,10
142.5834808,132.6251221,133.2593994,142.8670654,0.077281594,0.055301271,0.064987138,0.059751973,15,17,20,9
138.7400055,132.6048584,130.8318024,135.7506104,0.076669492,0.055436097,0.065423816,0.059770606,15,17,15,9
144.981781,140.6034088,144.5877228,134.69133,0.075641945,0.055658508,0.065981336,0.060049459,15,9,17,9
130.4850769,148.5541229,143.4648132,141.460556,0.075402379,0.055652987,0.065496184,0.059356615,23,9,17,11
135.0819244,143.0525055,144.631897,139.4858704,0.074854314,0.055591337,0.065503784,0.059007019,14,9,13,10
133.6034851,148.4673004,134.1552124,143.2690582,0.074188367,0.055537466,0.065619878,0.058481388,15,9,15,9
135.0149994,145.7683105,138.1688843,133.8801422,0.074612066,0.055530556,0.065952085,0.058569491,14,10,14,9
133.3276062,143.264267,128.2451935,139.2031097,0.075645447,0.05584285,0.065241426,0.05860791,13,9,32,9
145.5626678,144.2217102,144.6918182,142.9841919,0.075771339,0.055743448,0.065006837,0.058866505,15,9,16,9
139.1418762,138.4070587,135.1794739,132.7403717,0.075941801,0.055658922,0.065127485,0.058945328,15,9,14,8
140.5980988,142.6966858,131.3488617,146.8959045,0.07614933,0.055446852,0.065339312,0.05889393,12,9,23,9
138.0048065,145.590683,138.8404694,141.6056213,0.07695967,0.055267967,0.064935319,0.058689583,14,9,16,9
136.8450317,147.8664398,130.8328247,135.7401581,0.077462308,0.055222582,0.064849801,0.058557581,14,9,16,9
138.4382782,143.6483154,135.4195709,138.1980286,0.078195289,0.055030476,0.064973466,0.058409445,14,9,13,10
135.1641235,144.0166779,125.2670822,140.5705261,0.079678394,0.055477362,0.065132178,0.058031417,14,9,26,9
138.3002167,147.2922668,136.2162018,138.9602051,0.080285408,0.055883806,0.065120243,0.05810494,12,9,13,9
120.5419998,145.1229858,136.4229889,138.3547058,0.080644138,0.05616504,0.065309845,0.05799251,25,9,16,9
138.3863831,142.2582855,132.5621185,132.5270691,0.080521271,0.056976736,0.065159261,0.057740189,13,9,13,8
141.6872864,146.4291229,133.6806946,144.8023529,0.080210134,0.057269827,0.064935632,0.057739936,13,9,15,9
131.7167664,142.1018829,140.298172,143.1360779,0.080211066,0.057547141,0.064264864,0.057833619,13,9,18,9
134.64711,132.6459656,140.6500397,138.2910919,0.079675861,0.056896269,0.064425245,0.05754694,13,18,14,9
137.8775635,146.69664,134.7725677,146.1008759,0.078791358,0.056251258,0.064695381,0.057612587,14,10,12,10
-42.83123016,137.8053131,141.8056335,145.8542023,0.077048302,0.055954259,0.064525604,0.057569455,50,9,15,9
134.0538635,141.0501709,134.6483612,141.3688507,0.076775558,0.055810526,0.064467117,0.057926446,14,9,16,9
137.5511017,147.5528107,134.246582,144.3067474,0.075530358,0.05545957,0.063852973,0.058096807,14,9,15,10
145.3266296,146.4554749,145.2929535,142.1595306,0.073530696,0.055526525,0.063842036,0.05812465,15,9,17,9
137.2210236,132.2138672,140.0938568,144.8367767,0.073255539,0.055358034,0.063697532,0.058119699,16,18,15,9
147.0600739,142.8473969,132.0333862,142.7102661,0.073173143,0.055580832,0.063763306,0.058231056,14,9,22,9
132.2900238,133.5812683,131.7099457,145.1096039,0.073052384,0.055434413,0.065347068,0.058609743,16,12,22,9
134.7607727,146.9390564,134.3081207,141.6836243,0.07191021,0.055424236,0.066391595,0.058526762,15,9,19,9
-37.05529404,136.8618774,132.6470184,137.1880188,0.071560211,0.055334214,0.067130677,0.058245301,7,9,15,9
-27.10198975,141.1781616,134.9440155,136.3034058,0.071236901,0.055245619,0.067218281,0.058014315,6,9,19,9
-23.36398888,146.8052979,141.8892822,145.6174011,0.070953362,0.055068869,0.067526005,0.057884365,6,9,19,9
138.9771576,144.6906281,140.3237762,142.048584,0.070159219,0.055006601,0.067407615,0.057690676,16,9,27,9
127.2321014,146.3725128,134.2675018,138.5218658,0.069995731,0.054568317,0.065458469,0.056859978,15,9,16,9
132.9968109,133.6977844,139.2183838,146.3626556,0.070034914,0.054631129,0.064825527,0.056945477,17,11,22,9
138.6573944,141.3983002,122.89077,146.2805328,0.069869258,0.054563321,0.064746186,0.056989364,16,9,36,9
126.950592,146.7624969,139.7667847,134.1260071,0.069792852,0.054453213,0.064873964,0.056886692,16,9,19,9
127.3579025,145.5519257,134.5956879,140.9951782,0.069498666,0.054192305,0.065121241,0.05664238,22,9,17,9
135.8223267,146.0916748,143.9493408,146.8144836,0.068128727,0.053955078,0.065492064,0.056740724,16,9,16,9
133.7498016,134.2244568,140.8108063,131.0172119,0.067884117,0.054120746,0.065405354,0.056460176,17,12,22,20
128.9229584,131.1889801,138.0115814,138.024292,0.068612233,0.054274138,0.064618655,0.055535499,17,16,13,9
130.1361389,147.3988037,136.7255249,138.5370483,0.068660304,0.054191735,0.064674146,0.055447701,16,9,21,11
142.0495605,145.8024902,130.7184296,145.5485992,0.068699777,0.054211643,0.064134322,0.055384532,17,9,38,9
135.2409668,144.83815,132.5532532,142.2762756,0.06986209,0.054136865,0.063555397,0.054864734,18,9,17,9
130.545166,135.7625885,130.3538055,144.2855225,0.070769027,0.054237712,0.062828153,0.054986358,18,9,15,9
136.0338745,145.3186035,136.2939606,144.6837006,0.071867242,0.055751458,0.061583523,0.054608464,16,9,14,9
136.516922,141.7108002,134.3921204,144.0080109,0.072517462,0.055509213,0.061433394,0.054775514,16,9,24,9
138.1374207,141.9718781,142.9397583,143.5492859,0.072291926,0.055464853,0.061708059,0.054625787,18,9,21,9
134.6682434,141.5265198,136.9066467,143.2051086,0.072268479,0.055374987,0.061594874,0.054757219,18,9,16,9
127.2328186,133.5557709,140.2493744,132.4923401,0.071153626,0.055617563,0.061788701,0.055355642,23,11,16,12
141.226181,137.2923279,131.0596008,145.1604614,0.071475722,0.055671897,0.061620079,0.055255633,17,9,16,9
136.730545,142.4539642,136.8352661,135.9737549,0.071673691,0.055540018,0.061681896,0.055066917,17,9,18,9
139.30336,147.0134888,133.9612274,145.2770996,0.071434297,0.055538479,0.062007084,0.055217687,15,9,13,9
143.5949402,145.1809235,130.4889374,136.8570862,0.071256414,0.055594657,0.062155925,0.055302314,16,9,24,9
142.367569,146.9306641,139.6505585,144.8200226,0.071545362,0.055860091,0.062034614,0.055388801,16,9,17,11
132.1118317,145.0274658,131.308075,141.592514,0.071528502,0.055802066,0.06206698,0.055610396,16,9,20,9
140.1196594,146.414444,137.7391968,133.8362122,0.071621016,0.05578417,0.06259504,0.05562317,16,9,17,9
144.9030914,146.4895935,124.5649261,132.2529144,0.07121259,0.056010883,0.062366582,0.055509876,16,9,32,11
128.9380493,133.4257965,136.7282562,143.4535217,0.070557803,0.056746434,0.060599197,0.055391986,22,15,18,10
138.9525452,143.0325165,146.0303345,132.0075684,0.07030578,0.05688487,0.060346659,0.05535369,15,9,16,9
136.5677338,142.9142151,137.7447815,146.5706177,0.070522211,0.057727624,0.06032956,0.055419452,14,9,21,9
137.7139587,142.7333069,135.3714905,137.3542633,0.070892744,0.057526596,0.060713969,0.055266116,14,9,20,11
138.1563263,144.3013458,135.5175018,143.8354797,0.071330719,0.057399228,0.060997311,0.054946762,15,9,16,10
141.476944,139.8732452,140.819809,132.766571,0.071160503,0.057477918,0.060969424,0.05509223,16,9,15,11
142.081955,146.1987152,122.5830917,137.0130768,0.071502127,0.057382464,0.060696136,0.055091456,15,9,48,9
144.0254211,142.4910278,132.5748596,141.1763458,0.071258821,0.056926601,0.060918208,0.055274013,14,9,19,9
135.559021,143.7148743,137.1643677,146.6568604,0.071606256,0.056739759,0.061036196,0.055268049,13,9,13,9
130.4357452,147.8822784,130.9242249,141.8027496,0.072349019,0.056572203,0.060701631,0.055102654,20,9,14,9
133.1149445,146.1589966,144.5488892,130.5056152,0.072705016,0.056479666,0.060148597,0.054564655,13,9,21,16
61.96746445,144.3561401,132.6578064,143.4501801,0.072811469,0.056319211,0.059982397,0.054500405,37,9,15,9
124.1979294,146.317627,141.4958344,132.7868652,0.073031172,0.056011934,0.060125858,0.054446522,22,9,18,9
125.3657608,142.5099945,135.7128448,136.7383423,0.073152818,0.055883862,0.060072854,0.054393549,21,9,13,9
139.7807007,134.01091,144.5578613,139.3313293,0.073529638,0.055675458,0.060017023,0.054176986,15,13,17,9
140.8630676,139.7323761,142.5526428,142.5301971,0.07340429,0.055539194,0.059571754,0.054060038,16,9,19,9
137.52565,139.9934082,131.7601929,139.5605621,0.073347956,0.055395909,0.059539255,0.054001618,14,9,18,10
132.0600891,140.2966919,-17.14649773,145.0609894,0.071995676,0.055128567,0.06007456,0.054199468,14,9,50,9
130.096817,148.8855743,133.7365875,139.0557098,0.0720089,0.055230398,0.060197774,0.054319266,17,9,19,9
137.7663269,143.7611389,130.7772369,147.4424438,0.071981564,0.055160452,0.060028225,0.054299548,16,9,20,9
130.9406738,137.2401276,130.0330811,131.7983246,0.071576834,0.055012446,0.05941581,0.05472653,17,9,22,18
131.6037445,146.9634399,139.4828339,143.5318451,0.071431294,0.055204362,0.059506949,0.054677848,17,9,13,9
131.4550323,147.8193359,132.8473358,147.5335541,0.071267024,0.05549334,0.059493762,0.05464793,17,9,17,9
127.6077347,132.5628052,139.0496216,146.8249512,0.070716888,0.055468861,0.059773903,0.054544471,22,11,17,9
140.9248199,146.6926117,142.4897614,145.9205475,0.070663661,0.055433173,0.059819531,0.054668866,17,9,14,9
138.5469513,137.7037811,133.015213,141.9351807,0.070378065,0.055317279,0.060139891,0.054664221,15,9,18,9
139.3490143,143.9015045,139.4211273,144.0867004,0.070110247,0.055236686,0.059947971,0.054689106,15,9,18,9
136.8092804,144.8795166,133.6184692,145.7199249,0.069937423,0.055338744,0.060170118,0.054779768,13,9,11,9
140.6967163,141.6818848,135.1821442,142.2614136,0.069509633,0.05540967,0.058884393,0.054918326,14,9,25,9
145.0659485,145.2705994,137.5774078,141.0474396,0.068444781,0.055172555,0.055281248,0.055206861,15,9,15,9
134.9924011,144.3104095,130.9774475,137.4587555,0.068960063,0.054991882,0.055707876,0.054900758,14,9,24,9
139.161026,147.6585541,139.2734985,136.8152771,0.07006868,0.054853957,0.05614987,0.054926965,14,9,13,9
129.1683044,145.5639954,147.6798096,141.2815399,0.070711128,0.054792818,0.057385821,0.054818202,25,10,13,10
134.4526367,147.5065613,134.0684357,146.4761353,0.070957899,0.05462658,0.057613321,0.054716177,13,10,13,9
136.9845581,129.2828674,142.3799591,141.5300293,0.070985638,0.054546326,0.05761886,0.054596696,15,19,11,9
131.2112122,138.6495361,134.1595764,141.1052399,0.070930548,0.05440478,0.057778046,0.054674245,16,9,11,9
132.3602753,141.3662872,131.1233521,141.4556885,0.070706256,0.05431306,0.058581166,0.054491971,14,10,16,9
138.7507477,141.4359894,138.4044495,144.4492798,0.070448503,0.054270733,0.058786672,0.054775722,16,9,12,10
143.6889496,141.1166687,140.1093292,140.9510651,0.070561305,0.054477729,0.05919395,0.054862767,15,10,12,9
132.3812866,146.7707214,142.6283417,132.1533356,0.070343547,0.054460015,0.059618473,0.054829348,14,9,11,9
142.1126556,146.0769653,133.6326752,134.8613586,0.070348293,0.054534864,0.060066659,0.054652274,15,10,14,9
130.3046722,143.1408386,133.4897461,144.0010376,0.070164308,0.0544178,0.060281649,0.054597024,15,9,11,9
140.6425323,148.8500366,147.42276,146.2338257,0.070427544,0.054458011,0.060363255,0.054707743,17,9,12,9
133.2215576,140.6903229,142.7448578,145.6468811,0.070551142,0.054431718,0.060424797,0.054704122,15,9,15,9
131.7002716,146.5503693,135.4385223,137.0261383,0.070887454,0.054417685,0.060695212,0.054716978,17,10,13,10
139.7832947,140.2102356,138.4767456,146.1324463,0.071289539,0.054738406,0.061060879,0.054982331,17,9,13,9
139.0975494,143.7927551,133.880722,131.8562164,0.07184875,0.054815196,0.060970146,0.055140786,15,9,12,10
139.4148865,136.1060028,138.967514,146.4400635,0.07287509,0.054734897,0.06065397,0.055390876,14,9,12,9
134.5410919,131.7741547,145.4951324,140.460434,0.07249932,0.054405507,0.060526177,0.055482015,15,15,12,9
132.515564,143.6365814,147.9619141,143.1042023,0.072579369,0.054451868,0.06019235,0.055310864,15,10,13,9
128.7392731,147.2922211,134.4114838,129.375061,0.072687186,0.054263372,0.060072184,0.055416942,23,10,13,16
142.2246094,146.5325623,136.4779053,138.306366,0.07227689,0.054319646,0.059618495,0.055358171,16,10,11,9
141.005661,147.8411713,127.9178696,144.3861237,0.071897626,0.054635026,0.059472665,0.05540413,18,10,16,9
144.6709747,142.0274048,132.636673,146.511734,0.071895711,0.054797288,0.059131965,0.055556048,15,10,19,9
134.6578827,142.2291718,141.9172668,137.5699768,0.072403945,0.055095233,0.058585901,0.05548466,15,10,14,9
138.0640717,133.8063049,144.3806305,145.4475861,0.071420386,0.055272978,0.058408115,0.055214614,16,9,11,9
134.9472046,142.0556183,134.985321,132.7626495,0.071716279,0.055193361,0.058240779,0.055295408,16,10,13,9
143.0639496,140.441864,136.4034729,145.1161652,0.072038218,0.055283394,0.058391318,0.055412665,16,10,11,9
144.3728638,141.4535828,141.6917114,132.0445251,0.0729798,0.055681467,0.059089731,0.055068508,16,10,13,11
144.0134277,140.2805481,132.8887177,139.6282501,0.073125206,0.055626538,0.059399165,0.055116467,17,10,10,9
129.4812164,143.6440887,131.2190704,145.3149414,0.073336951,0.055342797,0.059692435,0.055052157,21,10,17,10
139.0479584,139.9488983,145.3024139,142.7246094,0.073097989,0.055176377,0.06007104,0.055231173,15,10,13,9
137.4590149,139.3310394,138.8279419,145.0334625,0.07316047,0.055282041,0.060487013,0.054970238,14,10,11,10
132.8544312,147.5319214,143.9724121,132.87854,0.072900273,0.05515185,0.060431752,0.055080984,14,10,15,11
146.4053802,146.249588,140.5204468,146.2285614,0.073288813,0.055273529,0.060070779,0.055218544,16,10,15,9
136.0387115,147.631012,136.298172,138.7958527,0.073925719,0.054900128,0.060221683,0.054943509,17,10,10,10
133.8159332,146.769104,138.1200104,140.2367859,0.074444063,0.054856483,0.060189739,0.054607622,13,10,11,10
