circle fx,circle fy,circle fz,circle tx,circle ty,circle tz,six fx,six fy,six fz,six tx,six ty,six tz,dual fx,dual fy,dual fz,dual tx,dual ty,dual tz
0.519666553,1.150710344,-0.528581083,-0.352694243,0.157578707,0.00021174,-0.349915206,1.388343692,-7.20315218,-0.331712425,-0.111660354,-0.005201699,-1.273431301,-0.114626043,-7.509619236,0.049510121,-0.397894591,-0.005477652
0.58427453,0.907644391,-0.596403301,-0.27481389,0.177789316,0.000227591,-1.714656472,2.020565748,-10.78713703,-0.482373238,-0.539778471,-0.02984551,0.245299876,0.927047908,-6.406618118,-0.230489492,0.131794617,0.007233839
0.280865014,0.944734216,-0.365460455,-0.290593415,0.085570984,0.00019365,0.316454649,0.453771412,-9.008025169,-0.011267129,0.099370494,0.003614042,-5.24E-05,0.001105113,0.000716355,-0.000213535,-9.83E-05,8.57E-07
-2.025018215,2.180137157,-11.02952003,-0.587443888,-0.716006279,0.000227896,1.073939323,-0.339068383,-8.728373528,0.218227595,0.366251379,0.012389035,0.45550257,-1.192641854,-11.09518909,0.341562331,0.135923997,-0.000553914
-3.440228701,3.083292961,-15.53007793,-0.795431018,-1.171334743,0.000218809,-0.711975813,1.225528002,-8.481823921,-0.261873126,-0.22332491,-0.011588231,-1.569036484,-0.5224576,-10.44216919,0.160545319,-0.43579495,-0.008276267
-4.416832924,5.169486046,-13.17128181,-1.485572219,-1.463562965,0.000227552,-1.709832907,2.514488935,-9.225594521,-0.670612752,-0.514702678,0.028645152,-0.63410145,-0.067717411,-10.83011055,0.042454563,-0.206812561,-0.002514375
-4.050410271,1.784097314,-11.9065876,-0.428634256,-1.294019938,0.000230758,1.708251953,0.203428507,-8.971970558,0.060016349,0.547801197,0.023298016,-1.592024088,-0.322474688,-9.482505798,0.110843115,-0.429359347,-0.006489707
-4.202892303,0.114589565,-15.68278217,0.090309322,-1.206297159,0.000142956,-0.178990796,2.215886831,-8.086187363,-0.58152318,-0.056627136,-0.002421632,-1.265619993,-0.445119649,-11.40839386,0.141802579,-0.314033449,-0.006625679
-0.07868319,-1.49171555,-16.46059418,0.636221409,0.048064984,0.000139702,-1.915361643,2.480545044,-9.543483734,-0.649493992,-0.598510563,-0.026784249,1.189599276,-0.272479773,-10.31503487,0.086460106,0.326539159,-0.000208649
2.967451811,-2.927342415,-13.33707714,1.050208688,1.035443068,2.79E-05,0.447252959,1.32782495,-8.62741375,-0.292367756,0.138303146,0.003349727,0.91965431,0.846109152,-7.263016701,-0.219474539,0.213635489,-0.005789633
2.083557367,-0.693677187,-9.672438622,0.234160453,0.533513486,-6.85E-05,-0.251969546,2.65702033,-9.605660439,-0.699145198,-0.081235252,-0.012957513,-0.820802093,2.133395672,-6.211177349,-0.561505616,-0.234687343,0.001942297
0.355211586,1.422199607,-8.624740601,-0.418563813,0.005332628,2.04E-06,7.080982208,4.77102375,-7.817583561,-1.446872354,2.163892269,-0.049391605,-0.044887252,1.059605718,-6.503983021,-0.261562705,0.066012159,0.012329945
-0.001873977,0.000514381,0.000758872,-0.00017815,-0.000798734,1.04E-05,5.80480814,4.077884674,-11.1125021,-1.183997035,1.750574589,-0.036115091,0.786406755,0.160694897,-3.406591654,-0.038184516,0.207550719,0.000962606
-0.026175067,-0.011188378,-0.009768566,0.003482976,-0.008892476,-2.23E-05,5.006403923,3.909696579,-12.3764143,-1.087489367,1.514163971,-0.020472312,-0.089399405,0.753863871,-6.964603424,-0.190345898,-0.014318424,-0.00158625
-0.044255272,-0.01345064,-0.02271344,0.003893658,-0.01385399,-5.93E-05,0.950889468,3.395098686,-11.70349121,-0.916080832,0.271013111,0.001252405,-0.002353306,9.52E-05,0.001677529,1.17E-06,-0.0005615,1.82E-05
-3.388588428,2.728512764,-12.11455631,-0.724651873,-1.106957197,-3.53E-05,-1.517021418,3.053122044,-8.609698296,-0.831186712,-0.477815598,-0.036060944,0.004920274,-0.000176819,0.000973353,5.74E-05,0.000638922,-3.70E-06
-3.008629799,-0.707971931,-11.08644295,0.355342656,-0.981242955,-8.53E-05,1.344511747,0.111412667,-11.24860477,0.097777709,0.362534821,0.014269716,-1.078184247,0.645369351,-10.30962181,-0.181363851,-0.283753514,0.00108725
-3.02916646,3.124042749,-13.38189983,-0.814529121,-1.009407997,-7.36E-05,0.374767005,1.967974186,-11.13793659,-0.47030285,0.087412558,-0.010143092,-0.678195179,1.014993191,-10.49228477,-0.26927197,-0.186736181,-0.000957526
-4.193892479,-0.077061445,-14.72855568,0.211411074,-1.31123364,-0.000201782,-1.722399712,1.413501024,-10.60564518,-0.320279181,-0.48838681,-0.001261849,2.405816555,2.803709507,-10.76035404,-0.76161176,0.663086414,-0.001485591
-2.636181355,-1.374505997,-10.01512909,0.488914043,-0.711538911,-0.000247287,-0.489219636,-0.018266447,-10.16061878,0.129120469,-0.1083318,-0.004559072,-0.497415364,-0.273917556,-10.29493141,0.088442057,-0.132271841,0.000470183
0.163071066,1.010433197,-10.02581692,-0.251734465,0.160916075,-0.000327777,0.015652237,1.040418506,-8.948599815,-0.21103242,-0.022277482,-0.006895244,-1.582890272,1.887619138,-10.22444439,-0.502170384,-0.435560644,-0.001066366
0.606430233,2.188394785,-12.39614296,-0.585497141,0.310923278,-0.00040821,0.003202671,-0.002741176,-0.000832684,0.000535874,0.000464095,-2.75E-05,-1.380204201,-0.213281095,-8.959041595,0.083782703,-0.37467286,-0.004189651
2.194836855,2.711731434,-12.48718548,-0.72986263,0.767967343,-0.000412241,3.186898947,0.587323248,-7.199275494,-0.132546127,0.914565265,0.012179313,0.104827859,-0.105168402,-4.733103752,0.022248052,0.045534942,0.000891867
-0.280350775,0.046901356,-11.65800381,0.121974394,-0.093619861,-0.000429392,4.224166393,1.118753195,-7.548996925,-0.29357478,1.24126184,0.013295577,0.054554652,0.060432963,-0.028757162,-0.016472148,0.014865511,0.000814422
-2.158465147,-0.661984444,-9.84827137,0.236555532,-0.55628258,0.000140129,3.974436045,0.431410134,-7.337893009,-0.079023756,1.162400007,0.024321156,0.133822083,0.524945855,-0.211067021,-0.142030269,0.033122402,-0.007266041
0.178273275,1.571939826,-9.502193451,-0.456082076,0.171499684,0.000164736,2.823984146,1.049706697,-6.824102402,-0.280676246,0.810469925,0.005069076,0.146325856,0.164280891,-0.145610303,-0.044397704,0.037889279,-0.001932675
0.854437292,1.062063456,-0.466043055,-0.324636012,0.262815922,2.93E-05,0.222027808,0.880461454,-7.488899708,-0.219929859,-0.024301564,-0.009468872,0.053358357,0.059982609,-0.036596231,-0.016198609,0.014679593,0.000576506
-0.438695163,0.785998523,-0.320150048,-0.240448833,-0.135376707,0.000154324,-0.423003227,0.23861748,-6.868723392,-0.033424661,-0.044614319,0.001143686,-1.687537074,0.874842167,-9.394118309,-0.236863226,-0.44588995,0.004750988
-0.332508326,0.872941077,-0.653938591,-0.265191793,-0.102395155,7.44E-05,1.808619976,-0.120928325,-9.525193214,0.151709735,0.533570409,0.021704322,-2.001072407,1.134551287,-9.044469833,-0.326148808,-0.496821254,0.008124456
-0.262254894,0.748734653,-0.519838452,-0.229535148,-0.07871145,0.000112576,-0.137040451,2.475106239,-9.069940567,-0.6827178,-0.10053277,-0.019940443,-3.639835835,1.065960169,-8.91553688,-0.321583062,-0.909632444,0.023107866
0.499250382,1.374632239,-8.497869492,-0.412435681,0.064051516,4.70E-05,-1.457443357,2.725980282,-8.842418671,-0.745419145,-0.423045576,0.005823652,-2.319407701,2.279084921,-9.537790298,-0.619875908,-0.636130214,0.01630336
-0.226485565,1.391688704,-8.168205261,-0.41975823,-0.176301718,5.62E-05,0.066734105,1.296970844,-6.379227161,-0.314230919,0.022759821,0.002102613,1.261056185,1.377831697,-10.73308468,-0.352428705,0.340711534,0.002161205
-1.598871708,0.465190768,-8.945272446,-0.168657556,-0.390222818,2.86E-05,-1.614374518,0.638206184,-9.366542816,-0.077382796,-0.488502473,-0.019562129,0.356851876,-0.426702887,-10.48272228,0.142282858,0.100160293,0.000648296
-0.197878927,1.114164352,-9.78695488,-0.343647778,0.063412599,0.00013867,1.074898958,-0.126655385,-8.42512989,0.137568936,0.390033036,0.013529464,2.043656349,0.353282213,-8.49303627,-0.098898068,0.501931369,-0.002801448
-0.156638771,1.911892176,-0.686966717,-0.586779416,-0.047836892,0.000138851,0.018534062,1.673508883,-6.955492973,-0.426617414,0.001851577,-0.016384978,0.450931728,0.596835375,-10.22498226,-0.151404217,0.157042041,-0.000245601
-0.323525131,1.702269673,-0.65774864,-0.520374954,-0.100089081,0.000161026,-1.593125463,2.390785456,-8.477151871,-0.642391026,-0.469976962,-0.001656009,2.159563065,1.259909034,-10.33601475,-0.335042119,0.598723829,0.000968086
-0.189087018,1.760014415,-0.51538682,-0.53883183,-0.058663961,0.000128875,0.706099451,0.344396025,-6.433541298,-0.024110496,0.20344308,0.001364154,1.364983916,-0.066580385,-9.523565292,0.046300955,0.367546141,0.004587248
1.015982509,0.651454449,-0.313613236,-0.200664014,0.313135713,3.85E-05,0.467519999,1.54550612,-7.351067066,-0.37792623,0.14481394,-0.010598806,-1.609358788,1.196763635,-9.556290627,-0.305333793,-0.430300802,-0.003072076
0.793967605,0.711922526,-0.435848266,-0.220058948,0.245068982,0.00019275,-0.784925818,1.689007998,-8.674793243,-0.42558828,-0.226412192,0.004091282,0.649087012,-0.364753753,-9.552796364,0.138076037,0.203532234,0.001846993
0.686709583,0.694064796,-0.269349903,-0.217070341,0.211916953,0.000143697,0.513270557,0.385460347,-5.891890049,-0.034983855,0.163685977,0.005288709,-0.000290098,-1.07E-05,0.000513906,4.63E-06,-0.000167085,-5.54E-06
0.617668867,0.931484818,-0.399998128,-0.286252618,0.189894214,6.62E-05,-1.894884944,2.361910582,-10.34802914,-0.623821199,-0.550670981,-0.019895911,-0.003929321,0.000286793,0.000834405,-2.09E-05,-0.000868664,-2.21E-06
-0.891801476,1.342885852,-10.95538712,-0.432375252,-0.283276916,0.000192111,1.7324332,1.423740149,-8.579046249,-0.341142923,0.560967386,0.016405398,0.000494321,0.001230768,0.000623623,-0.000228473,-5.55E-06,4.72E-06
-0.70790714,0.199789032,-8.085267067,-0.092243105,-0.13934505,0.000211392,0.074764758,0.558674157,-8.177078247,-0.056427516,0.020065684,-0.006913635,0.001654698,-0.001954633,0.000454146,0.000398276,0.000181695,-6.61E-06
-0.756296456,0.513802588,-7.482579231,-0.197258115,-0.148673877,0.00013718,-0.517914057,2.305686474,-9.635873795,-0.602732241,-0.13443774,0.002468733,1.878574014,0.896701694,-11.07829666,-0.24735944,0.515942931,-0.005220975
-0.012344916,0.479979128,-0.272388816,-0.146827355,-0.003848815,0.000142483,-2.102474451,0.429267138,-7.840481281,-0.020306433,-0.663351774,-0.024248471,0.736605048,1.421995878,-10.78682232,-0.388582706,0.218336329,0.009077072
0.079124242,0.454602182,-0.262381256,-0.138162524,0.024951963,0.000103598,0.003424203,-0.001697852,-0.000368082,3.84E-06,0.000177779,5.02E-06,1.981415272,1.792020202,-9.816770554,-0.480739564,0.558854163,0.00215147
-0.141594335,0.444862962,-0.287542582,-0.135620177,-0.043739684,0.000111045,-3.137629986,0.96088779,-8.180077553,-0.24128148,-0.887050927,-0.011308447,2.27377677,0.117656946,-10.46270275,-0.019355942,0.625492871,0.006892689
-1.388144374,-2.312174082,-10.93574333,0.847428679,-0.381607652,5.89E-05,-0.466350377,2.038621426,-8.888397217,-0.583264649,-0.035282906,0.022453798,-0.412961572,0.528506815,-5.030231953,-0.136244997,-0.135670587,-0.003768418
-2.293258429,-1.836168408,-11.68820953,0.703750193,-0.670897961,-0.000100065,-0.004512844,-0.002860496,-0.000167237,0.000528068,-0.001279681,-5.12E-05,-1.50069952,1.281310797,-10.14811039,-0.32356301,-0.412308812,0.000446838
-2.996766329,-1.509812951,-11.33428097,0.594719052,-0.88534081,7.36E-05,-2.083820581,1.848561287,-9.746965408,-0.513694704,-0.541638434,0.004750091,-0.749217808,-0.046971668,-10.53742886,0.034418926,-0.200946167,-0.0029069
0.002836559,0.001813578,-0.000594424,-0.000411353,-1.94E-05,7.21E-05,-3.762484789,4.865541935,-9.874816895,-1.462594867,-1.066422343,0.033095442,0.098006099,-0.030517966,-0.055486854,0.00847558,0.02693787,-0.000274942
0.081919871,-0.347768933,-11.51163292,0.030045787,0.025861612,3.16E-05,-0.714931548,2.685971498,-8.409630775,-0.779292107,-0.120654501,0.028330509,0.071886584,-0.015556297,-0.043886572,0.004394078,0.01949429,0.000116503
0.428571075,0.571163297,-4.638230801,-0.218641281,0.090343527,5.70E-05,0.270997107,0.264660835,-7.426085949,-0.011499523,0.020979762,0.000255075,0.33574459,0.065637611,-0.358415872,-0.016963137,0.09091907,-0.007492541
0.103113636,0.029377257,-0.029259341,-0.009121853,0.031192845,3.85E-05,-0.108731575,1.550250649,-7.906609058,-0.374860615,-0.035123922,-0.005901505,0.160289839,-0.030049972,-0.131688505,0.008472519,0.043422475,-0.00153603
0.115189902,0.024034448,-0.047123585,-0.007602178,0.035748105,5.24E-05,-2.635868073,1.310494423,-8.199793816,-0.311060548,-0.788696706,-0.026624842,-2.077221632,0.775832951,-10.75129604,-0.210884377,-0.555254281,0.005586187
-1.661860943,-1.770783305,-13.05690956,0.682032049,-0.477425903,4.39E-05,0.638930917,1.580012798,-9.245570183,-0.383448303,0.240988821,0.022364315,-2.191260815,1.565071106,-11.80357265,-0.414164543,-0.605065644,0.001677336
-1.971114516,-2.092523575,-12.88521194,0.789309025,-0.579346061,5.01E-05,-2.400027514,2.785615444,-9.364384651,-0.749416053,-0.731390238,-0.027046589,-1.299366236,0.018154737,-9.229354858,0.016427333,-0.374237984,-0.000661294
-3.564691067,-3.462144375,-14.60525703,1.248264074,-1.063682795,-8.18E-05,-0.742292345,1.477389336,-9.381396294,-0.342981696,-0.203706354,0.01223165,-1.064965963,-0.812884331,-7.077086449,0.206842586,-0.1949175,-0.011000934
-1.049078941,-1.665487885,-8.394399643,0.558900237,-0.233038664,-2.45E-05,0.006436932,0.003235741,-0.001208178,-0.000570135,0.000470741,-2.22E-05,1.063557744,0.748212874,-7.878414154,-0.192712456,0.33256948,0.00194404
-0.013863811,-0.001327871,-0.0018853,0.000189401,-0.002856229,0.000131262,-8.220117569,1.40881145,-8.760831833,-0.376548648,-2.462273836,-0.043836173,0.357319236,2.465857506,-6.648299217,-0.657432854,0.019733662,-0.024484709
-0.239110321,-0.387236655,-15.7714529,-0.009873053,-0.07001508,0.00011283,-4.128781319,1.650658131,-8.489417076,-0.457566798,-1.18616271,-0.00966369,-0.383782417,0.172836527,-6.567163944,-0.0240831,-0.102384731,0.002133894
0.068933509,0.347042054,-2.249396563,-0.132637724,0.020521626,0.000183208,0.133144349,1.76154995,-8.538244247,-0.496305525,0.152291775,0.023643142,0.775370419,0.258343011,-8.238278389,-0.043643735,0.283056676,0.004240589
-0.00108091,0.003690489,-0.001050051,-0.000681272,-0.000329897,0.00020742,0.787523389,0.423495799,-8.128486633,-0.015267593,0.246954322,0.000967859,0.727397084,2.40576005,-6.923858166,-0.642593026,0.203548312,-0.015635598
0.312383801,-1.664808273,-11.9050312,0.62573421,0.153829053,0.000182755,0.890402675,2.337317705,-8.586997032,-0.61664021,0.277210504,0.008982194,-1.390913963,1.042626381,-9.097839355,-0.257200301,-0.331873715,-0.01217776
0.903812647,-2.91532588,-12.24502659,1.027191997,0.352231264,0.000206485,-1.23469758,2.598549366,-10.08713436,-0.679569781,-0.389948964,-0.03151441,1.071371317,-0.087462828,-8.601490021,0.056542542,0.37301147,-0.010801082
1.372355223,-2.608934402,-11.87271118,0.931253433,0.506330132,0.000106346,0.233968332,0.665533483,-9.588495255,-0.095470294,0.118353412,-9.65E-05,0.604540944,-0.573923707,-8.346281052,0.144586161,0.211238265,-0.004506041
1.125635028,-2.231903791,-8.700906754,0.76761508,0.437036783,0.00012425,0.895872831,0.078057811,-7.573554993,0.087148599,0.281164229,0.013167853,0.865491509,1.796611667,-4.372345924,-0.472783029,0.264127284,0.01319864
0.136775389,1.382594109,-12.76346684,-0.333561748,0.168361634,8.30E-05,-1.904868603,2.316647768,-8.348438263,-0.612217903,-0.606080294,-0.032613166,0.253189504,0.648203671,-0.176079959,-0.176124662,0.066228211,-0.008613866
