circle fx,circle fy,circle fz,circle tx,circle ty,circle tz,six fx,six fy,six fz,six tx,six ty,six tz,dual fx,dual fy,dual fz,dual tx,dual ty,dual tz,,
-0.661800027,-0.725600004,-1.681699991,1.703999996,-1.648100019,0.0242,-0.0348,-0.041000001,-4.001299858,-0.0766,0.066600002,0.0427,-0.031500001,0.408399999,-2.879800081,-0.998600006,-0.0285,0.019200001,,0.019200001
-0.243599996,-0.493699998,0.0995,1.392099977,-0.675499976,0.0021,-0.486099988,-0.036600001,-4.06400013,0.331,-0.296700001,-0.025699999,-0.401199996,0.683799982,-7.540699959,-1.879099965,0.179900005,0.057799999,,0.057799999
-0.160699993,-0.389699996,0.134299994,1.18780005,-0.432999998,0.0008,-0.0603,1.467499971,-0.746800005,-1.457700014,0.0429,-0.026799999,0.173600003,0.662199974,-10.82900047,-2.038700104,2.32220006,0.043499999,,0.043499999
-0.143399999,-0.680299997,0.45539999,1.865499973,-0.289999992,0.0039,-0.0142,0.673300028,-1.06190002,-0.425799996,0.217700005,-0.047499999,-0.556299984,0.110799998,-8.400500298,-0.922900021,-0.051899999,0.0052,,0.0052
0.039299998,0.162,0.0082,-0.1197,0.026699999,-0.0006,-0.068999998,-0.2245,-7.519299984,0.514699996,0.6954,-0.064599998,0.225199997,0.400400013,-9.939499855,-1.621000051,1.774000049,-0.0296,,0.0296
0.0135,-0.125200003,-3.343699932,0.433699995,-0.170100003,0.0184,-0.286599994,0.0228,-3.395699978,-0.476500005,-0.250200003,0.0101,0.682699978,0.596599996,-8.63809967,-1.856699944,2.663599968,-0.0046,,0.0046
-0.079000004,0.467500001,-3.323499918,-1.083699942,-0.390700012,-0.0154,0.131200001,-0.57950002,-2.889400005,1.277799964,0.401899993,-0.052499998,0.217099994,0.416799992,-7.318399906,-0.939100027,1.080800056,-0.0208,,0.0208
0.016000001,0.148499995,-2.589099884,-0.158099994,-0.054499999,-0.0089,-0.479000002,-0.0594,-6.133399963,-0.080600001,-0.373199999,0.0126,-0.159099996,0.889699996,-9.05300045,-2.226799965,0.343899995,-0.0112,,0.0112
-0.100500003,-0.054200001,-1.472900033,0.285699993,-0.113200001,0.0036,-0.171700001,0.076700002,-4.554399967,-0.708000004,-0.253100008,0.0211,0.775200009,0.314700007,-1.118499994,-0.409799993,1.654099941,0.0044,,0.0044
0.0167,0.0151,-0.133000001,0.094499998,0.159700006,0.0087,-0.803300023,0.025900001,-1.936699986,0.425000012,-1.366700053,0.083999999,0.499500006,0.3389,-0.259299994,-0.682200015,1.533599973,-0.061900001,,0.061900001
0.092299998,-0.114699997,-1.183799982,0.181199998,0.493200004,-0.0059,-0.114399999,-0.0504,-4.458399773,-0.0107,0.228799999,-0.040199999,0.057700001,-0.446399987,-0.0231,1.064700007,0.098099999,-0.0088,,0.0088
0.171000004,-0.50999999,-0.448700011,1.310400009,0.529399991,0.0086,0.216499999,0.445199996,-1.933099985,-0.922500014,0.423000008,0.0207,0.185299993,-0.676900029,0.448100001,1.606299996,0.51819998,0.0145,,0.0145
-0.213799998,-1.336300015,-1.915500045,3.453799963,0.032600001,-0.082000002,-0.689100027,0.661000013,-0.401800007,-0.510299981,-0.677100003,-0.0076,-0.499300003,0.959100008,-12.47609997,-1.565999985,0.330199987,-0.030200001,,0.030200001
-0.240600005,-0.450700015,0.180600002,1.682600021,-0.807099998,-0.0002,-0.666199982,-0.703100026,-1.372799993,0.444000006,-0.851499975,-0.0243,-0.73150003,0.435699999,-10.38669968,-0.0186,-0.078500003,-0.1426,,0.1426
-0.234699994,-0.779699981,-0.0515,2.170700073,-0.531499982,0.0033,-0.510500014,0.196500003,-0.114299998,-0.125799999,-0.483399987,0.0023,0.26789999,0.172099993,0.225099996,-0.519800007,0.533200026,-0.064400002,,0.064400002
-0.0062,0.206799999,-3.388299942,-0.115699999,0.304899991,0.018999999,0.386000007,-0.251899987,-0.604099989,0.501399994,0.452600002,0.0111,0.057599999,0.163699999,-0.0104,-0.518299997,0.342099994,-0.067699999,,0.067699999
-0.2086,0.0814,-5.026000023,0.202299997,-0.186499998,-0.009,-0.237800002,-0.458499998,0.0033,0.33829999,-0.222599998,0.0016,-0.379700005,0.452600002,-0.688000023,-0.77670002,0.037999999,-0.090300001,,0.090300001
-0.438899994,-0.116700001,-4.535900116,0.418500006,-0.698000014,-0.0251,0.0779,0.410699993,0.474400014,-0.327899992,0.067500003,-0.008,0.025,0.230199993,-1.422899961,-0.655900002,0.789900005,-0.083300002,,0.083300002
-0.614600003,-0.255299985,-4.485099792,1.019899964,-1.32249999,-0.0363,-0.041200001,0.658500016,-0.558000028,-0.567399979,0.0372,-0.0006,0.176200002,0.152899995,-2.175199986,-0.457100004,0.294699997,-0.063900001,,0.063900001
0.281699985,-0.104900002,-3.973999977,0.492399991,1.36559999,-0.0147,0.425500005,-0.252000004,-0.644999981,0.246900007,0.700699985,0.0089,0.338200003,0.402500004,-1.165899992,-0.590399981,0.349299997,-0.034699999,,0.034699999
0.254400015,-0.039099999,-2.514199972,0.538900018,0.909699976,0.020300001,-0.837100029,-0.0175,-7.780799866,-0.273499995,-1.153599977,0.0039,0.134299994,0.284500003,-0.425500005,-0.502300024,0.271299988,-0.0889,,0.0889
-0.275700003,0.009,-3.143100023,0.344099998,-0.642499983,-0.0272,-0.0151,0.347200006,-0.810800016,-0.386700004,0.093199998,0.0363,0.239199996,0.112400003,-2.681900024,-0.239800006,0.710900009,-0.100000001,,0.100000001
-0.37560001,-0.169400007,-3.310499907,0.503400028,-0.641600013,-0.0143,-0.238900006,0.612200022,-1.131700039,-0.687399983,-0.086499996,-0.0147,-0.030300001,0.154300004,-0.113300003,-0.485300004,0.408199996,-0.093900003,,0.093900003
-0.325700015,0.042100001,-0.1096,-0.194700003,-0.642799973,-0.0113,0.310699999,0.442099988,-0.69690001,-0.287699997,0.217600003,-0.0077,0.315499991,-0.233199999,-1.48179996,0.283699989,1.290199995,-0.114299998,,0.114299998
-0.165900007,0.144199997,-0.214200005,-0.220200002,-0.551299989,-0.004,-0.236300007,0.88410002,-0.884800017,-1.021800041,-0.158000007,0.0189,0.227699995,0.269499987,-0.457399994,-0.474999994,0.653500021,-0.078000002,,0.078000002
-0.168500006,-0.016799999,-3.911299944,0.079400003,-0.178599998,-0.003,-0.605599999,1.448799968,-1.053799987,-1.460100055,-0.619700015,0,0.122000001,0.404000014,0.412299991,-0.717899978,0.253300011,-0.038400002,,0.038400002
-0.174600005,0.341100007,-2.194400072,-0.618700027,-0.0427,0.024700001,-0.114699997,1.054999948,-0.866400003,-0.842299998,-0.160500005,0.020500001,-0.086300001,0.440499991,0.162200004,-0.763199985,0.330500007,-0.085500002,,0.085500002
-0.249599993,-0.239099994,-1.229599953,0.433299989,-0.395399988,-0.0062,-0.60710001,-0.032499999,-0.761399984,0.1928,-0.563000023,-0.071400002,0.095299996,-0.199499995,0.0274,-0.317400008,0.284200013,-0.07,,0.07
0.0095,0.089500003,-0.167799994,0.0075,0.020300001,0.0035,-0.472000003,0.005,-3.990400076,-0.044799998,-0.881099999,-0.0061,0.162200004,0.176200002,0.624599993,-0.038199998,0.196099997,-0.056000002,,0.056000002
-0.280000001,-0.165700004,-1.515599966,0.5995,-0.726999998,-0.0114,-0.552100003,-0.67019999,-2.438199997,1.613299966,-1.165799975,0.021199999,0.233099997,0.057999998,0.476000011,-0.166299999,0.386799991,-0.0548,,0.0548
-0.0973,-0.0195,-0.411300004,0.127100006,-0.223499998,0.0166,-0.38350001,-0.450599998,-2.904999971,0.342200011,-0.797800004,0.0081,0.351900011,-0.217600003,0.703199983,0.117299996,0.646200001,-0.078500003,,0.078500003
-0.538100004,-0.313899994,-2.108700037,0.788900018,-1.125399947,-0.0177,-0.257699996,-0.277399987,-4.133999825,0.356599987,-0.666299999,-0.0135,0.190099999,0.0429,0.529900014,0.027899999,0.545599997,-0.039299998,,0.039299998
-0.0178,-0.036200002,-0.33860001,0.291000009,-0.154599994,0.015,0.089100003,0.219799995,-0.628099978,-0.097999997,0.129800007,0.0112,-0.069799997,0.426400006,-2.97239995,-0.883099973,0.384900004,-0.0557,,0.0557
-0.503000021,-0.323700011,-1.345299959,0.731400013,-1.223799944,0.0067,-0.408699989,-0.182899997,-0.899500012,1.113299966,-1.092100024,-0.033599999,0.147400007,0.639900029,-1.540400028,-0.898800015,0.422199994,-0.040800001,,0.040800001
-0.101199999,-0.1149,-0.33950001,0.319599986,-0.114500001,0.0134,-0.902199984,-0.540000021,-2.456500053,2.163899899,-2.911600113,0.041900001,0.225199997,0.404300004,0.190599993,-0.699000001,0.501699984,-0.0559,,0.0559
-0.0146,-0.399800003,-2.055900097,0.960099995,0.314099997,-0.037099998,-0.710699975,-0.931699991,-6.402200222,2.414900064,-2.034699917,0.115800001,-0.082800001,0.660099983,0.438800007,-1.058400035,0.127599999,-0.079300001,,0.079300001
-0.721400023,-0.178100005,-2.97390008,0.529999971,-1.700899959,0.029300001,-0.343600005,0.770299971,-8.544799805,-2.470799923,-0.666599989,0.122299999,-0.29519999,0.207300007,0.300799996,-0.497999996,-0.215900004,-0.075599998,,0.075599998
-0.726300001,-0.670799971,0.237000003,1.766499996,-1.884600043,-0.0107,0.0704,0.315499991,0.067699999,-0.363299996,-0.0004,0.0043,0.474000007,0.889599979,-7.525000095,-2.368200064,2.135099888,0.0041,,0.0041
-0.715200007,-0.487899989,0.357300013,1.338600039,-2.007499933,-0.0125,-0.021500001,0.576799989,0.112999998,-0.619400024,-0.080700003,0.0013,0.0427,0.60589999,-12.22959995,-2.473500013,1.887699962,-0.0266,,0.0266
0.009,-0.092600003,0.111000001,0.0403,0.029999999,0.002,0.067699999,-0.094599999,-1.863100052,-0.057999998,0.505299985,-0.024800001,0.349700004,-0.0166,-8.371500015,-0.031500001,1.218099952,-0.122100003,,0.122100003
-0.290699989,0.072899997,-4.51210022,0.142700002,-0.455599993,-0.019200001,0.049699999,-0.333499998,-2.979899883,0.309300005,0.229900002,-0.0041,0.68809998,1.018399954,0.085199997,-2.359499931,1.772799969,0.0002,,0.0002
-0.597199976,-0.047600001,-4.81099987,0.441199988,-1.251700044,-0.037900001,0.697000027,-0.312900007,-1.849699974,0.660300016,0.953199983,0.018300001,0.677900016,0.87379998,0.078299999,-2.713399887,1.914999962,0.089199997,,0.089199997
-0.596800029,-0.138799995,-4.440100193,0.746299982,-1.052999973,-0.0339,0.551699996,-0.46509999,-2.145100117,1.038900018,1.319100022,-0.018300001,1.048699975,1.504099965,-0.149100006,-3.702600002,2.005300045,-0.063699998,,0.063699998
0.054499999,-0.0025,-3.705199957,0.221900001,0.663999975,0.0005,0.282599986,-0.293500006,-0.67839998,0.174799994,0.299499989,-0.0163,1.196200013,2.317600012,-1.287799954,-4.347499847,2.352900028,0.101000004,,0.101000004
-0.449000001,-0.0086,-3.608400106,0.280400008,-0.743300021,-0.024,0.249200001,-0.307700008,-0.973699987,0.336100012,0.325800002,-0.0018,-0.580299973,0.168200001,-7.128799915,-1.072700024,-0.163299993,-0.0136,,0.0136
0.25060001,0.0209,-2.532900095,0.317999989,0.980099976,0.0078,0.110200003,-0.070200004,-0.277200013,0.401800007,0.0025,0.0167,-0.072800003,0.341100007,-6.379099846,-1.417500019,1.41900003,-0.0275,,0.0275
-0.126000002,-0.0054,-2.677999973,0.453900009,-0.179299995,-0.022299999,-0.100100003,-0.070699997,0.0436,0.156499997,-0.127599999,-0.0081,0.390500009,-0.550800025,-0.856400013,1.012300014,1.348500013,-0.083099999,,0.083099999
-0.210299999,-0.035100002,-2.663300037,0.263900012,-0.373899996,-0.0107,-0.033199999,0.254700005,-0.33160001,-0.30340001,-0.0186,0.0024,0.523500025,-0.809700012,0.455599993,1.786900043,1.535899997,-0.169400007,,0.169400007
-0.149800003,-0.148200005,-0.0083,0.184100002,-0.075099997,0.0033,0.101599999,0.042199999,-0.065800004,-0.128900006,0.199300006,-0.0241,0.318300009,-0.533500016,-1.34920001,1.596199989,0.909300029,-0.083300002,,0.083300002
0.020500001,0.170399994,-0.1109,-0.309599996,0.0173,-0.0054,-0.196899995,0.328500003,-5.645899773,-0.662100017,0.218500003,0.0298,0.329899997,-0.569500029,-3.148000002,0.977400005,0.52700001,-0.061999999,,0.061999999
0.169799998,0.144400001,-0.077,-0.314399987,0.53609997,0.006,0.028100001,0.296000004,-0.401899993,-0.423599988,-0.0177,0.0042,0.116099998,0.314900011,0.359800011,-0.608900011,0.324699998,-0.070900001,,0.070900001
0.0535,0.209800005,-1.07249999,-0.199300006,0.191599995,0.0211,0.088500001,-0.1435,0.222299993,0.383399993,0.093500003,-0.015799999,0.159099996,-0.0119,1.065099955,-0.1734,0.326599985,-0.0801,,0.0801
-0.097400002,0.234599993,-1.51820004,-0.550999999,0.067100003,0.024900001,0.334899992,0.496399999,0.1998,-0.402700007,0.399199992,-0.0173,0.156000003,0.376300007,0.193499997,-0.602100015,0.346799999,-0.0616,,0.0616
0.0447,0.098300003,-0.127599999,0.0091,0.086900003,0.0145,-0.0647,0.232800007,-0.148300007,-0.373199999,-0.058400001,-0.009,0.41049999,-0.049800001,-1.057299972,0.016100001,0.424499989,-0.063600004,,0.063600004
-0.223299995,0.260699987,-1.976500034,-0.390899986,-0.453799993,0.013,-0.2016,0.1197,-0.235599995,-0.168699995,-0.125799999,-0.0044,-0.140799999,0.0208,-4.466899872,-0.489800006,-0.094300002,-0.0143,,0.0143
-0.0713,-0.052900001,-0.476999998,0.114,-0.050099999,0.0074,0.119599998,-0.358799994,0.127000004,0.351999998,0.170000002,-0.0054,0.481299996,0.585200012,-6.018499851,-1.574000001,2.099100113,-0.040399998,,0.040399998
-0.365200013,0.0096,-3.664200068,0.023600001,-0.836700022,0.0264,0.0232,-0.298700005,-0.154300004,0.217399999,0.080499999,-0.0053,0.176300004,0.438600004,-3.599299908,-0.654999971,1.003100038,-0.072099999,,0.072099999
-0.739400029,-0.295399994,-2.852600098,0.729099989,-1.729300022,0.030300001,0.056299999,-0.241400003,0.069300003,0.212899998,0.079999998,-0.0206,0.122900002,0.734399974,-8.996500015,-2.286600113,1.981899977,0.0286,,0.0286
-1.024999976,-0.694400012,-2.614099979,1.875499964,-2.59559989,0.031300001,-0.0253,0.0942,-0.177499995,-0.268999994,0.033399999,-0.004,0.368699998,0.056499999,-7.360599995,-0.775600016,1.051300049,-0.078900002,,0.078900002
-1.014299989,-0.675300002,0.378100008,1.851199985,-2.826499939,-0.011,-0.1039,0.078199998,-0.015,0.0045,-0.131099999,-0.0089,-0.666100025,0.329699993,-6.851099968,-1.245599985,-0.232700005,-0.084899999,,0.084899999
-0.974699974,-0.682299972,0.542100012,2.141499996,-2.593100071,-0.0032,0.058899999,-0.180700004,-0.190099999,0.066799998,0.044599999,-0.0005,-0.105599999,0.741100013,0.161899999,-0.901199996,0.055599999,-0.072700001,,0.072700001
0.087899998,0.470499992,-1.782799959,-0.489199996,0.191,0.0484,-0.151800007,-0.151800007,0.30399999,0.158500001,-0.302700013,1.00E-04,0.069200002,-0.0187,0.304500014,-0.298799992,0.285299987,-0.075099997,,0.075099997
-0.1417,0.087700002,-0.987200022,0.0995,-0.391200006,-0.0263,0.177900001,0.685699999,0.022299999,-0.555800021,0.1417,0.0242,-0.080700003,-0.016100001,0.135900006,-0.396499991,0.167799994,-0.081699997,,0.081699997
0.0425,0.065700002,-0.333000004,-0.0284,0.0154,0.003,-0.0832,-0.092500001,-0.205200002,0.153200001,-0.100400001,-0.002,0.111100003,0.4199,-3.506799936,-1.011199951,1.394600034,-0.0603,,0.0603
0.144899994,0.563499987,-2.667200089,-1.063899994,0.546599984,0.039999999,-0.2042,-0.132799998,-0.0405,-0.106600001,-0.200000003,-0.0217,0.547500014,0.161799997,-0.183400005,-0.291399986,0.67930001,-0.086800002,,0.086800002
-0.181099996,0.360599995,-1.837299943,-0.579999983,-0.536499977,-0.039900001,0.189500004,0.376800001,0.388599992,-0.291700006,0.208499998,-0.0065,0.466300011,0.523000002,-3.213700056,-0.576499999,1.826099992,-0.067000002,,0.067000002
-0.033599999,0.0086,-0.186499998,-0.006,0.078699999,0.0126,0.165800005,0.507399976,-0.316199988,-0.772199988,0.089500003,0.015,-0.167899996,0.846300006,0.031399999,-0.991400003,0.125599995,-0.064000003,,0.064000003
-0.031800002,0.096900001,-0.803600013,-0.0064,-0.02,0.0037,0.064499997,-0.352999985,-0.050700001,0.339700013,0.118699998,0.0017,-0.246399999,0.29519999,-2.325400114,-0.363999993,-0.290600002,-0.123099998,,0.123099998
-0.084600002,0.168799996,-0.823800027,-0.190599993,-0.316000015,-0.0055,-0.197899997,-0.202000007,-3.789900064,-0.186700001,0.0056,0.0341,0.089000002,0.548900008,-1.83070004,-0.792699993,0.440800011,-0.090899996,,0.090899996
-0.133200005,0.247199997,-1.461099982,-0.291099995,-0.283899993,-0.0073,0.169599995,0.101400003,-2.534399986,-0.87559998,1.0625,0.0111,-0.1096,0.8653,0.284500003,-1.037899971,0.194800004,-0.085699998,,0.085699998
-0.252499998,0.244499996,-1.702100039,-0.184900001,-0.609099984,0.0005,-0.554499984,-0.135499999,-0.81220001,-0.036699999,-0.101000004,-0.0086,-0.164499998,0.846899986,-7.154399872,-2.027800083,0.471899986,-0.040600002,,0.040600002
-0.456699997,0.0438,-2.026299953,-0.0076,-1.003000021,-0.0004,0.0156,0.090800002,-2.246599913,-0.470899999,-0.392399997,0.037900001,-0.071999997,0.513000011,-0.024800001,-0.772499979,-0.058600001,-0.097099997,,0.097099997
-0.249500006,0.162699997,-2.706899881,-0.244800001,-0.394899994,0.015699999,-0.138400003,0.035799999,-4.188499928,-0.363499999,-0.380800009,0.0328,0.0537,0.825399995,0.145600006,-1.594200015,0.185299993,-0.031599998,,0.031599998
-0.0057,0.0083,-2.3276999,0.0933,0.0392,0.0002,-0.437000006,0.284099996,-6.939899921,-1.561100006,-0.860800028,0.036800001,-0.209199995,0.555199981,0.278499991,-1.772400022,0.1096,-0.031399999,,0.031399999
0.008,0.121600002,-2.020499945,-0.022,0.077299997,0.0051,-0.319099993,-0.045200001,-1.868899941,0.041999999,-0.277399987,0.0007,0.079999998,1.157600045,-0.114299998,-2.251300097,0.239800006,-0.055,,0.055
-0.0287,-0.0187,-0.0854,0.099200003,0.103699997,0.009,-0.609399974,0.0296,-1.710100055,-0.371499985,-0.368900001,-0.030200001,0.238100007,1.247499943,0.217500001,-2.590399981,0.409200013,0.081299998,,0.081299998
0.035700001,0.163800001,-0.0004,-0.052000001,0.136199996,0.0069,-0.153699994,0.133599997,-4.152599812,-0.661199987,-0.617299974,0.047899999,0.2465,0.045499999,-2.367899895,0.0041,0.57069999,-0.058699999,,0.058699999
-0.104199998,0.375,-5.704800129,-0.862299979,0.231099993,0.0276,-0.736699998,0.065499999,-7.140399933,-1.326599956,-1.699000001,0.083899997,-0.096600004,0.099200003,-5.690999985,-0.584500015,0.086599998,-0.081,,0.081
0.296499997,0.689700007,-4.036699772,-1.401600003,0.859200001,0.056699999,-0.240600005,-0.209800005,-3.202899933,-0.425300002,0.301899999,0.0127,-0.326000005,0.126000002,-6.247399807,-0.818799973,0.150700003,-0.098499998,,0.098499998
-0.0196,0.282999992,-4.870999813,-0.537800014,0.30250001,0.0083,0.744599998,0.1206,-4.013800144,-0.456,1.354500055,-0.043900002,0.135100007,0.322600007,-6.097799778,-0.910899997,0.341600001,-0.064599998,,0.064599998
0.179299995,0.133699998,-4.143799782,-0.045499999,0.679199994,0.0243,-0.228300005,0.132300004,-6.223499775,-1.659100056,-0.0283,-0.0099,0.629899979,0.243300006,-6.176000118,-0.823300004,1.89989996,-0.083800003,,0.083800003
-0.190099999,0.147699997,-2.70630002,-0.086000003,-0.142399997,0.0114,-0.469900012,-0.339899987,-2.989000082,0.308099985,-1.012899995,0.065499999,0.0126,0.328000009,-3.035599947,-0.326700002,0.834100008,-0.119000003,,0.119000003
-0.537100017,-0.059300002,-2.691999912,0.309399992,-1.222599983,-0.008,0.0592,-0.353100002,-3.094300032,-0.192699999,-0.506299973,0.075800002,-0.175999999,0.647400022,-2.000099897,-0.956099987,-0.0328,-0.031399999,,0.031399999
0.057300001,0.085100003,-0.307900012,-0.0524,-0.0557,-0.0026,-0.600600004,0.642199993,-5.13710022,-1.01849997,-0.952300012,0.078699999,-0.046500001,0.152799994,-5.461299896,-0.645900011,0.042800002,-0.058499999,,0.058499999
0.048,-0.043400001,-0.041700002,0.0722,0.165700004,0.0013,-0.838800013,0.370299995,-4.039599895,-0.533399999,-0.992600024,0.101899996,0.158199996,0.292199999,-2.888600111,-0.022399999,1.035099983,-0.120800003,,0.120800003
0.052700002,0.0845,-0.0054,0.0113,0.102600001,-0.0018,0.34009999,0.753199995,-6.830500126,-0.534500003,1.285400033,0.100100003,0.48210001,0.409099996,-8.018099785,-1.268000007,2.42840004,-0.070699997,,0.070699997
-0.070799999,0.388000011,-5.507100105,-0.756600022,-0.0034,0.0207,-0.155900002,0.187999994,-4.650700092,-0.238700002,-0.604799986,0.0023,-0.280200005,0.723999977,-7.270999908,-1.944599986,0.315699995,-0.016799999,,0.016799999
0.469599992,0.714100003,-5.163499832,-1.403499961,1.616799951,0.075400002,0.239299998,1.048799992,-0.783800006,-1.003100038,0.160899997,0.024700001,-0.305599988,0.418799996,-6.72480011,-1.084900022,-0.147200003,-0.0152,,0.0152
0.320600003,0.185800001,-5.66260004,-0.230299994,1.33889997,0.019400001,-0.351300001,0.287699997,-6.513800144,-0.736899972,-0.434599996,0.124200001,-0.294,0.652899981,-7.394800186,-1.606400013,-0.433299989,0.0073,,0.0073
0.450899988,-0.129999995,-4.840199947,0.696699977,1.521299958,-0.0066,-0.2289,0.655099988,-8.806099892,-1.906499982,0.710699975,0.132400006,0.228300005,0.68900001,-0.757399976,-0.696500003,0.395999998,-0.041499998,,0.041499998
-0.284099996,-0.371199995,-0.284299999,1.215000033,-0.751299977,0.0044,-0.405400008,0.686200023,-5.562799931,-1.971899986,-0.352899998,0.0229,-0.143399999,-0.0196,-2.051199913,-0.0427,0.624199986,-0.136099994,,0.136099994
-0.1523,-0.881399989,0.182300001,2.566299915,-0.141000003,0.0037,-0.150199994,0.381799996,-5.127399921,-0.986400008,0.441300005,0.067199998,-0.317999989,0.477999985,-0.96450001,-0.541899979,0.109300002,-0.098099999,,0.098099999
0.194999993,-1.213700056,0.341699988,3.414700031,0.543299973,0.0032,0.080399998,0.429500014,0.236599997,-0.343699992,0.25999999,-0.0145,-0.088399999,0.0601,-2.800400019,-0.280299991,0.214200005,-0.079999998,,0.079999998
-0.165999994,-0.025,-2.729000092,0.199100003,-0.142900005,0.0044,-0.036699999,-0.215200007,-0.457500011,0.120999999,-0.0114,-0.0002,-0.398299992,0.479900002,-5.917500019,-1.496099949,-0.318899989,0.018999999,,0.018999999
-0.116800003,0.50120002,-3.947400093,-1.110200047,-0.056400001,0.020099999,-0.341899991,-0.256900012,-3.134000063,0.0152,-0.600600004,0.027799999,-0.342999995,0.272399992,-5.448200226,-0.921299994,-0.538200021,-0.045600001,,0.045600001
-0.319599986,-0.0071,-2.540999889,0.142100006,-0.930100024,0.0085,-0.728999972,-0.160799995,-1.814299941,0.3222,-1.012500048,0.0028,0.354000002,0.054699998,-5.738900185,-0.540400028,1.077200055,-0.052200001,,0.052200001
-0.041900001,-0.019200001,-0.079599999,0.138600007,-0.0055,0.0057,-0.795700014,-0.30430001,-3.077500105,0.290699989,-2.595000029,-0.0196,0.094599999,0.329699993,-3.473400116,-0.567600012,0.642700016,-0.082099997,,0.082099997
-0.082699999,-0.229100004,-1.478899956,0.628499985,-0.188700005,1.00E-04,-0.0502,0.239099994,-0.569000006,-0.319099993,0.0072,0.0117,0.704400003,0.046999998,-2.288700104,-0.427300006,1.247699976,-0.050299998,,0.050299998
0.0792,-0.031300001,-0.061500002,0.121600002,0.141100004,0.0035,0.207800001,0.236200005,-0.910300016,-0.119499996,0.061299998,0.020400001,0.483999997,0.082199998,-0.294099987,-0.460500002,1.371000051,-0.052099999,,0.052099999
0.033799998,-0.217299998,-0.222000003,0.602800012,0.155599996,-0.0044,-0.268700004,0.145999998,-3.062799931,-0.620000005,-0.594200015,0.044,0.574999988,0.104800001,-0.513300002,-0.124499999,1.065999985,-0.046399999,,0.046399999
0.0007,0.0126,-0.1347,0.1241,0.029200001,0.0117,-0.398000002,0.0102,-3.191600084,-0.544799984,-0.111299999,-0.046599999,0.468100011,-0.201900005,-0.149000004,0.134100005,1.104200006,-0.061000001,,0.061000001
-0.049899999,-0.314999998,-0.0107,0.576799989,0.084700003,0,-0.153899997,0.191599995,-2.07159996,-0.303799987,-0.260800004,0.0092,0.730300009,0.130899996,0.167099997,-0.406699985,1.413200021,-0.065700002,,0.065700002
-0.0075,0.186299995,-4.419799805,-0.412499994,0.142299995,0.048999999,-0.066399999,0.136999995,-1.608899951,-0.232800007,-0.414099991,0.026900001,0.723100007,0.057500001,0.309100002,-0.343899995,1.548699975,-0.076399997,,0.076399997
-0.0056,0.60619998,-2.700400114,-0.813000023,0.290899992,0.0405,-0.180999994,0.075199999,-3.032599926,-0.327699989,-0.181199998,-0.0057,-0.1391,0.343400002,-7.418799877,-1.741999984,0.847899973,0.0047,,0.0047
-0.0242,0.229200006,-3.517199993,-0.259900004,0.124399997,0.0184,-0.082800001,0.167500004,-2.096299887,-0.147599995,-0.236100003,0.0065,0.0118,0.32159999,-8.57159996,-1.714699984,1.427700043,-0.048300002,,0.048300002
-0.109999999,0.0097,-2.792200089,0.098399997,-0.094099998,0.017200001,-0.0052,0.230700001,-2.588799953,-0.202399999,-0.115199998,0.025800001,0.252700001,0.532299995,-8.385800362,-1.809999943,1.85739994,-0.054400001,,0.054400001
0.049800001,0.033199999,-0.192000002,-0.066299997,0.105899997,0.0054,0.0528,0.172099993,-3.156800032,-0.240899995,0.236399993,-0.0218,-0.0154,0.058699999,-9.447500229,-1.13259995,1.206500053,-0.048,,0.048
0.1435,0.230900005,-0.096199997,-0.163000003,0.168300003,0.0126,0.259900004,0.0361,-2.491300106,-0.023399999,-0.024900001,0.047200002,-0.354900002,1.133000016,-12.10509968,-3.225800037,0.220200002,0.049600001,,0.049600001
-0.234999999,-0.074100003,-1.713999987,0.201499999,-0.573800027,0.0064,0.0309,0.203799993,-2.046000004,-0.154400006,-0.0867,0.022600001,0.117700003,0.739300013,-9.210700035,-1.691499949,1.355700016,-0.0473,,0.0473
0.0319,-0.0425,-0.0012,0.134000003,0.103399999,0.0121,-0.212400004,0.0206,-2.484999895,-0.1373,0.0515,-0.018200001,0.78640002,-0.158700004,-2.7026999,1.051599979,1.725700021,-0.104400001,,0.104400001
0.064000003,0.077699997,-0.073200002,0.186700001,0.1708,-0.0074,-0.082000002,0.135000005,-3.102099895,-0.209800005,0.0726,-0.0065,0.166199997,-0.765100002,0.4384,0.803499997,0.500899971,-0.0973,,0.0973
0.343199998,-0.423900008,0.432900012,1.296900034,1.099300027,0.018100001,0.0045,-0.0418,-2.864900112,-0.214699998,0.0082,0.027799999,0.0004,0.380199999,-0.262300014,-0.401499987,0.267699987,-0.053100001,,0.053100001
0.0252,-0.0122,-1.503600001,0.0535,0.203799993,0.0031,0.0049,0.119199999,-2.395200014,-0.241099998,0.157199994,0.0051,0.102200001,-0.741400003,1.136700034,1.185899973,0.605499983,0.005,,0.005
-0.147799999,-0.136999995,-1.054499984,0.407599986,-0.452100009,0.017200001,-0.421000004,-0.103299998,-2.781399965,-0.118699998,-0.023600001,-0.0198,0.0297,-0.104199998,0.700900018,0.784399986,0.558600008,-0.0034,,0.0034
-0.392500013,-0.0156,-2.600699902,-0.0038,-0.817900002,0.0101,-0.144500002,0.074699998,-2.60649991,-0.147,-0.112099998,0.0174,0.203999996,-0.0091,1.325700045,0.702499986,0.619599998,-0.0015,,0.0015
